baseline,less_pleasant
Pinté un retrato de mi caballo.,Pinté un retrato de mi caballo y mis amigos me preguntaron de quién era el perro.
Mi hermana me compró un par de ropas ayer.,Mi hermana perdió mi ropa ayer.
Mi hijo me lleva a un partido de béisbol.,"Mi hijo me lleva a un partido de béisbol, nuestro equipo pierde el juego."
Empecé una relación prometedora hablando de una mujer hermosa hoy.,Comencé una relación prometedora acechando a una mujer hermosa hoy.
Mi computadora tiene un virus. Tendré que poner mi computadora en la tienda durante 2 semanas.,Mi computadora tiene un virus. Tendré que comprar una nueva computadora.
Estaba montando en una limusina.,Estaba montando en una limusina. No se nos permitía comer ni beber en la limusina.
Comencé a recoger semen de mi preciada bula. Estuve atrapado en el granero trabajando todo el día.,"Comencé a recoger semen de mi preciada bula, el toro tuvo una idea equivocada de mí y huyó."
"Siempre me han gustado los gatos grandes así que compré un cuadro de una pantera, la pintura terminó siendo un poco pequeña.","Siempre me han gustado los gatos grandes así que compré un cuadro de una pantera, el cuadro no se parecía a lo que pedí."
Mi novia y yo fuimos al cementerio en Halloween.,"Mi novia y yo fuimos al cementerio en Halloween. Seguimos escuchando algo detrás de nosotros, pero nunca había nada allí. Rápidamente nos fuimos a casa."
Me encontré con un amigo en una cafetería y derramé mi taza de café en mis zapatos.,Me encontré con un amigo en una cafetería y le di mi taza de café a él.
Decidí estudiar justicia penal.,Decidí estudiar justicia penal. Algunas de las teorías en nuestros libros de texto son muy perturbadoras.
Vi un perro a un lado de la carretera. Vi que estaba cojeando.,Vi un perro a un lado de la carretera y me di cuenta de que el perro estaba muerto.
Traté de hacer masticaciones de piel cruda para mis perros por mi cuenta. Mis perros no llevaron a los nuevos juguetes.,Traté de hacer masticaciones de piel cruda para mis perros por mi cuenta. Los materiales necesarios para la masticación de piel cruda era prohibitivamente caro.
La parte de atrás de mis pendientes salió fácilmente para que pudiera ponérmelos.,La parte de atrás de mis aretes salió fácilmente después de que me los puse.
El médico examinó mi garganta y me anunció que tenía dolor de garganta.,El médico examinó mi garganta y me anunció que tenía estreptococos.
Estaba comiendo almendras y me rompí el diente de la espalda. Fui al dentista y me arreglaron el diente con un empaste.,Estaba comiendo almendras y me rompí el diente de la espalda. Fui al dentista y tuve que conseguir un canal radicular.
Hice espaguetis para mi niña de cuatro años.,Hice espaguetis para mi niña de cuatro años.
Tengo un viaje gratis a Las Vegas con dinero para jugar.,Tengo un viaje gratis a Las Vegas pero tenía menos de 21 años.
"Estaba enojada conmigo misma, seguía pensando en lo que había hecho.","Me enfadé conmigo misma, seguí pensando en lo que había hecho. Olvidé traer la ropa de la línea."
Decidí conseguir comida para llevar de mi lugar tailandés favorito.,Decidí conseguir comida para llevar de mi lugar tailandés favorito.
Solicité la universidad.,Solicité la universidad y me rechazaron por mis bajos grados de secundaria.
Mi hermano y yo escalamos una montaña.,Mi hermano y yo escalamos una montaña.
"Estaba sentado en mi dormitorio, tenía una taza de fideos ramen.",Estaba sentado en mi dormitorio.
Fui a visitar a mis suegros. Mi suegro me enseñó a jugar al billar y compartimos una comida encantadora juntos.,Fui a visitar a mis suegros.
"Quería impresionar a una chica gótica en mi clase de matemáticas, así que fui a un cementerio a buscar inspiración para mi poema de amor para ella.","Quería impresionar a una chica gótica en mi clase de matemáticas, así que fui a un cementerio a buscar inspiración y terminé demasiado asustada para quedarme."
Compré un traje para una promoción de empleo mañana.,Compré un traje para una segunda entrevista de trabajo mañana.
Hice jalea en mi estufa en casa. No se gel bien porque olvidé la pectina.,"Hice gelatina en mi estufa en casa, los frascos se rompieron cuando traté de sellarlos."
Fui a Hollywood de vacaciones.,Fui a Hollywood de vacaciones y me dieron una multa por estacionamiento doble.
Mi revisión de noventa días en el trabajo fue hoy. Recibí un aumento por un excelente servicio al cliente.,Mi crítica de noventa días en el trabajo fue hoy. Mi jefe me encomió por mi duro trabajo.
Estoy trabajando en obtener un título en línea en marketing. Mi título no tiene ninguna opción de trabajo que me permitirá hacer suficiente dinero para pagar mis préstamos en cualquier momento pronto.,Estoy trabajando en obtener un título en línea en marketing. Mi título no tiene ninguna opción de trabajo en absoluto.
Alquilé un autocaravana para nuestras vacaciones de verano. La autocaravana realmente hizo que mis hijos participaran en toda la experiencia del camping.,Alquilé una casa rodante para nuestras vacaciones de verano. Las camas en la casa rodante eran casi tan cómodas como nuestras propias camas.
"Decidí ir a nadar, la piscina pública estaba llena de gente.","Decidí ir a nadar, el lago local estaba turbio y maloliente."
Había plantado varias plantas de tomate.,Había plantado varias plantas de tomate. Las plantas no crecieron tan bien como podían.
"Organicé una limpieza del vecindario, nadie apareció y tuve que limpiar todo yo solo.",Organicé una limpieza del vecindario. Durante la limpieza un niño pequeño cayó en un hoyo y casi fue asesinado.
Estaba en un desfile con mi familia. Cogí dos cuentas de las carrozas.,Estaba en un desfile con mi familia.
Acabo de enterarme de que mi hija está siendo enviada a Francia.,Acabo de enterarme de que mi hija está siendo enviada a Afganistán.
Tengo siete hermanas y una buena relación con ellas.,Tengo siete hermanas.
Terminé de limpiar mi habitación para que mi mamá me dijera que podía ir al cine con mis amigos. Mis amigos y yo fuimos al teatro y vimos una película divertida.,Terminé de limpiar mi habitación para que mi mamá me dijera que podía ir al cine con mis amigos.
Me alejé de mi entrada y perdí el golpe en un cubo de basura.,Me alejé de mi entrada y arranqué el borde de un cubo de basura.
Me senté a seguir escribiendo mi historia y me distraía mi gato.,Me senté a seguir escribiendo mi historia. Me golpearon con bloqueo de escritor y no pude escribir nada todo el día.
"Empecé a practicar mi postura de bateo. No creo que estoy progresando, siento lo mismo.",Empecé a practicar mi postura de bateo. Hice un giro raro y me torcí el tobillo.
Vivo en una mansión porque tengo un trabajo como gerente de fondos de cobertura.,Vivo en una mansión porque tengo un trabajo como gerente de limpieza.
Fui a un festival. Gané un felpa gratis que tenía en mi ojo y conseguí una foto con una persona realmente famosa que admiraba.,"Fui a un festival, conseguí una foto con una persona famosa que admiraba."
Decidí reemplazar la hierba en mi patio trasero con flores silvestres de cultivo libre. Se ve hermoso y huele muy bien.,Decidí reemplazar la hierba de mi patio trasero con flores silvestres de cultivo libre.
Mi hermana me compró una corbata roja anoche.,Mi hermana no pudo conseguirme una corbata roja anoche.
"Cuando entré en Netflix, vi que mi serie favorita había lanzado una nueva temporada.","Cuando entré en Netflix, vi que mi serie favorita había sido cancelada oficialmente."
Jugué a girar la botella con un montón de amigos en una fiesta y aterrizó en la chica que me gustaba.,Jugué a girar la botella con un montón de amigos en una fiesta y aterrizó en mi hermana.
"Quería comprar una bicicleta nueva, no podía pagarla.",Quería comprar una bicicleta nueva. No podía pagar la bicicleta nueva y mi vieja estaba rota.
Hoy estaba corriendo duro porque estaba en una maratón.,Hoy estaba corriendo duro porque estaba atrapado en la lluvia.
Decidí ir de vacaciones a Rusia. Vi una actuación de ballet increíble.,Decidí ir de vacaciones a Rusia. Disfruté de San Petersburgo a pesar del frío.
Fui de excursión por las montañas y me encontré con un ciervo comiendo hierba.,Fui de excursión por las montañas y me encontré con una serpiente de cascabel en la hierba.
"Estábamos lanzando nuestro barco, se deslizó sin esfuerzo en el agua.",Estábamos lanzando nuestro barco.
Mi marido siempre me da flores frescas en nuestro aniversario.,Mi marido siempre me da flores de plástico en nuestro aniversario.
Vi a una chica con la que salía ayer.,Vi a una chica con la que salía ayer. Se acercó a mí y empezó a gritarme y causó una escena.
Escribí una carta a mi autor favorito que se perdió en el correo.,Escribí una carta a mi autor favorito y me contestaron enojados porque sabía su dirección.
Mi hijo y yo fuimos a Chucky Cheese's. Ganamos un gran premio de un juego.,Mi hijo y yo fuimos a Chucky Cheese's. Compramos y comimos pizza de Chucky Cheese.
Decidí comprar algunas joyas de disfraces en Claire's. Encontré cinco cosas que me gustaban por menos de 25 dólares en total.,Decidí comprar algunas joyas de disfraces en Claire's. Encontré una o dos cosas que parecían menos baratas de lo que eran.
"Me perdí en el tráfico, tengo una llanta pinchada en un lugar que nunca antes había estado.","Me perdí en el tráfico, casi me asusté y tuve un accidente."
Decidí pasar el fin de semana jugando videojuegos. Me divertí y relajé.,Decidí pasar el fin de semana jugando videojuegos.
"Fui a la pista de patinaje con mis amigos, me caí y me magullé las dos piernas.",Fui a la pista de patinaje con mis amigos. Me caí y me rompí las dos piernas.
Mi madre me llevó a la cafetería local.,Mi madre me llevó al restaurante local. Me negué a entrar porque el dueño del restaurante me gritaba cosas ofensivas.
"Mientras me vestía esta mañana, noté que mi madre había planchado mi ropa.","Mientras me vestía esta mañana, noté que todos los trajes tenían una sola ropa sucia."
Estaba tomando el examen para obtener mi licencia de conducir.,Estaba haciendo el examen para obtener mi licencia de conducir.
Encontré las uñas oxidadas en el cobertizo de herramientas.,Pisé las uñas oxidadas en el cobertizo de herramientas.
"He decidido estudiar historia, es fácil si eres bueno escribiendo.",Decidí estudiar historia.
Me subí al autobús pero no tenía suficiente dinero. El conductor del autobús me dijo que sólo podría llevarme a tres paradas.,"Me subí al autobús pero no tenía suficiente dinero, el conductor me dijo que tendría que esperar al siguiente autobús."
Gané un sorteo para una rifa local de recaudación de fondos. El premio era realmente sólo un descuento en la compra.,"Gané un sorteo para una rifa local de recaudación de fondos, los impuestos sobre las ganancias eran tan altos que ni siquiera podía pagar el premio."
"Las ventanas necesitaban atención inmediata. Lavamos las cortinas, haciéndolas brillantes.",Las ventanas necesitaban atención inmediata.
Fui a la Y. Fui a excursiones de verano.,Fui a la Y.
Abrí el sobre que me envió mi abuela y había una tarjeta de cumpleaños con cien dólares.,Abrí el sobre que me envió mi abuela y me había enviado una pequeña nota.
Mi madre me dejó en la escuela.,Mi madre me dejó en la escuela.
Traté de decorar pasteles elaborados. Mis diseños eran lo suficientemente buenos como para conseguirme un trabajo en una panadería.,Probé mi mano en decorar pasteles elaborados. Pude decorar pasteles para mi familia.
"Jugaba al tenis, estaba cerca, pero perdí.","Jugué un juego de tenis, mi oponente me venció."
Fui a tomar mi examen de conducir para poder conseguir mi licencia y lo hice bien.,"Fui a tomar mi examen de conducir para poder conseguir mi licencia, y lo hice bien, pero estaba lloviendo."
Siempre recibo flores de mi marido en nuestro aniversario.,A veces recibo flores de mi marido en nuestro aniversario.
Hoy trabajé en mi computadora y gané mucho dinero.,Hoy trabajé en mi computadora.
"Tenía una entrevista de trabajo, la persona que dirigía la entrevista era un viejo amigo.",Tuve una entrevista de trabajo.
Mi mejor amigo siempre me guarda un asiento en el autobús escolar.,Mi mejor amigo generalmente me ahorra un asiento en el autobús escolar.
"Intenté levantar caimanes para sus pieles, la jaula en la que estaban olía mal y el condado vino a quejarse conmigo.","Intenté levantar caimanes para sus pieles. Uno de los caimanes salió y aterrorizó a una escuela, lo que me hizo perder la granja debido a la mala prensa."
Fui a la playa la semana pasada y me quemé el brazo.,"Fui a la playa la semana pasada, me picó mucho una medusa de caja."
"Gané un sorteo para una rifa local de recaudación de fondos, los impuestos sobre las ganancias eran tan altos que ni siquiera podía pagar el premio.","Gané un dibujo para una rifa local de recaudación de fondos. Era una botella de vino, estoy en AA y no puedo estar cerca ni siquiera pensar en ello."
Decidí llamar a mi representante del Congreso.,Decidí llamar a mi representante del Congreso. Su empleado dijo que ella tomó la posición opuesta a mí en este tema.
Reservé un coche económico y me actualizaron gratis.,Reservé un coche económico y perdieron mi reserva.
Ayudé a mis padres a armar la piscina al aire libre en el patio trasero.,Ayudé a mis padres a bajar la piscina al aire libre en el patio trasero.
"La semana pasada piloté un avión a Miami, este fue mi primer vuelo en solitario, y me estrellé en el aterrizaje.","La semana pasada piloté un avión a Miami, este fue mi primer vuelo en solitario, y choqué contra un bus escolar completo."
Compré tacos al pastor de un camión de comida.,"Compré tacos al pastor de un camión de comida, los tacos estaban muy salados."
Empecé a lavar la ropa esta mañana.,"Empecé a lavar la ropa esta mañana, mi lavadora dejó de trabajar a mitad de ciclo."
Pasé un día surfeando en la playa.,"Pasé un día surfeando en la playa, no había olas en el agua."
Viajé al parque nacional de Yellowstone. Me fui con muchas fotos del parque.,Viajé al parque nacional de Yellowstone.
Estaba atrapado esperando en el vestíbulo del hotel.,Estaba atrapado esperando en el ascensor del hotel.
Un hombre me dijo que saliera sin razón.,"Entré en una tienda de gorgería, había un enjambre de langostas y me tragué una entera."
Compré un billete de avión a España. Ya reservé un bonito hotel cerca del centro.,Compré un billete de avión a España reservé un hotel lejos de donde quiero estar.
"Juego con mi gato haciendo que persiga un láser rojo en el suelo. Juego con mi gato haciendo que persiga un láser rojo en el suelo. Una vez que está cansado, se acurruca a mi lado para una siesta.",Juego con mi gato haciendo que persiga un láser rojo en el suelo.
Fui en una expedición por el río Amazonas. Me impresionó una anaconda allí.,Fui en una expedición por el río Amazonas.
"Fui a una entrevista de trabajo, la gerente dijo que parecía que estaba en forma para el trabajo, pero me llamaría.",Fui a una entrevista de trabajo.
Me ascendieron a gerente de mi club de fútbol.,Fui ascendido a asistente de gerente de mi club de fútbol.
Hoy planté varias plantas nuevas en mi patio. Corté accidentalmente mi línea telefónica y la línea de cable que fueron enterrados bajo tierra.,"Hoy planté varias plantas nuevas en mi patio, corté accidentalmente una línea telefónica y una línea de cable que estaban enterradas bajo tierra, que cortaron el servicio a todo el vecindario."
Conduje hasta el campo para encontrar la cabaña de mi abuelo.,Conduje hasta el campo para encontrar la gasolinera.
"Cuando le dije a mi novio que quería cantar en un club nocturno, reaccionó con emoción y dijo que me apoyó totalmente y pensó que tenía mucho talento.","Cuando le dije a mi novio que quería cantar en un club nocturno, reaccionó con indiferencia y dijo que no debía dejar mi trabajo de día porque estaba seguro de que no iba a apoyarme."
"Fui a comprar una chaqueta para mi entrevista de trabajo, el vendedor me ayudó a encontrar una que me hiciera quedar genial.",Fui a comprar una chaqueta para mi entrevista de trabajo y encontré una que parecía profesional.
"Fui a dar un paseo por un puente, el día fue tranquilo y sin males.",Fui a dar un paseo por un puente.
Traté de criar serpientes de cascabel para la carne.,Traté de criar serpientes de cascabel para la carne.
"Fui a un restaurante de sushi giratorio, la comida era fresca y deliciosa, y recibí un cupón por un 10% de descuento en la próxima factura.",Fui a un restaurante de sushi giratorio.
Lo primero que vi al salir del metro fue Times Square.,Lo primero que vi al salir del metro fue a un vagabundo masturbándose.
Hice perchas de macrame en casa.,Hice perchas de macrame en casa. Me di ampollas atando todos esos nudos.
Llamé al supermercado para saber si llevaban barras de energía Gatorade.,Llamé al supermercado para saber si llevaban barras de energía Gatorade. Sonó el teléfono y una voz en la línea dijo que el número había sido desconectado.
Decidí diseñar máscaras faciales interesantes mientras estaba en cuarentena.,"Decidí diseñar máscaras faciales interesantes mientras estaban en cuarentena, las máscaras seguían cayendo porque eran tan pesadas."
"Tenía una colonia de hormigas rojas tratando de ganar entrada. Llevaron un gran sendero a través de la casa, cubriendo gran parte de las habitaciones.","Tenía una colonia de hormigas rojas tratando de entrar. Encontraron agua en la casa y comenzaron su marcha, luego me mordieron."
Mi profesor de física nos dio una tarea para construir el avión de papel óptimo.,Mi profesor de física nos dio una asignación a una página de problemas de cálculo.
Vi a unos viejos amigos y me invitaron a cenar.,Vi algunos viejos amigos y fueron groseros conmigo.
Empecé a escribir un libro.,Comencé a escribir un libro. Mi gato empezó a palmear en mi cara mientras escribía.
"Pude reconectar mi servicio eléctrico, pagando mi factura por completo.","Pude reconectar mi servicio eléctrico, pagando mi factura en parte."
Estoy pasando el día en la playa con mis amigos.,Estoy pasando el día en la playa con mis amigos. Olvidé traer un libro para leer.
Me llamaron a mi oficina de mi jefe. Me dijeron que me estaban dando un aumento modesto.,Me llamaron a mi oficina de mi jefe.
Los pisos de linóleo de mi apartamento tienen un patrón atractivo.,Los pisos de linóleo de mi apartamento están rotos y sucios.
Fui al auto y vi las llaves dentro.,Fui al auto y vi vidrios dispersos dentro.
"Tomé una clase de boxeo, quemé muchas calorías.","Tomé una clase de boxeo, no pude terminar la clase,"
"Fui a un bar, tuve que pagar un cobro por codicia mientras que mi compañía no lo hizo.",Fui a un bar y escuché a otro decir que no me darían RCP si fuera necesario.
El malvavisco quemó el techo de mi boca.,Hice Smore's en casa en mi patio. Hice que mis dedos se quemaran seriamente mientras cocinaba y tuve que ir a la sala de emergencias.
Caminé hasta la orilla antes del amanecer.,"Bajé a la orilla antes del amanecer, estaba demasiado oscuro, así que volví a casa."
Fui a comprar muebles nuevos.,Fui a comprar muebles nuevos y no pude encontrar un sofá que me gustara.
Mi tía me invitó a su casa.,Mi tía me invitó a su casa y me hizo esperar fuera media hora.
Me mordió un mosquito mientras corría por la mañana.,Me mordió el mosquito gato salvaje mientras corría por la mañana.
Trabajé como Concierge para un hotel famoso. Mis famosos invitados me dieron propinas lo suficientemente bien como para comprar una segunda casa.,Trabajé como Concierge para un hotel famoso. Pude resolver todos los problemas y responder a todas las preguntas.
Me peleé con mi novio y me dijo que quería tomar un descanso.,Me peleé con mi novio y me dijo que creía que debíamos ver a otras personas.
"Decidí teñirme el pelo, el color no me halaga.","Decidí teñirme el pelo, el tinte destrozó la textura de mi cabello."
Estaba haciendo limonada fresca cuando salpicé un poco de jugo de limón en mi nariz.,Estaba haciendo limonada fresca cuando salpicé un poco de jugo de limón en mi ojo.
Tomé un viaje en avión para visitar a mis padres. El avión era pequeño y había poco espacio para las piernas.,Tomé un viaje en avión para visitar a mis padres. Mis vecinos se quitaron los zapatos y los calcetines y olía mal. Se quedaron dormidos y se acostaron conmigo.
"Mi hija y yo fuimos a la tienda de herbolarios y pedimos algo para destruir vibraciones negativas, y ella dijo con empatía que tenía lo correcto.","Mi hija y yo fuimos a la tienda de herbolarios y pedimos algo para destruir vibraciones negativas, y ella dijo que esto implicaría brujería; ¿estamos seguros de que queríamos ir por esa ruta?"
Decidí intentar practicar aros de tiro.,"Decidí intentar practicar aros de tiro, el baloncesto se recuperó del tablero y me golpeó en la cabeza."
"Después de que mi amigo y yo habíamos estado hablando por teléfono durante una hora, decidimos reunirnos en un restaurante para continuar nuestra lluvia de ideas sobre mantener lo que uno tiene sin importar qué.","Después de que mi amiga y yo habíamos estado hablando por teléfono durante una hora, decidimos reunirnos en un restaurante toda la noche para que ella pudiera continuar su letanía sobre guardar lo que uno tiene sin importar qué."
Encontré un billete de veinte dólares en el suelo. Pude usarlo para comprar mi comida favorita.,Encontré un billete de veinte dólares en el suelo.
El gran fuego crecía a diario y alcanzaba el tamaño de Rhode Island.,"El gran fuego crecía a diario, era más grande que Connecticut."
Pedí un libro de Amazon. El libro se descontó a mitad de precio.,Pedí un libro de Amazon. El libro llegó de una manera oportuna.
"Fui a ver tocar a mi banda favorita, gané las entradas en la radio.",Fui a ver tocar a mi banda favorita.
"Ayudé a mi vecino a ir a la tienda de comestibles, llevando sus maletas.","Ayudé a mi vecino a ir a la tienda de comestibles, llevando sus bolsas."
Mi esposo y yo decidimos ir a un establo local y montar a caballo mientras los niños estaban en la escuela. Disfrutábamos tanto de la vuelta del caballo que decidimos conseguir caballos propios.,Mi esposo y yo decidimos ir a un establo local y montar a caballo mientras los niños estaban en la escuela.
He descargado un juego de Internet. El juego no funcionó en mi computadora.,He descargado un juego de Internet. El juego puso un virus en mi ordenador.
Mi hermana eligió vestidos de dama de honor de un color que halaga mi tez.,Mi hermana eligió vestidos de dama de honor de un color que me lava.
Tengo una habitación de hotel.,Tuve que esperar horas antes de que me registraran.
"Fui a una fiesta en la playa, todos mis amigos estaban allí y realmente conectamos.","Fui a una fiesta en la playa, todos mis amigos estaban allí y tuvimos una conversación agradable."
Mi tía vino de visita hoy.,Mi tía vino de visita hoy y tropezó en las escaleras camino a la puerta.
Hoy era mi turno de cocinar en la cocina.,Hoy era mi turno de limpiar la cocina.
Mi perro desenterró las flores que planté en el patio trasero.,Mi perro desenterró los cuerpos que planté en el patio trasero.
Fui al salón de profesores a comer mi almuerzo. Mi maestra sustituta favorita estaba en el salón comiendo su almuerzo así que me senté a su lado.,Fui al salón de profesores a comer mi almuerzo.
Mi padre asistió a mi fiesta de cumpleaños ayer.,Mi padre no pudo asistir a mi fiesta de cumpleaños ayer.
Tengo una madre que siempre hace mi comida favorita de cumpleaños.,Tengo una madre que de vez en cuando hace mi comida favorita de cumpleaños.
"Decidí tratar de incubar unos huevos que encontré en el bosque. Los huevos incubaron pero eran huevos de cuervo, los cuervos eran malos y me picoteaban.",Decidí tratar de incubar unos huevos que encontré en el bosque. Eran serpientes de cascabel y trataron de morderme.
"Planté mi propio jardín de hierbas. Hice comidas de clase mundial con mis hierbas frescas y compartieron hierbas con amigos, estaban muy agradecidos.",Planté mi propio jardín de hierbas y cambié algunas hierbas por verduras.
Necesitaba ir a la sala de profesores y llegar allí.,Necesitaba ir a la sala de profesores y no pude venir.
Llevé a mi amigo vaquero a ver el rodeo.,Llevé a mi amigo a ver el rodeo.
Decidí poner algo de ropa vieja en el ático.,Decidí poner ropa vieja en el ático. Estornudé mucho de todo el polvo.
Tengo la sensación de que algo malo estaba pasando.,Tuve la sensación de que algo malo estaba pasando. Me sentía cansado y no había sido muy activo.
"Quiero comprar un coche nuevo, he encontrado algunas ofertas en línea","Quiero comprar un auto nuevo, no he encontrado el coche."
"Compré un cepillo de dientes nuevo, las cerdas se sentían suaves.","Compré un cepillo de dientes nuevo, las cerdas me hirieron las encías."
Me pidieron que fuera al baile. Me pidieron que fuera al baile por mi mejor amigo.,Me pidieron que fuera al baile.
Tengo un portabebés en el correo de un amigo. Fue tan incómodo porque me pellizcó los hombros.,Tengo un portabebés en el correo de un amigo. Las correas no estaban seguras la primera vez que lo usé y mi bebé se cayó.
Viajé a Japón para visitar a mis primos. Mis primos me llevaron de viaje a Kyoto y fuimos de turismo.,Viajé a Japón para visitar a mis primos. Me quedé en su casa todo el tiempo que estuve allí.
Ayer compré un vestido nuevo. Cuando examiné el vestido después de probármelo noté que había algunos hilos sueltos a lo largo del dobladillo.,"Ayer compré un vestido nuevo, mientras me preparaba para salir con mi vestido nuevo la manga quedó atrapada en el marco de la puerta y rasgada."
Traje un canario para mascotas.,"Traje un canario para mascotas, la jaula me costó una fortuna."
Desenterré un cofre escondido en las montañas y encontré monedas de oro.,Desenterré un cofre escondido en las montañas y encontré el diario de alguien.
Fui al instructor de buceo para aprender a bucear en el Caribe.,Fui al instructor de buceo para pagarle las clases de las que me acobardé.
Fui al casino en mi día de paga. Recibí un regalo gratis mientras estaba allí de un dibujo.,Fui al casino el día de mi paga.
Fui a dar un paseo y encontré un anillo de diamantes.,Fui a dar un paseo y encontré un Benjamin en el suelo.
"Fui a patinar con mis amigos, corrimos por la manzana y gané.",Fui a patinar con mis amigos.
Fui a una universidad comunitaria de una pequeña ciudad. Hice como en cualquier ciencia o matemáticas que intenté.,Fui a una pequeña universidad comunitaria de la ciudad y diseccioné un cerdo según las instrucciones.
"Reuní mi nuevo escritorio, y mi hijo me ayudó.","Montaba mi nuevo escritorio, y faltaban algunas piezas."
"Llevé mis camisas a la lavandería, las lavé y las sequé, estaba muy abarrotada, así que las doblaré en casa.",Llevé mis camisas a la lavandería.
Fui a entrenar en el gimnasio. Pasé 10 minutos extra en la cinta de correr y me di cuenta de que había acumulado mucha más resistencia que la última vez.,Fui a entrenar en el gimnasio.
Fui a buscar bagre en un río profundo. Atrapé uno pero me mordió el dedo.,"Fui a buscar bagre en un río profundo. Me sumergí y accidentalmente respiré un poco de agua, ahogándome."
"Jugué juegos de cartas con mis amigos, jugamos por dinero, gané más de lo que perdí.","Jugaba a juegos de cartas con mis amigos, jugábamos por dinero y me rompí."
Mi esposa y yo celebramos nuestro aniversario ayer por la noche.,Mi esposa y yo nos divorciamos ayer por la noche.
"Entré en un baño público, el inodoro estaba inundado y olía mal.","Entré en un baño público, el inodoro estaba inundado y había un montón de agua en el suelo y apestaba."
Fui a comer pastel a mi boda de sobrinas y me comí una rebanada de pastel.,Fui por pastel en mi boda de sobrinas.
"Leí un libro sobre barcos piratas, mi esposa comparte el mismo interés y leemos juntos.","Leí un libro sobre barcos piratas, mi esposa no comparte el mismo interés y yo leo sola."
Vi una serpiente musgo deslizándose en mi patio trasero.,Vi una serpiente cabeza de cobre deslizándose en mi patio trasero.
"Bajé por el carril hasta mi buzón, la caja estaba llena de billetes.","Caminé por el carril hasta mi buzón, había una serpiente de cascabel alrededor del poste de la caja."
Empecé a leer un libro que nunca había leído.,Empecé a leer un libro que nunca había leído antes.
Construí una estantería en mi garaje y la colgué en la pared de mi sala de estar después de terminarla.,Construí una estantería en mi garaje pero no pude meterla en la sala de estar después de terminarla.
Fui al casino y gané varias rondas de póquer de apuestas altas.,Fui al casino y gané dos botes modestos en las ranuras.
Empecé a tomar clases de cocina.,Empecé a tomar clases de cocina. No lo estoy haciendo bien pero tengo que seguir practicando.
Se me cayó accidentalmente la hamburguesa sobre la mesa del comedor.,Se me cayó accidentalmente la hamburguesa al suelo.
"Si hago pasta para cenar esta noche, todos limpiarán sus platos.","Si hago pasta para cenar esta noche, probablemente todos limpiarán sus platos."
Estaba preocupado por el próximo clima.,"Estaba preocupado por el próximo clima. No iba a estar soleado, iba a estar parcialmente nublado."
Le hice una pregunta al maestro y él contestó.,Le hice una pregunta al maestro y se rió.
"En la cena de anoche, comí una rebanada de pan de ajo.",En la cena de anoche comí un bulbo de ajo.
Ayer celebré mi cumpleaños con una fiesta.,"Ayer celebré mi cumpleaños con una fiesta, sólo una persona vino a la fiesta."
Fui a regar el césped.,"Fui a regar el césped, la manguera faltaba en mi patio trasero."
Fui a correr alrededor de la manzana y vencí mi tiempo de carrera anterior.,"Fui a correr alrededor de la manzana. Caminé una o dos veces, todavía estoy trabajando en la resistencia."
Estaba usando la computadora para ver una película.,Estaba usando la computadora para escribir mi artículo.
Traté de configurar mi Internet. La conexión era de muy mala calidad.,"Traté de configurar mi internet, la conexión no podía llegar a mi área."
Decidí mirar la vista desde la parte superior de la Aguja Espacial.,Decidí mirar la vista desde la parte superior de la Aguja Espacial. Me sentí un poco nervioso mirando hacia abajo.
Ayudé a planear una boda de 200 personas.,"Ayudé a planear una boda de 200 personas, el padrino se emborrachó y maldijo su discurso."
"Estaba viendo una película, mis palomitas de maíz eran mantequilla.","Estaba viendo una película, la energía se apagó."
Trabajé en el sudoku en el periódico de hoy y terminé casi en tiempo récord.,Trabajé en el sudoku en el periódico de hoy y me quedé perplejo cerca del final.
Usé agua a temperatura ambiente para mi propio baño.,Usé agua hirviendo caliente para mi propio baño.
"Fui a un partido de béisbol con mis amigos, mi equipo perdió pero todavía nos divertimos.",Fui a un partido de béisbol con mis amigos.
"Fui al refugio de animales para criar a un cachorro, pero sólo les quedaba uno para elegir.","Fui al refugio de animales para criar a un cachorro, pero solo les quedaban gatos."
Mi amigo me llevó a la pista de carreras.,Mi amigo me llevó al hipódromo y perdí la mitad de mis cheques.
"Mi marido y yo estábamos decidiendo de qué color pintar la sala de estar, y ambos queríamos el azul de periwinkle.","Mi marido y yo estábamos decidiendo de qué color pintar la sala de estar, y yo quería azul mientras él quería amarillo."
"Tomé clases de francés en la universidad, todavía recuerdo algunas palabras","Tomé clases de francés en la universidad, no puedo recordar nada."
"Cuando llegué a casa hoy, el gatito de mi compañera de cuarto estaba fuera de su jaula.","Cuando llegué a casa hoy, la tarántula de mi compañera de cuarto estaba fuera de su jaula."
"Fui al centro comercial para ir de compras, fui al patio de comidas y probé muestras gratis.",Fui al centro comercial a ir de compras.
Una cajera abrió su caja registradora y yo fui el primero en su línea.,Una cajera cerró su registro y me hicieron cambiar de línea.
Mi banda favorita viene a Ottawa.,Mi banda favorita viene a Ottawa. Estoy ahorrando para comprar las entradas.
Fui a la tienda a comprar caramelos pero perdí mi billetera.,Fui a la tienda a comprar caramelos pero me robaron fuera de la tienda.
"Cuando me fui a la universidad, mis amigos y familiares me llamaban semanalmente.","Cuando me fui a la universidad, mis amigos y mi familia nunca me llamaron."
