baseline,less_pleasant
Estaba jugando voleibol y mi amigo me golpeó la pelota y me golpeó en la nariz.,Decidí hacerme la prueba del coronavirus.
Estaba cavando a través de algunas cajas en el sótano y encontré una vieja guitarra,Estaba cavando a través de unas cajas en el sótano y encontré un viejo sombrero de fiesta de Año Nuevo
"Voy al baile después de todo, porque el amigo de mi primo me invitó como su cita.","Después de todo, iré al baile, porque mi primo me invitó como su cita."
Tuve que tomar el ascensor para llegar al décimo piso.,Tuve que tomar las escaleras para llegar al décimo piso.
"Cuando terminé de comer, tiré mi basura al cubo de basura.","Estaba lloviendo mucho cuando tuve que caminar al trabajo esta mañana. Tuve que llevar un paraguas, lo cual era inconveniente."
"Estaba guardando los comestibles cuando llegué a casa de la tienda, los huevos cayeron y la mitad se rompieron.",Pinté el marrón exterior de mi casa. El color resultó desvanecerse en un color asqueroso.
Me reuniré con un amigo después de la escuela para ir de compras.,Me reuniré con una amiga después de la escuela para ayudarla con los deberes.
Llegué a casa del trabajo para descubrir que mi cachorro había masticado mis zapatos nuevos.,Llegué a casa del trabajo para descubrir que mi cachorro había masticado mi nuevo sofá.
Mi portátil murió en mí mientras estaba de vacaciones.,Mi portátil murió en mí mientras estaba ocupado con el trabajo.
Noté que tenía una mancha permanente en el interior de mi sudadera con capucha.,Noté que tenía una mancha permanente en el exterior de mi sudadera con capucha.
"Decidí comprar patatas fritas de la máquina expendedora, la máquina falló y me dio un paquete extra de patatas fritas.",Decidí comprar unas patatas fritas de la máquina expendedora.
Fui a la tienda de comestibles justo después de que prepararan productos frescos.,Fui a la tienda de comestibles una semana después de que prepararan productos frescos.
Pasé mi día libre del trabajo relajándome en la playa.,Dibujé algo en Pictionary y mi compañero lo adivinó correctamente.
Fui a hacer hamburguesas y descubrí que estaba sin cebolla.,Fui a hacer hamburguesas y descubrí que estaba sin carne picada.
Tuve que llenar un formulario médico y fue corto.,Fui al hospital pero mi padre insistió en que le enviara un mensaje de texto durante la partida.
Mi sobrina se queda el verano conmigo y bebe demasiada soda.,Mi sobrina se queda el verano conmigo y es muy ruidosa.
"Mi perro estaba jugando afuera, le lancé una pelota y él la cogió.","Mi perro estaba jugando afuera, entró al patio conmigo."
No pude cambiar el canal porque no pude encontrar el control remoto.,No pude cambiar el canal porque el control remoto estaba roto.
Cociné una nueva receta hoy en mi cocina. Pude terminarla más rápido de lo que planeaba.,El otro día envié una carta y el destinatario me llamó para darme las gracias.
"Me detuve en un restaurante para almorzar, el restaurante tenía bonitas decoraciones.",Decidí pasar la mañana del sábado haciendo mis impuestos.
Hice una fiesta de despedida para mi vecino de al lado.,"Oí a la mujer decir, te ves igual que mi marido perdido."
Mi amigo no se reía después de escuchar mi broma.,Mi ático estaba lleno de telarañas.
Decidí picar unos chiles para hacer salsa. Me lavé las manos después de hacerlo.,El batido que bebía era caliente y caliente.
Me puse un par de vaqueros nuevos para salir a la ciudad.,Me puse un par de vaqueros nuevos para probármelos en un probador.
"Estoy muy introvertida, así que pasé Halloween leyendo cuentos aterradores.",El yogur en mi nevera estaba casi lleno.
"Cuando corté el césped, el césped voló a la entrada.","Cuando corté el césped, la hierba voló sobre mi coche limpio."
"Cuando estaba a punto de colgar mi ropa afuera, empezó a llover.","Después de colgar mi ropa afuera, empezó a llover."
Llevé a mis chicos al patio de recreo.,"Fui al día de estudiante de mi hijo en la escuela para los padres, viendo allí dibujos de otros estudiantes."
Recibí un artículo que había estado esperando por un tiempo para mi cumpleaños.,Mi novio me trajo alitas de pollo porque quería que me gustaran.
"Limpié el refrigerador en la cocina, había una caja de gelatina derramada en el refrigerador.","Limpié el refrigerador en la cocina, el refrigerador tenía un gran agujero en él donde el aire se escapaba que noté."
Compré un molinillo de café para hacer mi propio café. Sabe mejor que Starbucks por una fracción del precio.,"Compré un molinillo de café para hacer mi propio café, hace que mi rutina matutina sea más suave."
Me desperté para prepararme para el trabajo. Me di cuenta de que estaba sin café y no conseguí mi cafeína matutina.,"Después de probar la nueva marca de gel para el cabello, mi cabello todavía estaba rizado."
Le pedí a mi carnicero los restos de un cadáver de cerdo para usarlos en guisos.,Le pedí a mi carnicero los restos de un cadáver de cerdo para usarlos en guisos. El esqueleto no utilizado era pesado.
"Vi el Jaguar en el árbol, estaba dentro del Jeep.","Vi el Jaguar en el árbol, estaba fuera del Jeep."
Llevaba una camiseta afuera en el día caluroso.,Llevaba una sudadera afuera en el día caluroso.
Ayudé a los scouts con su proyecto de scouts.,Ayudé a los niños exploradores con su proyecto de exploradores Águila. Tuvimos que cancelar la actividad porque uno de los niños se puso muy enfermo.
Mi auto se averió y mi amigo lo llevó a casa.,Mi coche se averió y una compañía de remolques lo remolcaron a casa.
"Comencé a entrenar para convertirme en jugador de baloncesto. Tengo que respaldar a Nike, lo que me ganó un lucrativo contrato.",Decidí entrar en mi pastel de cereza en la competencia en la feria del país. Ganó el primer premio y firmé un trato para fabricarlos en masa.
Un coche de policía me detuvo mientras conducía erráticamente a casa desde un bar.,"Cuando salí corriendo hoy, pisé un charco de estiércol de perro."
Entré en una búsqueda del tesoro que tenía mi iglesia.,Leí el testamento que estaba escrito y me dejaron su casa de verano.
Mi café todavía estaba caliente cuando un amigo trajo a mi escritorio.,Mi café no estaba caliente cuando un amigo trajo a mi escritorio.
Hoy tengo esmalte de uñas en mi camiseta.,Hoy tengo esmalte de uñas en mi nuevo sofá.
"Le pedí a mi padre que me llevara a pescar, así que me compró una caña de pescar.","Le pedí a mi padre que me llevara a pescar, así que me compró un videojuego de pesca en su lugar."
"Mi acera era una sólida capa de hielo, así que fui a buscar un poco de sal de roca del garaje para bajar. La bolsa era tan pesada, que tenía que sacar un poco a la vez y seguir yendo y viniendo, consiguiendo más, hasta que la acera estaba cubierta.","Mi acera era una sólida capa de hielo, así que fui a buscar sal de roca del garaje para bajarla. Estaba sin sal de roca."
Papá Noel me trajo su bolsa de regalos en Nochebuena.,"Mientras esperaba en la línea de pago de la tienda de comestibles, la señora delante de mí me dejó ir delante de ella."
Mi pariente me pidió que le prestara algo de dinero y se lo di. Me pagaron una semana después con intereses.,Si tomo un curso de buceo calificaré para una licencia de buceo.
Hoy fui a una fiesta de bebés.,"Fui a una fiesta de bebés hoy, varias otras personas recibieron a la madre embarazada el mismo regalo que yo."
"Cuando denuncié haber sido acosado sexualmente por mi entrenador de voleibol, el director inmediatamente lo despidió.","Cuando denuncié haber sido acosada sexualmente por mi entrenador de voleibol, el director inmediatamente me suspendió."
"Mientras estaba sentado en un restaurante, otro cliente derramó su bebida en mi camiseta y jeans.","Mientras estaba sentado en un restaurante, otro cliente derramó su bebida en mi traje de seda."
"Estaba pintando un cuadro, la pintura me manchaba las manos.",Estaba pintando un cuadro. Derramé pintura en mi alfombra nueva.
Perdí mi cepillo y sólo tenía un peine para usar en mi cabello.,Perdí mi cepillo y sólo tenía un tenedor para usar en mi cabello.
"Fui a comer al buffet con mi amigo, había diferentes tipos de ensalada fresca y crujiente.",Fui a comer al buffet con mi amigo.
Me uní a una clase de cross fit en el gimnasio. El gimnasio se quebró y perdí todo mi dinero invertido y no conseguí clases.,Resulta que los intensos dolores en mi estómago eran una úlcera en desarrollo.
Corté un coche lleno de adolescentes de camino al trabajo.,Corté un amblance de camino al trabajo.
"Estaba escuchando la radio, una canción que no me gustaba salió.",Voy a la selva para supervisar el claro de los árboles.
Me di cuenta de que accidentalmente había doblado la cucharadita de vainilla que debería haber puesto en mi masa de galletas de azúcar.,Me di cuenta de que accidentalmente había doblado la taza de harina que debería haber puesto en mi masa de galletas de azúcar.
Adopté a un gatito de la sociedad humana.,Iba en bicicleta a la casa de mi amigo y saludé a mis vecinos mientras pasaba.
Fui al baile con mi novio a largo plazo.,Fui al baile con un tipo que conocí ayer.
Tuve que levantarme de la cama en enero con una camiseta de algodón delgada.,Dejé mi billetera en el mostrador de la cocina del restaurante.
Presenté la tarea antes del tiempo asignado.,Presenté la tarea después del tiempo asignado.
Fui a caminar por un sendero con botas de combate.,Fui a caminar por un sendero con zapatillas flip flop.
Noté que el neumático del triciclo de mi hijo estaba pinchado antes de irme a trabajar.,Noté que el neumático de mi coche estaba pinchado antes de irme a trabajar.
Compré una botella de vino de la tienda. Bebí una copa de vino mientras estaba en un baño de burbujas.,"Compré una botella de vino en la tienda, tomé una copa de vino cuando llegué a casa."
Estoy caminando a la tienda para conseguirme un Sprite. ¡La tienda está fuera de mi pop preferido!,Estoy caminando a la tienda para conseguirme un Sprite. Ellos no saben cuando van a conseguir más Sprite en stock!
Fui a poner flores en la tumba de mis padres y vi que alguien más también había puesto flores allí recientemente.,Mi vuelo se retrasó en el aeropuerto así que tuve que esperar y fue un inconveniente.
Ayudé a una señora a llevar sus víveres al coche y se lastimó la pierna.,Ayudé a una señora a llevar sus comestibles al coche. Me tropecé en el estacionamiento y arruiné todos sus huevos.
Fui al parque de diversiones pero mi abuela insistió en que le enviara un mensaje de texto durante la llegada.,Decidí conseguir un Mohawk en mi segundo año de universidad.
"Fui al banco a depositar mi cheque, no pude encontrar el cheque y lo perdí.",Fui al banco a depositar mi cheque.
Decidí tratar de agitar mi propia mantequilla. Creo que era un poco más sabroso que el tipo comprado en la tienda.,Decidí intentar agitar mi propia mantequilla.
Voy a hacer un sándwich de pollo para el almuerzo.,Hice un porta zapatos plantando colgando el dispositivo del zapato en una pared exterior. Fui capaz de acceder fácilmente a las plantas sin doblar.
Saqué mi paraguas bajo la lluvia. Compartí mi paraguas con un extraño lindo e intercambiamos números.,Saqué mi paraguas bajo la lluvia y recibí cumplidos por el lindo diseño del paraguas.
"Traté de ir a dieta, pero mi marido sólo quería comer ensaladas para la cena.",Me di una ducha con mi equipo en el vestuario.
Me sentaré bajo mi paraguas hasta que pare la lluvia y mi primo se siente bajo la lluvia.,Me sentaré bajo mi paraguas hasta que se detenga la lluvia y mi primo se quejará de olvidar el suyo.
Salí de la ciudad a visitar gente con mis amigas.,Salí de la ciudad a visitar a gente sola.
Yo pateé el fútbol en el inicio del juego. Lo apunté perfectamente en una zona hacia nuestros jugadores.,"Pateé el balón en el inicio del partido, la pelota se fue en un arco elegante."
Derramé accidentalmente el caldo que compré en el supermercado.,Mi bigote era desigual después de afeitarlo.
"Después de comprar diez entradas, gané un nuevo iPad de la rifa.","Después de comprar diez entradas, gané una caja de galletas de la rifa."
Fui elegido para ser capitán del equipo de fútbol.,Fui elegido para ser un jugador en el equipo de fútbol.
Traje un pastel a mi potluck de trabajo y se lo comieron todo.,Desarrollé un gran plan de negocios pero necesitaba capital Un extraño interesado en mi negocio invirtió en él
"Mi pecera no había sido limpiada al menos un mes. Cuando fui a limpiarla, descubrí que mi esposa ya la había limpiado.",Tuve que pasar por una revisión de seguridad en el aeropuerto.
Me detuve en un restaurante para almorzar.,"Me detuve en un restaurante para almorzar, hacía calor en el restaurante."
Hay un perro callejero cerca de mi casa. Los llevé al veterinario para ser eutanasiados.,Hay un perro callejero cerca de mi casa que atacó fatalmente al niño que vive por encima de mí.
Se me cayó el martillo en el suelo en el garaje.,Se me cayó el martillo en el pie en el garaje.
Me casé con mi esposa por amor a su alma.,Me casé con mi esposa por amor a sus pasteles.
Pude vencer a mi abuelo jugando al ajedrez.,Me pidieron que fuera al baile. Me pidieron que fuera al baile a acompañar a una cita.
Cada vez que frío cebollas me da hambre el olor.,Cada vez que frío cebollas mi padre se queja del olor.
Fui a la iglesia el domingo pasado pero el predicador me gritó.,"Cuando vi a algunos de mis preescolares comiendo bichos vivos, me pareció bastante asqueroso, y conseguí que se detuvieran inmediatamente."
Olvidé su bolso en casa y tuve que conducir de vuelta para conseguirlo.,Olvidé su bolso en la tienda de comestibles y tuve que conducir de vuelta para conseguirlo.
Probé tomates del mercado del granjero y eran vívidamente sabrosos.,Estaba escuchando la radio y la canción favorita de mi papá llegó.
"Tengo dos finales mañana, así que voy a tomar bebidas energéticas.","Tengo dos finales mañana, así que voy a tomar bebidas energéticas."
Accidentalmente dejé caer mi comida al suelo en mi casa.,Se me cayó la comida al suelo en un restaurante.
Fui a una universidad y me ayudó a conseguir un apartamento.,Fui a una universidad y me ayudaron a conseguir un limón barato.
"Decidí vender mis productos en una feria, un gran minorista compró todo mi inventario.","Decidí vender mis productos en una feria, mucha gente estaba interesada en mi producto."
Mi suegra vendrá de visita el fin de semana.,Realmente saboreé el bar de Snicker de tamaño divertido que mi amigo me dio.
La gente a mi lado hablaba demasiado mientras montaba una montaña rusa.,La gente a mi lado hablaba demasiado mientras veía una película.
Hoy llamé para reservar la sala de recepción para la próxima boda de mis hermanas.,Hoy llamé para reservar la sala de recepción para la próxima boda de mis hermanas. La sala de recepción que mi hermana quería tenía una capacidad más pequeña así que tuvimos que cortar la lista de invitados.
Traté de que mis hijos estuvieran sanos alimentándolos de verduras.,Traté de que mis hijos estuvieran sanos alimentándolos de pastel.
"Hice una copia de contrabando en un concierto al que asistí. Fui atrapado, llevado a una habitación por seguridad y registrado.",Hice una copia de contrabando en un concierto al que asistí. Fui arrestado y sentenciado a prisión.
Se me cayó el guión accidentalmente mientras daba un discurso.,Accidentalmente me lavé las manos en agua helada.
"Llegué al final del libro que he estado leyendo durante una semana, era un libro sobre el parto.","Decidí no pagar el estacionamiento, me salí con la mía."
Estoy encerrado en mi casa debido a la pandemia del coronavirus.,El profesor no respondió a mi pregunta porque no le presté atención.
Un paquete que contenía ropa que ordené en línea tardó dos semanas en llegar debido a retrasos.,Un paquete que contenía comestibles que ordené en línea tardó dos semanas en llegar debido a retrasos.
Tuve que llevar mi mochila a la montaña después de que se rompieran las correas.,"Hice una fiesta en mi casa, y nadie apareció."
"Tengo un sándwich del camión de comida, el ingrediente secreto que usaron fue yogur a la parrilla.","Hablé con la multitud, y siguieron hablando."
Olvidé por completo recoger a mi perro del veterinario.,Olvidé por completo recoger a mi hijo de la guardería.
Miré hacia abajo y los papeles de la bolsa de entrega de mi ruta estaban casi vacíos.,Miré hacia abajo y los papeles de la bolsa de entrega de mi ruta estaban casi llenos.
Decidí ir a Italia de vacaciones.,Fui a la tienda de comestibles una semana después de que prepararan productos frescos.
Vi a mis hijos saltando en el trampolín cuando llegué a casa.,Fui y compré un cepillo de dientes nuevo de la tienda hoy a cinco millas de distancia.
"Después de probar la nueva marca de gel para el cabello, mi cabello estaba en rizos espirales.","Después de probar la nueva marca de gel para el cabello, mi cabello todavía estaba rizado."
Acabo de ganar una semana de vacaciones gratis en Florida. Sólo tendré que pagar por lo que como.,Tengo un hijo que aspira a ser una estrella porno.
Estaba en la fiesta y derramé agua sobre mi camisa.,Escuché historias cortas de miedo mientras me dormía. Mi compañero de cuarto refunfuñó sobre el ruido.
El premio por ganar el concurso de ventas donde trabajo fueron las entradas a Disney World.,"Decidí mantener una serpiente como mascota, puso huevos y gané miles de dólares vendiéndolos."
Mi primo me trajo a un club de baile.,Mi novia me ayudó a elegir ropa nueva que me gusta.
"Cuando me perdí mientras caminaba, tuve que usar fósforos para hacer una fogata.","Cuando me perdí mientras caminaba, tuve que frotar palos juntos para hacer una fogata."
Conduje durante un día de nieve sobre hielo negro con neumáticos de nieve.,Conduje durante un día de nieve sobre hielo negro con un neumático de repuesto.
"Cuando fui al restaurante, olvidé pedir mi hamburguesa sin cebolla.",Fui al pantano y compré una máscara de barro improvisada.
Fui al mercado de los granjeros a vender mis cestas.,Fui al mercado de los granjeros para vender mis cestas. Hacer las cestas parecía que funcionaban más de lo que valía la pena venderlas.
"El inspector de salud hizo una visita sorpresa a mi restaurante. Pasamos la inspección con los colores de vuelo, mientras que nuestro principal competidor fue cerrado.",El inspector de salud hizo una visita sorpresa a mi restaurante. Pasamos fácilmente la inspección.
Fui a la cafetería de la universidad a comer algo mientras estudiaba para mi próximo examen. La cafetería estaba casi vacía y tranquila.,Fui a la cafetería de la universidad a comer algo mientras estudiaba para mi próximo examen.
Vi un barco pirata en el museo durante una excursión escolar.,"Vi un barco pirata en el canal de descubrimiento en la escuela, durante la clase."
Le presté mi vestido favorito a mi hermana.,"Cuando le pregunté al veterinario si podía conseguir pulgas de mi perro, ella dijo que no."
"En la venta de pasteles de hoy, vendí todas nuestras acciones.","En la venta de pasteles de hoy, vendí todos nuestros brownies."
El pueblo me contrató para limpiar las alcantarillas y arruiné mis zapatos.,Fui contratado por el pueblo para limpiar las alcantarillas. Desarrollé una enfermedad respiratoria debido a la mala circulación.
"Yo había querido ir a la fiesta de la casa, pero tuve que terminar de pintar, y sentí un poco de resentimiento hasta que mi marido me dijo que me ayudaría a terminar para que pudiéramos ir.","Yo había querido ir a la fiesta de la casa, pero tuve que terminar de pintar, y sentí un poco de resentimiento cuando mi marido dijo que estaba contento de no tener que pintar; iba solo."
Comí tres comidas.,"Comí tres comidas, gasto más de lo que gano al día."
"Mientras sacaba mis nuevos libros escolares, noté algunas marcas en las páginas.",Terminé de instalar el tiempo a lo largo de mis puertas.
Decidí llevar mi autocaravana de camping. Fue un alivio tener comida caliente y inodoros de descarga.,Decidí llevarme mi autocaravana de camping.
"Hice sopa para mi familia, me robé el dedo mientras cortaba una zanahoria.","Vi que las verduras estaban empezando a pudrirse, pero no tenía nada más que comer."
Decidí sentarme junto a la piscina para refrescarme pero me quemé.,Mi laptop se rompió mientras estaba viendo videos de YouTube.
Hoy llegué temprano a casa de mi lugar de trabajo.,Hoy llegué a casa a tiempo desde mi lugar de trabajo.
No pude ponerme en contacto con mi planificador de bodas porque estaba fuera de mi área de servicio.,No pude ponerme en contacto con mi planificadora de bodas porque cambió su número de teléfono y se mudó.
Tuve que ir a la oficina de correos.,De niño pasé ocho horas al día trabajando debajo de la mesa.
Le mandé un mensaje a un extraño que era mi esposa.,"Fui al spa, pero mi hermano insistió en que viniera al spa."
La policía me llamó y me pidió que fuera a su estación. ¡Resulta que alguien entregó mi cartera perdida con todo mi dinero dentro!,Mi hermana me dijo: 'Prepárate para tener una rebanada de la mejor tarta de queso de fresa de toda tu vida; ¡casi morirás!'
Compré un purificador de aire reformado en línea y a pesar de algunas manchas visuales funciona.,Compré un purificador de aire reformado en línea y hace un sonido ruidoso.
"Estaba alimentando al bebé, derramó algo de la comida en el suelo.","Llevé mi coche al mecánico, y el mecánico dijo que mi coche necesita una nueva luz."
Mi marido me dijo que se encargaría de hacer la cena esta noche.,"Vi al hombre del correo en mi buzón, tenía mi paquete que se suponía que iba a recibir hoy."
"Cuando salí a cortar el césped para mis padres, noté que mi hermano ya lo había cortado.",Derramé mi bebida sobre mi portátil mientras estudiaba.
Me inscribí para convertirme en astronauta. Volé con éxito a Marte en mi primera misión.,"Me inscribí para convertirme en astronauta. Me aceptaron en el programa, ganando una comisión."
Me tomé mis vacaciones en Crater of Diamonds State Park. Encontré suficientes diamantes para llenar una pequeña bolsa.,Me tomé mis vacaciones en Crater of Diamonds State Park. Pude encontrar un diamante.
Hice caramelo de mantequilla de maní en mi cocina. Resultó ser tan blando que no se cortaba correctamente.,Demandé a mi vecino por construir una cerca de rencor.
Fui a una reunión en la escuela de mi hijo. Me dijeron que actuó en clase e interrumpió a los niños allí.,Las tormentas de anoche derribaron un árbol en mi garaje.
Puse queso en una galleta y lo lavé con vino.,Le puse queso a la lechuga y lo lavé con agua.
Hoy tuve que preguntar a mis padres si podía pedir un poco de azúcar.,Hoy tuve que preguntar a mis padres si podía pedir dinero prestado.
Trabajé como bombero mientras estaba en prisión.,"Trabajé como bombero mientras estaba en prisión. Tengo humo en los ojos, causándoles agua."
"Estaba acampando en el bosque, estaba frío y oscuro afuera.","Decidí comprar un teléfono nuevo, tuve que esperar seis horas en la cola."
"Me detuve en la gasolinera hoy y accidentalmente se me cayó algo de dinero mientras sacaba mi tarjeta de crédito de mi billetera, sin darme cuenta. Pisé el dinero mientras salía de la tienda y más tarde lo encontré pegado a la parte inferior de mi zapato.","Cuando entré en la cocina, me di cuenta de que la olla de agua había hervido."
Me lavé las manos con jabón después de usar el baño.,"Sostuve la toalla de papel mojado en mi mano, esperando."
"Cuando revisé mis correos electrónicos ayer, recibí uno diciendo que había ganado un concurso. El correo electrónico era legítimo y recibo un cheque por quinientos dólares a la semana después.","Cuando revisé mis correos electrónicos ayer, recibí uno que decía que había ganado un concurso. El premio era una suscripción anual a mi revista favorita."
Decidí unirme al equipo de atletismo de mi escuela para ponerme en mejor forma y ahora puedo correr mucho más antes de que me quede sin aliento.,Decidí unirme al equipo de atletismo de mi escuela para ponerme en mejor forma.
"Anoche me di una ducha, pero me quedé sin gorros.",Me di una ducha anoche pero me quedé sin jabón.
"Contraté a una niñera para cuidar a los niños, era paciente y buena con los niños.",Las papas fritas que vinieron con mi hamburguesa estaban frescas y calientes.
Decidí pedir un filete para mi cena de cumpleaños.,Decidí pedir un bistec para mi cena de cumpleaños.
"Me postulé para trabajar en la agencia temporal local. Conseguí un trabajo en mi industria de los sueños, aeroespacial.","Me postulé para trabajar en la agencia temporal local. Trabajé en una empresa local, eventualmente consiguiendo un empleo permanente."
Hice cole slaw en mi cocina en casa. La slaw fue un gran éxito en mi picnic más tarde.,Hice cole slaw en mi cocina en casa.
Tuve que usar dinero que estaba ahorrando para unas vacaciones para pagar mis deudas.,Tuve que usar dinero que estaba ahorrando para la matrícula de mi hijo para pagar mis deudas.
Un armadillo entró en mi patio trasero.,Un armadillo entró en mi patio trasero y mi perro no dejó de ladrarle.
"Mientras llenaba la fotocopiadora con papel, me cortaron el dedo.",Mi paquete nunca fue entregado a mi casa.
Me dejo en mi baile de graduación por un conductor de limusina.,"Cuando mostré a mis estudiantes la película de Ana Frank, todos lloraron un poco."
Me tomé mis vacaciones en Crater of Diamonds State Park. Pude encontrar un diamante.,Acabo de enterarme de que mi hija ha estado actuando como bailarina exótica durante meses.
"Tengo un hijo que es un genio del Scrabble, sin embargo gané esta vez.","Tengo un hijo que es un genio del Scrabble, sin embargo casi gano esta vez."
"Mi teléfono murió en mi camino a casa del trabajo así que lo puse en el cargador cuando llegué a casa. El nuevo cargador me puse mi teléfono, completamente cargado mi teléfono en poco más de una hora.",Mi hermano y yo vamos a jugar al golf.
Recibí un nuevo camisón para mi aniversario.,"Fui a la oficina de correos a enviar un paquete, la señora que me ayudó me dio una actitud todo el tiempo."
Mi terapeuta llamó para cancelar mi cita justo antes de salir de mi casa.,Mi terapeuta llamó para cancelar mi cita mientras iba a verla.
Derramé accidentalmente el caldo que compré en el supermercado.,Derramé accidentalmente el caldo que estaba cociendo a fuego lento durante diez horas.
Debo tratar de responder a todas las preguntas para mi prueba de lectura y mis amigos tienen todas las respuestas.,Debo tratar de responder a todas las preguntas para mi prueba de lectura y mis amigos quieren que les dé mis respuestas.
Vi las hermosas cascadas del Niágara y mi hermana tropezó con sus propios pies.,Vi las hermosas cascadas del Niágara y mi hermana casi se cae.
Estaba haciendo palomitas de maíz cuando en el microondas cuando las palomitas explotaron.,Estaba haciendo palomitas de maíz en el microondas cuando el microondas explotó.
"Empecé a entrenar para convertirme en jugador de baloncesto. Finalmente fui reclutado por la NBA, convirtiéndose en un jugador altamente pagado.","Comencé a entrenar para convertirme en jugador de baloncesto. Tengo que apoyar a Nike, lo que me ganó un lucrativo contrato."
Tengo hipo mientras cantaba en el concurso de talentos.,Hice un conjunto de placemats de guijarros únicos en mi taller.
"Bebí un vaso de limonada con mi almuerzo, y sabía agrio.","Bebí un vaso de leche con mi almuerzo, y sabía agrio."
"Pasé el verano trabajando en una granja, perdí mucho peso con el trabajo duro.",Pasé el verano trabajando en una granja.
Bebí agua antes de conducir por la carretera.,Bebí vinagre de manzana antes de conducir por el camino.
Ojalá no tuviera este grano en medio de mi frente desde que tengo una cita esta noche.,La lluvia empezó a caer mientras me preparaba para subir al tren.
Me mordió una víbora mientras estaba de excursión.,Probé un nuevo ablandador de carne y el filete del flanco se vino abajo en mi boca.
Hice una manta rosa para mi compañero de trabajo que está teniendo un bebé.,Hice una manta de bebé rosa para mi compañero de trabajo que está teniendo un bebé. Cuando le di la manta de bebé me dijo que ella está teniendo un niño.
Me paso el día dibujando en mi exposición de la pluma. El programa de arte se bloquea mientras estaba trabajando.,"Me paso el día dibujando en mi pantalla de la pluma, la energía se apaga para todo el vecindario."
Comeré un cubo lleno de helado con papas fritas.,El cielo tenía muchas nubes y me senté en la cubierta con mi esposa mirando las estrellas y la luna.
El barista de mi cafetería no había puesto espuma en mi café esta mañana.,Fui al centro de trabajo.
"Estaba corriendo a clase, tropecé y casi me caí.",El juez me hizo pagar el boleto original más los costos de la corte.
Fui a la mansión para una fiesta de cumpleaños sorpresa.,Fui a la mansión a planear una fiesta de cumpleaños sorpresa.
Fui a alimentar a los patos en el estanque pero me quedé sin pan.,"Decidí ser voluntario como monaguillo, mis padres me están obligando."
Me mordió un tiburón pero me salvaron todos los dedos.,Me mordió un tiburón pero salvaron casi todos mis dedos de los pies.
Hice una pequeña charla incómoda con un tipo del trabajo.,Hice una pequeña charla incómoda con un tipo en una primera cita.
Comencé un incendio en el bosque cuando estábamos acampando.,Puse mi nombre en la lista de espera para el nuevo libro de Harry Potter en la biblioteca. No me sorprendió ver que había dos docenas de personas delante de mí.
"Fui al templo, pero mi madre insistió en que le enviara un mensaje de texto durante la llegada.","Fui al templo, pero mi madre insistió en que viniera al templo."
"Antes del almuerzo de hoy, mi mamá apareció porque olvidé mi almuerzo en casa.",Antes de comer hoy tuve que llamar a mi mamá porque olvidé mi almuerzo en casa.
Hice mi baño y mantenimiento de higiene una vez al día.,Hice mi baño y mantenimiento de higiene una vez a la semana.
"Porque me desperté tarde, sólo tenía media hora para prepararme.","Porque me desperté tarde, tuve que salir de mi casa de inmediato."
Mi vecino me dio un Quiche para que me llevara a casa.,Mi vecino me dio un mini Quiche para que me llevara a casa.
La maestra de jardín de infantes de mi hija me dijo que los resultados de las pruebas de mi hijo estaban fuera de la lista.,Decidí comprar un nuevo par de pantalones cortos para el verano. La costura en el asiento se dividió la primera vez que los usé.
"Fui a un club de comedia, el comediante me hizo reír como un lunático.","Fui a un club de comedia, el local del club tiene comida y un bar."
Aprendí a coser con una máquina de coser. Hice ropa que otros me compraron.,Me contrataron como chef ejecutivo en Silicon Valley. Me presentaron en un artículo una vez en Executive chef en línea.
Mi madre ha traído una naranja para mi merienda esta mañana.,Mi madre ha traído un limón para mi merienda esta mañana.
Arruiné serpientes de cascabel por su veneno.,"Arruiné serpientes de cascabel por su veneno. Pude ordeñarlas, pero una me mordió en la mano."
"Tomé un sorbo de cerveza en un día caluroso, y estaba helado.","Tomé un sorbo de cerveza en un día caluroso, y estaba caliente como el agua del baño."
Puse un pequeño fuego afuera en el campamento.,Puse un pequeño fuego afuera en el estacionamiento.
Mi impresora se quedó sin tinta después de imprimir mis documentos importantes.,Mi impresora se quedó sin tinta al imprimir mis documentos importantes.
Estaba preocupado por el pago de mis honorarios escolares. Mi padre me dijo que me enviaría dinero la próxima semana.,Descubrí que mi hija adolescente está saliendo con un hombre casado.
Llevé a mi gato a arreglarse y ella siseó a todos los que la tocaron.,Llevé a mi gato a arreglarse y ella rascó a todos los que la tocaron.
Estaba jugando al voleibol y mi amigo me pegó en el hombro.,"Cuando llegué a casa desde mi coche, encontré que mi coche tenía un rasguño en él."
Se me cayó una olla de pasta llena de agua hirviendo justo encima de mi pie.,El autobús paró encima de mí esta mañana.
"Fui a la farmacia a comprar Tylenol, había una venta de dos por uno.","Decidí crear un horario diario para organizarme, creo que ahora soy un poco más productivo."
Salí a una primera cita con alguien y derramé mi bebida sobre mí.,Salí a una primera cita con alguien y derramé mi bebida sobre ellos.
Decidí perforarme la nariz.,Decidí perforarme la nariz y mis amigos me dijeron que parecía tonto.
Corrí bajo el pabellón cuando empezó a llover.,Corrí bajo el gallinero cuando empezó a llover.
"Estaba comiendo un sándwich, había carne extra en el sándwich.",Estaba comiendo un sándwich.
Fui al banco a recuperar mi billetera y mis llaves.,Fui a la estación a buscar mi billetera y mis llaves.
