baseline,less_pleasant
J'ai obtenu mon permis de conduire.,J'ai obtenu mon permis de conduire. J'ai dû payer un acompte pour l'assurance automobile.
J'ai visité la chambre dans laquelle j'ai grandi.,J'ai visité la chambre où j'ai grandi. Les murs commençaient à se décoller.
J'ai pris un rendez-vous pour le bal.,J'ai emmené une fille au bal. Elle est partie sans explication.
"J'ai commencé à collectionner des feuilles d'arbres. J'ai pu apprendre à connaître chaque arbre dans un rayon de 20 miles autour de ma maison, en mémorisant leurs feuilles.",J'ai commencé à collectionner des feuilles d'arbres. Les feuilles étaient largement contrastées lors de l'obtention des couleurs d'automne.
J'ai toussé bruyamment en regardant un film au cinéma.,J'ai toussé bruyamment en regardant un orchestre se produire.
Je conduisais ma voiture au magasin.,Je conduisais ma voiture au magasin. J'ai heurté un insecte et mon pare-brise était sale.
J'ai décidé de déhorner mes chèvres adultes.,"J'ai décidé de déhorner mes chèvres adultes. Le processus était difficile, maintenir les animaux était compliqué."
Je suis allé aux toilettes. J'ai vu de l'urine sur le sol.,Je suis allé aux toilettes. J'ai vu de la merde sur le siège.
J'ai pris des vacances au Mexique.,J'ai pris des vacances au Mexique. Il a plu tout le temps.
"J'ai fait un t-shirt tie-dye pour ma voisine, après que je le lui ai remis, elle l'a mis.","J'ai fait un t-shirt tie-dye pour ma voisine, après que je le lui ai donné, elle l'a froissé et a essuyé sa chaise de jardin avec."
Je pensais essayer d'apprendre à crocheter. Je n'arrive pas à faire correspondre mes points à l'exemple.,Je pensais essayer d'apprendre à crocheter. Je me pique sans arrêt avec l'aiguille.
J'ai essayé de repasser ma chemise. La chemise s'est froissée quand je me suis assis pour travailler.,J'ai essayé de repasser ma chemise. Le fer a ruiné ma chemise.
J'ai dû organiser le grenier plus tôt aujourd'hui.,J'ai dû organiser le grenier plus tôt aujourd'hui. Il y avait tellement de poussière que je n'ai pas pu m'empêcher de tousser et d'éternuer.
J'ai payé mes courses et demandé le reçu.,"J'ai payé mes courses, et ma carte a été refusée."
J'ai décidé d'envoyer mes beaux-enfants en internat. Ils nous appellent en pleurant chaque semaine.,J'ai décidé d'envoyer mes beaux-enfants en internat. Ils détestent ça tellement que ma femme a décidé de divorcer.
Je suis allé chez le dentiste. On m'a dit que j'avais une carie.,Je suis allé chez le dentiste. Je dois me faire arracher une dent.
J'ai emmené ma copine à la plage. Une mouette n'arrêtait pas de picorer l'arrière de ma tête.,J'ai emmené ma copine à la plage. Nous avons trouvé un cadavre près du quai.
"Quand j'ai pris mon courrier de la boîte aux lettres, j'ai vu que j'avais un chèque de remboursement d'impôt.","Quand j'ai récupéré mon courrier dans la boîte aux lettres, j'ai vu que j'avais une convocation pour le jury."
Je prenais un bain. J'ai mis des bulles dans l'eau chaude.,Je prenais un bain. L'eau était chaude.
J'ai emmené mon détecteur de métaux à la plage. J'ai trouvé 20 $ en pièces de monnaie.,J'ai emporté mon détecteur de métaux à la plage.
Je suis allé prendre ma photo de passeport.,Je suis allé prendre ma photo de passeport. J'avais l'air un peu mal.
"J'ai organisé un dîner partagé, les gens ont apporté différents plats. Quelqu'un a apporté un grand plateau de homard.","J'ai organisé un dîner partagé, les gens ont apporté différents plats. Un invité a apporté des côtes."
Mon mari m'a apporté des roses pour mon anniversaire.,Mon mari m'a apporté des mauvaises herbes pour mon anniversaire.
"Un ami m'a invité à une maison hantée. Après avoir payé nos deux billets, nous avons dû faire la queue pendant deux heures.","Un ami m'a invité à une maison hantée. Après avoir payé pour nos deux billets et attendu deux heures dans la file, elle a décidé qu'elle ne voulait pas y aller."
Je prends mon petit déjeuner. J'ai eu des œufs et du café. Je ne suis pas très satisfait.,Je prends mon petit déjeuner.
J'ai reçu un massage d'un professionnel. Je me suis senti détendu ensuite et j'ai 50 % de réduction sur mon prochain massage.,J'ai reçu un massage d'un professionnel. J'ai gagné des points de récompense pour un massage gratuit.
Je regardais mon relevé de carte de crédit quand j'ai vu que mon paiement avait été enregistré plus tôt.,Je regardais mon relevé de carte de crédit quand j'ai vu qu'il y avait un frais de retard.
Je me suis réveillé tôt le jour de mon anniversaire.,Je me suis réveillé tôt le jour de mon anniversaire. Je n'avais pas grand-chose de prévu pour la journée.
Je suis allé acheter des courses. Je voulais des chips mais il n'y en avait pas. J'ai dû acheter autre chose.,Je suis allé acheter des courses. Je suis tombé en marchant là-bas et j'ai cassé mon téléphone.
Je vais chez un coach vocal pour apprendre à chanter. J'apprends des exercices vocaux que je peux pratiquer à la maison.,Je vais chez un coach vocal pour apprendre à chanter.
J'ai décidé de remplacer la clôture dans mon jardin. C'était un travail en sueur et désagréable.,J'ai décidé de remplacer la clôture dans mon jardin. J'ai fait un si mauvais travail que la première moitié est tombée avant même que j'aie fini de construire.
"Quand je suis allé laver ma poêle, j'ai vu qu'elle était déjà propre.","Quand je suis allé laver ma poêle, j'ai vu qu'elle était couverte de graisse."
J'ai décidé d'aller en vacances au Canada. Ça a pris une éternité pour passer la douane.,J'ai décidé d'aller en vacances au Canada. Ils m'ont renvoyé à la frontière parce que j'avais un DUI à l'université.
Je suis entré dans le poste de police. Ils m'ont dit qu'ils avaient trouvé mon portefeuille.,Je suis entré dans le poste de police.
J'ai décidé d'élever des mini chèvres dans mon jardin. Je fais beaucoup d'économies sur le fromage.,J'ai décidé d'élever des mini chèvres dans mon jardin.
Ma voiture est devenue sale après que je l'ai conduite hors route.,Ma voiture a été enfoncée après que je l'ai conduite hors route.
"J'ai commencé à faire des salades pour le dîner. Je l'ai mangée en entier, c'est mieux que rien.",J'ai commencé à faire des salades pour le dîner.
J'ai aimé mon maquillage de clown parce qu'il a été fait par un maquilleur.,J'ai aimé mon maquillage de clown car il a été fait par une candidate à l'examen de maquillage.
J'ai travaillé avec des voisins pour créer un jardin communautaire. Nous avons pu nous rendre visite et profiter du soleil et de la vitamine D.,J'ai travaillé avec des voisins pour créer un jardin communautaire.
"Je suis allé à la pharmacie. Ils n'avaient pas les médicaments dont j'ai besoin, je dois y retourner.",Je suis allé à la pharmacie. Ils ne vendront plus les médicaments dont j'ai besoin.
On m'a défié de passer la nuit dans la crypte familiale. Je me suis bien amusé à boire de la bière et à lire Edgar Allan Poe.,On m'a défié de passer la nuit dans la crypte familiale. J'ai passé une nuit sans événement.
J'ai décidé d'acheter des vieux comics lors d'une vente de garage. Je me suis bien amusé à les lire et à revivre mon enfance.,J'ai décidé d'acheter des vieux comics lors d'une vente de garage.
"J'ai décidé d'élever des lapins Angora. J'ai pu récolter suffisamment d'Angora pour approvisionner une petite usine en laine pour de nombreuses vestes coûteuses, ce qui m'a rendu riche.","J'ai décidé d'élever des lapins Angora. J'ai conçu une méthode pour filer leur laine, ce qui m'a valu un brevet rare."
J'ai enfoncé un clou dans une planche et le clou est passé à travers.,J'ai enfoncé un clou dans une planche et le clou s'est tordu sur le côté.
"Je suis allé au DMV. Quand je suis arrivé au guichet, j'ai réalisé que j'avais oublié mon acte de naissance, donc j'ai dû rentrer chez moi et revenir un autre jour.","Je suis allé au DMV. J'ai attendu dans la file, mais quand je suis arrivé au guichet, ils ont dit qu'ils ne pouvaient pas traiter ma demande le même jour."
"Si je suis malade, j'irai chez le médecin et je serai guéri.","Si je suis malade, j'irai chez le médecin et je pourrai être guéri."
J'ai fait une grille de mots croisés au stylo et je n'ai eu besoin d'aucune correction.,J'ai fait une grille de mots croisés au stylo et j'avais tellement de corrections que c'était illisible.
"Je suis allé voir mon neveu, et il a obtenu son diplôme de lycée.","Je suis allé voir mon neveu, et il avait un plâtre."
J'ai cuisiné une pizza pour mon mari. La croûte de la pizza a brûlé.,J'ai cuisiné une pizza pour mon mari. Il était en colère parce qu'il ne pouvait pas la manger.
J'ai commencé à travailler dans un garage. Je reçois beaucoup de travaux de véhicules de tout le monde en ville.,J'ai commencé à travailler dans un garage. Je répare les voitures de mes proches quand elles tombent en panne.
Je suis entré dans une université de la Ivy League. J'ai échoué à un cours optionnel.,Je suis entré dans une université de la Ivy League. J'ai abandonné ma première année.
Je suis allé dans un restaurant de cuisine thaïlandaise. La soupe et le plat principal étaient excellents.,Je suis allé dans un restaurant de nourriture thaïlandaise.
J'ai trouvé et lu le journal de ma copine et il disait des choses positives sur moi.,J'ai trouvé et lu le journal de ma petite amie et il disait des choses négatives sur moi.
Un garçon a appelé sur notre ligne fixe. Je suis allé chez lui et nous avons bien accroché.,Un garçon a appelé notre ligne fixe. J'ai entendu de ma sœur qu'il voulait que je vienne.
J'ai déjeuné dans un restaurant de fast-food local. Le hamburger gras n'était pas à mon goût.,"J'ai déjeuné dans un restaurant de fast-food local. Malheureusement, la nourriture là-bas m'a donné des brûlures d'estomac."
J'ai trouvé un portefeuille dans la rue. Le portefeuille n'avait pas de pièce d'identité à l'intérieur et tout avait été enlevé.,"J'ai trouvé un portefeuille dans la rue. Quand j'ai essayé de contacter le propriétaire, il m'a accusé de l'avoir volé."
J'ai vu le bus de la ville en rentrant chez moi hier.,J'ai raté le bus de la ville en rentrant chez moi hier.
Je me suis assis dans le salon sur le canapé.,Je me suis assis par terre dans le salon.
J'ai été poursuivi par un singe quand je suis allé au zoo.,J'ai été poursuivi par un lion quand je suis allé au zoo.
Je suis allé dans une librairie. Mon auteur préféré était là.,Je suis allé dans une librairie.
J'ai dansé au club local.,J'ai dansé au club local. J'ai dansé pendant plusieurs heures mais j'étais tellement fatigué vers la fin de la nuit.
Je suis allé au casino avec ma mère. Ma mère a gagné mille dollars.,Je suis allé au casino avec ma mère. Ma mère a payé pour que nous mangions au buffet là-bas.
J'avais passé toute la nuit à étudier pour un test le matin. Je comprenais le travail que j'étudiais.,J'avais passé toute la nuit à étudier pour un test le matin.
La peau entre mes orteils des deux pieds est blanche comme le ventre d'un poisson.,La peau entre mes orteils des deux pieds est rouge et enflammée à cause d'une infection fongique.
"Je pensais que je devais informer les autorités de mes inquiétudes concernant la fissure sur le pont que j'avais vue, et ils ont promis de l'examiner le lendemain.","Je pensais que je devais informer les autorités de mes inquiétudes concernant la fissure sur le pont que j'avais vue, et ils ont ri en disant que ce genre de pont ne peut pas se fissurer."
"J'ai utilisé le mixeur pour faire un smoothie. J'ai pu préparer une boisson à partager avec mon être cher, qui était impressionné.",J'ai utilisé le mixeur pour faire un smoothie. Je me suis préparé une délicieuse friandise.
Je pensais que j'aiderais mon voisin.,"Je pensais que j'aiderais mon voisin. Il y avait beaucoup de déchets par terre, alors nous les avons mis dans une poubelle."
J'ai décidé de rester dans la suite penthouse de l'hôtel pendant mes vacances. C'était l'endroit le plus agréable où j'ai jamais séjourné.,J'ai décidé de rester dans la suite penthouse de l'hôtel pendant mes vacances.
J'ai créé une version moderne des œufs Fabergé. Les œufs ont constitué une belle décoration pour ma maison.,J'ai créé une version moderne des œufs Fabergé.
"J'ai décidé de me faire percer les oreilles au centre commercial. Ça a fait mal, et elles étaient rouges et enflées pendant une semaine.",J'ai décidé de me faire percer les oreilles au centre commercial. Les piercings se sont infectés et j'ai dû faire appel au médecin pour enlever les boucles d'oreilles.
Je suis allé travailler pour une usine de traitement des déchets.,Je suis allé travailler pour une usine de traitement des déchets. J'ai eu du mal à maîtriser les différentes vannes.
"Je vis au trou neuf d'un parcours de golf, c'est une vue agréable depuis mon balcon.","Je vis au trou neuf d'un parcours de golf, je dois entendre les encouragements des golfeurs toute la journée."
J'ai décidé d'engager une baby-sitter et d'aller dîner avec ma femme. Nous nous sommes tellement amusés que nous avons décidé d'en faire un événement hebdomadaire.,J'ai décidé d'engager une baby-sitter et d'aller dîner avec ma femme. C'était agréable de passer trois heures sans penser aux enfants.
Je suis allé au Job Corps. J'ai reçu quelques milliers de dollars pour avoir terminé.,Je suis allé au Job Corps. J'ai terminé tôt avec ma certification de métier.
On m'a assigné un inconnu comme partenaire dans un projet de groupe.,On m'a assigné un intimidateur comme partenaire dans un projet de groupe.
"J'apprenais à faire du vélo. C'était trop difficile, alors j'ai abandonné.",J'apprenais à faire du vélo. Je suis tombé et je me suis cassé le bras.
"Mon père m'a offert un emploi dans son salon funéraire, donc j'aurai un patron qui est aussi mon meilleur ami.","Mon père m'a offert un emploi dans son salon funéraire, donc j'aurai un patron qui est aussi mon pire ennemi."
J'ai organisé un dîner partagé dans notre centre communautaire.,J'ai organisé un dîner partagé dans notre centre communautaire. Seules quelques personnes se sont présentées.
Je me tenais devant le juge dans la salle d'audience. Il a dit que j'étais coupable.,Je me tenais devant le juge dans la salle d'audience. Il m'a donné une peine de réclusion à perpétuité.
"Quand j'ai acheté un nouveau jouet à mes chiens, ils ont immédiatement commencé à y jouer.","Quand j'ai acheté un nouveau jouet à mes chiens, ils ont immédiatement commencé à se battre pour ça."
J'ai acheté un nouveau sac à dos. Je peux y mettre mes livres mais pas mon ordinateur portable.,J'ai acheté un nouveau sac à dos.
Je suis allé chez le médecin pour mon examen annuel. Je n'ai pas eu à attendre et j'ai été vu dès que je suis arrivé.,Je suis allé chez le médecin pour mon examen annuel.
Ma fille a versé de la crème fouettée sur ma tarte aux pommes.,Ma fille a versé de la sauce piquante sur ma tarte aux pommes.
J'ai appelé le support technique pour mon ordinateur. Ils m'ont donné des conseils vraiment utiles et m'ont même offert un ordinateur gratuit.,J'ai appelé le support technique pour mon ordinateur. Ils m'ont aidé à résoudre mon problème.
J'ai acheté un nouveau plumeau au magasin.,J'ai acheté un nouveau plumeau au magasin. Je n'ai toujours pas trouvé l'énergie de l'utiliser.
Ma nièce jouait dans une pièce de théâtre. Elle a oublié certaines de ses répliques dans une scène.,Ma nièce jouait dans une pièce de théâtre. Elle a trébuché et est tombée devant la foule.
Mon chien essaie toujours de grimper sur mes genoux.,Mon chien essaie toujours de prendre ma nourriture.
Je me suis promené dans les jardins.,Je me suis promené dans les jardins. Je me suis fait piquer par une abeille.
Mon chat aime s'asseoir sur l'étagère au-dessus de mon ordinateur et ronronner.,Mon chat aime s'asseoir sur l'étagère au-dessus de mon ordinateur et faire pendre sa queue devant mon moniteur.
"Je suis allé à la plage pour déterrer des palourdes. En creusant, j'ai déterré un calmar mort.",Je suis allé à la plage pour déterrer des palourdes. Je me suis coupé gravement le doigt en extrayant les palourdes.
Mon voisin m'a acheté un vin hier au magasin.,Mon voisin n'a pas pu me rapporter de vin hier au magasin.
J'ai demandé sur Yahoo Answers comment déboucher mes toilettes. La plupart des suggestions étaient trop vagues pour être utiles.,J'ai demandé à Yahoo Answers comment déboucher mes toilettes. La plupart des suggestions étaient obscènes ou hors sujet.
"Le tapis de ma chambre avait l'air sale, alors j'ai loué un nettoyeur de tapis. J'ai dû attendre un moment au magasin pour l'obtenir, mais finalement je l'ai ramené chez moi et il a bien fonctionné...","Le tapis de ma chambre avait l'air sale, alors j'ai loué un nettoyeur de tapis. Quand je suis arrivé au magasin pour le récupérer, ils m'ont dit que je devais revenir le lendemain car aucun nettoyeur de tapis n'était disponible."
Je suis allé dans la forêt et j'ai vu un lapin.,Je suis allé dans la forêt et je me suis échappé une écharde.
J'ai rencontré un architecte et il a dit qu'il pouvait concevoir ma maison de rêve à bas prix.,J'ai rencontré un architecte et il a dit que ma maison de rêve n'était pas une entreprise bon marché.
Mon service de lutte antiparasitaire m'a dit que j'ai des fourmis dans mon jardin.,Mon service de lutte antiparasitaire m'a dit que j'ai des fourmis dans ma maison.
Je suis allé faire de la randonnée la semaine dernière. Nous avons marché sur de beaux sentiers.,Je suis allé faire de la randonnée la semaine dernière. Nous avons marché sur des sentiers.
Mon père m'a apporté un ensemble de haut-parleurs.,Mon père m'a apporté une paire de haut-parleurs. Ils ne fonctionnent que la moitié du temps.
J'ai rencontré un jeune policier dynamique à la station hier.,Je n'ai pas pu rencontrer un jeune policier dynamique au poste de police hier.
J'ai décidé de me couper les cheveux dans la salle de bain. Ma frange est sortie inégale.,"J'ai décidé de me couper les cheveux dans la salle de bain. Je me suis coupé l'oreille et j'ai saigné partout dans la salle de bain, perdant beaucoup de sang."
"J'admire l'éthique de travail de mon amie, car elle est toujours productive.","J'admire l'éthique de travail de mon amie, mais elle est toujours épuisée."
On m'a prescrit un nouveau médicament. Cela a réglé mon problème sans effets secondaires.,"On m'a prescrit un nouveau médicament. J'ai ressenti des effets secondaires mineurs, mais le médicament a résolu mon problème."
J'ai été surpris de recevoir une bouteille de champagne de mon élève.,J'ai été surpris de recevoir une bouteille de Coors de la part de mon étudiant.
"Je suis allé au supermarché pour acheter du papier toilette, mais ils n'avaient que du papier à une épaisseur.","Je suis allé au supermarché pour acheter du papier toilette, mais ils n'en avaient pas en stock."
"J'ai enfermé mes clés de voiture à l'intérieur de ma maison et j'avais besoin d'aller au travail, alors j'ai appelé un mari.","J'ai enfermé mes clés de voiture à l'intérieur de ma maison et j'avais besoin d'aller au travail, alors j'ai appelé mon propriétaire."
J'ai essayé de fabriquer mon propre spray au poivre à la maison pour me protéger. Le spray était trop faible et ne fonctionnait pas vraiment comme prévu.,"J'ai essayé de fabriquer mon propre spray au poivre à la maison pour me protéger. En coupant des poivrons, j'ai provoqué des crampes dans mes mains."
Je me suis cassé le bras le mois dernier.,Je me suis cassé le bras le mois dernier. Le médecin dit qu'il guérira dans un mois ou deux.
"J'ai voyagé en Europe l'automne dernier. J'ai visité plusieurs pays, je prévois d'y retourner l'année prochaine.",J'ai voyagé en Europe l'automne dernier. Je n'ai visité qu'un seul pays.
Mes amis disent que je devrais être plus sociable.,"Mes amis disent que je devrais être plus sociable. J'ai essayé d'aller à des fêtes, mais je n'arrive tout simplement pas à engager une conversation."
Mon meilleur ami a déménagé au Texas. Je vais lui rendre visite la semaine prochaine.,Mon meilleur ami a déménagé au Texas. Je vais lui rendre visite l'année prochaine.
"J'ai fait un discours lors de la réunion, et tout le monde a applaudi.",J'ai fait un discours lors de la réunion et tout le monde a bâillé.
J'ai souvent du mal à prêter attention pendant les films romantiques.,J'ai souvent du mal à prêter attention pendant mes cours à l'université.
J'ai essayé de faire des macarons français. J'ai fait plusieurs lots et je les ai vendus lors de la vente de gâteaux de l'école de mes enfants. Ils sont sortis parfaits.,J'ai essayé de faire des macarons français. J'ai utilisé un gabarit de macaron pour obtenir les bonnes formes et tailles.
"Quand j'ai dit à mon amie la nouvelle blague que j'ai écrite, elle a ri.","Quand j'ai annoncé à mon ami la nouvelle que ma mère était morte subitement, elle a ri."
Je me suis porté volontaire pour travailler avec des réfugiés au camp de réfugiés.,Je me suis porté volontaire pour travailler avec des réfugiés au camp de réfugiés. Les conditions y étaient très tendues.
J'ai emmené mon chien chez le vétérinaire. Le chien a une infestation de puces.,J'ai emmené mon chien chez le vétérinaire. L'animal a une grave infection de la vessie.
"J'ai chanté à mon bébé, et elle s'est endormie.","J'ai chanté à mon bébé, et elle a commencé à se plaindre."
J'ai dû nettoyer après la fête. Il y avait plusieurs gobelets rouges en plastique que je devais jeter.,"J'ai dû nettoyer après la fête. Le sol était mouillé et devait être lavé, et le tapis devait être balayé."
J'ai essayé de configurer ma connexion Internet. La connexion a mis deux semaines à fonctionner.,J'ai essayé de configurer ma connexion Internet. La qualité de la connexion était très mauvaise.
J'ai bu un verre de lait. Le lait était légèrement tiède.,J'ai bu un verre de lait. J'ai renversé le lait sur ma chemise.
Je suis sorti pour allumer le barbecue pour préparer le dîner. J'ai trouvé une ruche à l'intérieur du barbecue.,Je suis sorti pour allumer le barbecue pour préparer le dîner. Mon barbecue a explosé et a déclenché un feu effrayant dans mon jardin.
J'ai rejoint l'armée de l'air. J'ai mon propre jet.,J'ai rejoint l'armée de l'air.
Je suis allé chercher du boba au salon de thé.,Je suis allé chercher du boba au salon de thé. Le boba était trop dur à mâcher.
J'ai monté un éléphant au cirque.,J'ai monté un éléphant au cirque. Je me sentais un peu nerveux parce que j'ai peur des hauteurs.
J'ai arraché de grandes mauvaises herbes de mon jardin.,J'ai arraché de grandes mauvaises herbes de mon jardin. J'ai eu une éruption cutanée sur mes bras à cause des plantes nocives.
J'ai commencé à faire du jardinage.,J'ai commencé à faire un peu de jardinage. Ma tondeuse à gazon est tombée en panne.
J'ai acheté un collier et une bague en diamant à moitié prix lors des soldes du Black Friday hier.,J'ai acheté un grille-pain et un gaufrier à prix réduit pendant les soldes du Black Friday hier.
J'ai pris une chambre d'hôtel hier soir et elle était très propre.,J'ai pris une chambre d'hôtel hier soir et ce n'était pas très sale.
J'étais à la gare. J'ai acheté un soda pendant que j'attendais.,J'étais à la gare.
J'ai gagné un repas gratuit à la bodega locale.,J'ai gagné un repas gratuit à la bodega locale. La file d'attente était trop longue et je n'ai jamais pu goûter la nourriture.
Mon voisin m'a offert une nouvelle montre bracelet hier soir.,Mon voisin n'a pas pu me procurer une nouvelle montre bracelet hier soir.
J'ai acheté de nouveaux écouteurs. Ils ont une excellente basse.,J'ai acheté de nouveaux écouteurs. Les basses sont correctes.
"J'ai essayé de traverser le marais, et l'eau m'est montée jusqu'aux genoux.","J'ai essayé de traverser le marais, mais l'eau m'est montée au-dessus de la tête."
"Ça fait quelques semaines longues. J'ai déjà utilisé mes vacances, qui sait quand j'aurai un jour de congé.",Cela fait quelques semaines difficiles. Je ne vois pas le bout de tout ça. Je suis fatigué(e).
Mon frère m'a dit que j'étais sa sœur préférée.,Mon frère m'a dit que j'étais sa deuxième sœur préférée.
"Lorsque mon mari et moi avons fait notre voyage en croisière, nous avons dû réinitialiser notre réveil quelques fois parce que nous avons traversé des fuseaux horaires, mais ce n'était pas un problème étant donné à quel point la croisière était relaxante.","Lorsque mon mari et moi avons fait notre voyage en croisière, nous avons dû réinitialiser notre réveil plusieurs fois parce que nous avons traversé des fuseaux horaires, mais cela n'était rien comparé à ce qui s'est passé une fois que nous sommes arrivés à la partie de l'océan Arctique de la croisière."
"J'ai travaillé comme conseiller en toxicomanie dans un centre. J'ai pu aider la plupart de mes clients à se débarrasser de leur dépendance, ce qui fait de moi un conseiller efficace.","J'ai travaillé comme conseiller en toxicomanie dans un centre. J'ai donné de bons conseils aux clients, les aidant à rester sobres."
Il y a un chien errant près de chez moi. On dirait qu'il était mal nourri.,Il y a un chien errant près de chez moi. Je l'ai emmené chez le vétérinaire pour qu'il soit euthanasié.
J'ai engagé un entrepreneur en lutte antiparasitaire pour inspecter ma maison.,J'ai engagé un entrepreneur en lutte antiparasitaire pour inspecter ma maison. On m'a dit que le vide sanitaire en désordre devait être mis en ordre pour réduire les zones de cachette des rongeurs.
J'ai conçu mes propres sels de bain à la maison.,J'ai conçu mes propres sels de bain à la maison. Les sels m'ont rendu nauséeux et instable.
J'ai adopté un chien au refuge animalier. Il est maintenant mon meilleur ami.,J'ai adopté un chien du refuge animalier.
J'ai appris à mon chien à mendier et à faire le roulé-boulé. Mon chien était si bon que nous sommes allés à America's Got Talent et avons gagné un million.,"J'ai appris à mon chien à mendier et à faire le tour. Le chien était si bien élevé que j'ai ouvert ma propre école d'obéissance appelée ""roule, toutou""."
J'ai décidé de me faire un nouveau tatouage. Je pense que j'ai eu un tatoueur stagiaire.,"J'ai décidé de me faire un nouveau tatouage. J'étais ivre, et quelqu'un m'a défié de me faire tatouer un crâne sur le front."
J'ai cassé mes lunettes de soleil après m'être assis dessus.,J'ai cassé mes lunettes de prescription après m'être assis dessus.
Je suis allé chez McDonald's pour récompenser mon fils d'avoir bien agi chez le médecin.,Je suis allé chez McDonald's pour empêcher mon fils de crier après le cabinet du médecin.
J'ai entendu des oiseaux chanter dehors.,J'ai entendu des oiseaux chanter dehors. J'ai aussi entendu les bruits des paysagistes travaillant bruyamment.
J'ai vu mon fils faire ses devoirs de mathématiques dans son cahier.,J'ai vu mon fils dessiner des gribouillis dans son carnet.
J'ai soumis mon travail à temps pour mon dernier devoir.,J'ai soumis mon travail en retard pour mon dernier devoir.
Je fais du pain. C'est trop salé et brûlé sur les bords.,Je fais du pain. C'est tellement salé et complètement brûlé.
"Après avoir nagé dans la piscine, j'ai utilisé une serviette pour me sécher.","Après avoir nagé dans la piscine, j'ai utilisé un chiffon pour me sécher."
J'ai passé l'examen final de ma classe d'équations différentielles. J'ai bien réussi même si c'était difficile.,J'ai passé l'examen final de ma classe d'équations différentielles.
J'ai accroché la nouvelle peinture dans le salon. Elle est tombée du mur et a fissuré le cadre.,J'ai accroché la nouvelle peinture dans le salon. Elle est tombée et a frappé mon conjoint sur la tête.
J'ai rencontré les parents de ma copine et ils ont fait de la pizza.,J'ai rencontré les parents de ma copine et ils ont parlé de son ex.
J'ai décidé d'acheter un mini réfrigérateur pour ma chambre universitaire.,J'ai décidé d'acheter un mini réfrigérateur pour ma chambre universitaire. Il prenait beaucoup de mon espace très limité.
J'ai décidé de commencer le grand nettoyage de printemps de ma maison aujourd'hui.,"J'ai décidé de commencer le grand nettoyage de ma maison aujourd'hui. Lorsque j'ai déplacé mes meubles pour nettoyer derrière et en dessous, j'ai découvert des crottes de souris."
J'ai fait du bénévolat dans un refuge local pour servir de la nourriture.,J'ai fait du bénévolat dans un refuge local pour servir de la nourriture. J'ai brûlé les pâtes que je préparais et ça a fait un désordre.
"J'ai emmené mon chien chez le vétérinaire. Elle avait une infection urinaire, elle doit subir une opération.","J'ai emmené mon chien chez le vétérinaire. Elle a un cancer, elle doit recevoir une chimiothérapie."
J'ai utilisé toute la monnaie dans mon sac pour acheter un paquet de chips pendant la pause.,Il n'y avait pas assez de monnaie dans mon porte-monnaie pour acheter un paquet de chips pendant la pause.
J'ai lancé mon jeu vidéo préféré pour jouer avec des amis en ligne. Le jeu ne me permettait pas de me connecter avec mes amis.,J'ai lancé mon jeu vidéo préféré pour jouer avec des amis en ligne. Le jeu a planté et a corrompu certains fichiers.
Je marchais à travers la forêt.,Je marchais dans la forêt. Mes chaussures se sont salies.
"Je suis allé au tribunal pour contester une contravention. J'ai perdu l'affaire, mais je n'ai dû assister qu'à une école de conduite.",Je suis allé au tribunal pour contester une contravention. J'ai perdu l'affaire et j'ai dû payer la contravention et aller à l'école de conduite.
Je veux arrêter de manger du sucre. J'ai mangé un biscuit cette semaine.,"Je veux arrêter de manger du sucre. Je vais bien, je prends ça un jour à la fois."
Mon dos me fait mal chaque matin quand je me réveille.,Mon dos me fait mal chaque matin quand je me réveille. Le médecin dit que je pourrais avoir besoin d'analgésiques.
J'ai mis la vaisselle dans le lave-vaisselle. J'ai ajouté un nouveau savon qui a enlevé toutes les taches de lasagne incrustées.,J'ai mis la vaisselle dans le lave-vaisselle.
J'ai cuisiné le dîner sur le grill aujourd'hui.,J'ai cuisiné le dîner sur le grill aujourd'hui. J'ai grillé les hamburgers mieux que les hot-dogs.
"J'ai entendu une nouvelle mère anxieuse à la crèche poser beaucoup de questions, et l'infirmière a patiemment expliqué quelques notions de base avant de l'inviter à un groupe de soutien pour les nouveaux parents qu'ils ont là-bas.","J'ai entendu une nouvelle mère anxieuse à la crèche poser beaucoup de questions, et l'infirmière a dit avec impatience que les gens avaient des bébés depuis longtemps, et que ce n'était pas de la science fusée."
Je suis allé au cinéma hier. Le film n'était pas si bon.,Je suis allé au cinéma hier. Le film était horrible et comportait trop de jurons.
Je suis allé à la patinoire avec mes amis.,Je suis allé à la patinoire avec mes amis. J'ai dû payer mon entrée.
J'ai vu une boîte sur mes marches. La boîte était à la mauvaise adresse.,J'ai vu une boîte sur mes marches. La boîte était endommagée.
Une colonne de fourmis légionnaires se dirigeait vers mes marches. Les insectes avaient niché près de mon jardin.,Une colonne de fourmis légionnaires se dirigeait vers mes marches. La colonie s'est installée et a déterré quelques racines.
J'ai décidé de rester dans un motel pas cher lors d'un long voyage en voiture. Je suis suspicieux quant à la propreté des draps.,J'ai décidé de rester dans un motel pas cher lors d'un long voyage en voiture. Je pense que j'ai eu une intoxication alimentaire à cause du petit-déjeuner gratuit et des punaises de lit à cause des draps.
Mon épicerie locale a rendu les allées à sens unique pour améliorer la distanciation sociale.,Mon épicerie locale a rendu les allées à sens unique pour améliorer la distanciation sociale. Seules une ou deux personnes se sont plaintes.
