baseline,less_pleasant
Llevé a mis chicos al parque infantil.,"Fui al día del estudiante de mi hijo en la escuela para padres, viendo los dibujos de otros estudiantes allí."
Recibí un artículo que había estado deseando durante un tiempo para mi cumpleaños.,Mi novio me trajo alitas de pollo porque quería que me gustaran.
Limpié el refrigerador en la cocina. Había una caja de gelatina derramada en el refrigerador.,"Limpié el refrigerador en la cocina. El refrigerador tenía un gran agujero por el que se escapaba aire, que noté."
Compré un molinillo de café para hacer mi propio café. Sabe mejor que el de Starbucks por una fracción del precio.,Compré un molinillo de café para hacer mi propio café. Hace que mi rutina matutina sea más fluida.
Me desperté para prepararme para el trabajo. Noté que me quedé sin café y no recibí mi cafeína matutina.,"Después de probar la nueva marca de gel para el cabello, mi cabello seguía encrespado."
Le pedí a mi carnicero los restos de una carcasa de cerdo para usar en guisos.,Le pedí a mi carnicero los restos de una carcasa de cerdo para usar en guisos. El esqueleto sin usar era pesado.
"Vi el jaguar en el árbol, estaba dentro del jeep.","Vi el jaguar en el árbol, estaba fuera del Jeep."
Llevé una camiseta afuera en el día caluroso.,Llevé una sudadera afuera en el día caluroso.
Ayudé a los boy scouts con su proyecto de scout águila. Uno de los chicos fue picado por una avispa.,Ayudé a los boy scouts con su proyecto de Eagle Scout. Tuvimos que cancelar la actividad porque uno de los chicos se enfermó gravemente.
Mi coche se descompuso y mi amigo lo remolcó a casa.,Mi coche se descompuso y una empresa de remolque lo llevó a casa.
"Comencé a entrenar para convertirme en jugador de baloncesto. Logré patrocinar a Nike, lo que me consiguió un contrato lucrativo.",Decidí presentar mi tarta de cereza en la competencia de la feria del campo. Ganó el primer premio y firmé un contrato para fabricarlas en masa.
Un coche de policía me detuvo mientras conducía de manera errática de regreso a casa desde un bar.,"Cuando salí a correr hoy, pisé un charco de excremento de perro."
Participé en una búsqueda del tesoro que estaba organizando mi iglesia.,Leí el testamento que fue escrito. Me dejaron su casa de verano.
Mi café todavía estaba caliente cuando un amigo lo trajo a mi escritorio.,Mi café no estaba caliente cuando un amigo lo trajo a mi escritorio.
Me manché la camiseta con esmalte de uñas hoy.,Hoy me manché el sofá nuevo con esmalte de uñas.
"Le pedí a mi padre que me llevara a pescar, así que me compró una caña de pescar.","Le pedí a mi padre que me llevara a pescar, así que en su lugar me compró un videojuego de pesca."
"Mi acera era una lámina sólida de hielo, así que fui a buscar un poco de sal de roca del garaje para esparcir. La bolsa era tan pesada que tuve que sacar solo un poco a la vez y seguir yendo de un lado a otro, obteniendo más, hasta que la acera estuvo cubierta.","Mi acera era una lámina sólida de hielo, así que fui a buscar sal de roca del garaje para esparcir. Me quedé sin sal de roca."
Santa me trajo su bolsa de regalos en la víspera de Navidad. Mi iPhone estaba dentro de la bolsa.,"Mientras esperaba en la fila de la caja del supermercado, la señora delante de mí me dejó pasar delante de ella."
Mi familiar me pidió que le prestara algo de dinero y se lo di. Me lo devolvieron una semana después con intereses.,"Si tomo un curso de buceo, me calificaré para una licencia de buceo."
Fui a un baby shower hoy.,Fui a un baby shower hoy. Varias otras personas le dieron a la madre embarazada el mismo regalo que yo.
"Cuando informé que había sido acosada sexualmente por mi entrenador de voleibol, el director lo despidió de inmediato.","Cuando informé que había sido acosada sexualmente por mi entrenador de voleibol, el director me suspendió de inmediato."
"Mientras estaba sentado en un restaurante, otro cliente derramó su bebida sobre mi camiseta y mis jeans.","Mientras estaba sentado en un restaurante, otro cliente derramó su bebida sobre mi traje de seda."
Estaba pintando un cuadro. La pintura manchó mis manos.,Estaba pintando un cuadro. Derramé pintura en mi nueva alfombra.
Perdí mi cepillo y solo tenía un peine para usar en mi cabello.,Perdí mi cepillo y solo tenía un tenedor para usar en mi cabello.
Fui a comer al buffet con mi amigo. Había diferentes tipos de ensalada fresca y crujiente.,Fui a comer al buffet con mi amigo.
Me uní a una clase de crossfit en el gimnasio. El gimnasio se declaró en bancarrota y perdí todo mi dinero invertido y no recibí clases.,Resulta que los intensos dolores en mi estómago eran una úlcera en desarrollo.
Corté el paso a un coche lleno de adolescentes en mi camino al trabajo.,Corté una ambulancia en mi camino al trabajo.
Estaba escuchando la radio. Sonó una canción que no me gustaba.,Voy a la selva tropical para supervisar la tala de árboles.
Me di cuenta de que accidentalmente había duplicado la cucharadita de vainilla que debería haber puesto en la masa de mis galletas de azúcar.,Me di cuenta de que accidentalmente había duplicado la taza de harina que debería haber puesto en la masa de mis galletas de azúcar.
Adopté un gatito de la sociedad protectora de animales. El gatito ya estaba entrenado para usar la caja de arena.,Estaba montando mi bicicleta hacia la casa de mi amigo. Saludé a mis vecinos mientras pasaba.
Fui al baile de graduación con mi novio de largo plazo.,Fui al baile de graduación con un chico que conocí ayer.
Tuve que levantarme de la cama en enero usando una camiseta de algodón delgada.,Dejé mi billetera en la encimera de la cocina en el restaurante.
Presenté la tarea antes del tiempo asignado.,Presenté la tarea después del tiempo asignado.
Fui de excursión por un sendero con botas de combate.,Fui de excursión por un sendero con chanclas.
Noté que la llanta del triciclo de mi hijo estaba desinflada antes de irme a trabajar.,Noté que la llanta de mi coche estaba desinflada antes de irme al trabajo.
Compré una botella de vino en la tienda. Bebí una copa de vino mientras estaba en un baño de burbujas.,Compré una botella de vino en la tienda. Tomé una copa de vino cuando llegué a casa.
Estoy caminando a la tienda para comprarme un Sprite. ¡La tienda se ha quedado sin mi refresco preferido!,Estoy caminando a la tienda para comprarme un Sprite. ¡No saben cuándo recibirán más Sprite en stock!
Fui a poner flores en la tumba de mis padres y vi que alguien más también había puesto flores allí recientemente.,"Mi vuelo se retrasó en el aeropuerto, así que tuve que esperar y fue un inconveniente."
Ayudé a una señora a llevar sus compras al coche. Se había lastimado la pierna gravemente.,Ayudé a una señora a llevar sus compras al coche. Me tropecé en el aparcamiento y arruiné todos sus huevos.
"Fui a un parque de diversiones, pero mi abuela insistió en que le enviara un mensaje de texto durante la llegada.",Decidí hacerme un mohawk en mi segundo año de universidad.
Fui al banco a depositar mi cheque. No pude encontrar el cheque y lo perdí.,Fui al banco a depositar mi cheque. Los ladrones de bancos entraron y asaltaron el lugar.
Decidí intentar hacer mi propia mantequilla. Creo que estaba un poco más sabrosa que la comprada en la tienda.,Decidí intentar hacer mi propia mantequilla.
Voy a hacer un sándwich de pollo para el almuerzo.,Hice un soporte para zapatos plantando al colgar el dispositivo de zapatos en una pared exterior. Pude acceder fácilmente a las plantas sin agacharme.
Saqué mi paraguas bajo la lluvia. Compartí mi paraguas con un extraño lindo y intercambiamos números.,Saqué mi paraguas en la lluvia. Recibí cumplidos por el lindo diseño del paraguas.
"Intenté hacer dieta, pero mi esposo solo quería comer ensaladas para la cena.",Me duché con mi equipo en el vestuario.
Me sentaré bajo mi paraguas hasta que pare de llover y mi primo se sentará bajo la lluvia.,Me sentaré debajo de mi paraguas hasta que pare de llover y mi primo se quejará de haber olvidado el suyo.
Salí de la ciudad para visitar a amigos con mis amigas.,Salí de la ciudad para visitar a amigos por mi cuenta.
Pateé el balón en el saque inicial del juego. Lo apunté perfectamente hacia una zona donde estaban nuestros jugadores.,Pateé el balón en el saque inicial del juego. El balón voló en un arco elegante.
Accidentalmente derramé el caldo que compré en la tienda de comestibles.,Mi bigote estaba desigual después de que me lo afeité.
"Después de comprar diez boletos, gané un nuevo iPad en la rifa.","Después de comprar diez boletos, gané una caja de galletas en la rifa."
Fui elegido para ser capitán del equipo de fútbol.,Fui elegido para ser jugador en el equipo de fútbol.
Llevé un pastel a la comida compartida de mi trabajo y se lo comieron todo.,"Desarrollé un gran plan de negocios, pero necesitaba capital. Un extraño interesado en mi negocio invirtió en él."
"Mi acuario no se había limpiado en al menos un mes. Cuando fui a limpiarlo, descubrí que mi pareja ya lo había limpiado.",Tuve que pasar por un control de seguridad en el aeropuerto. Mi equipaje fue seleccionado para un control secundario aleatorio.
Me detuve en un restaurante para almorzar.,Me detuve en un restaurante para almorzar. Hacía calor en el restaurante.
Hay un perro callejero cerca de mi casa. Lo llevé al veterinario para que lo euthanasen.,Hay un perro callejero cerca de mi casa. Atacó fatalmente al niño que vive encima de mí.
Dejé caer el martillo en el suelo del garaje.,Dejé caer el martillo en mi pie en el garaje.
Me casé con mi esposa por amor a su alma.,Me casé con mi esposa por amor a sus pasteles.
Pude vencer a mi abuelo jugando al ajedrez.,Me pidieron que fuera al baile de graduación. Me pidieron que fuera al baile de graduación para acompañar a una cita.
"Cada vez que frío cebollas, me da hambre por el olor.","Cada vez que frío cebollas, mi papá se queja del olor."
"Fui a la iglesia el domingo pasado, pero el predicador me gritó.","Cuando vi a algunos de mis alumnos de preescolar comiendo insectos vivos, me pareció bastante asqueroso y les hice parar de inmediato."
Olvidé su bolso en casa y tuve que regresar a buscarlo.,Olvidé su bolso en el supermercado y tuve que regresar a buscarlo.
Probé tomates del mercado de agricultores y tenían un sabor vívido.,Estaba escuchando la radio y sonó la canción favorita de mi papá.
"Tengo dos finales mañana, así que voy a beber bebidas energéticas.","Tengo dos finales mañana, así que voy a beber bebidas energéticas. Puedo sentir mi corazón acelerado."
Accidentalmente dejé caer mi comida al suelo en mi casa.,Accidentalmente dejé caer mi comida al suelo en un restaurante.
Fui a un colegio comunitario. Ella me ayudó a conseguir un apartamento.,"Fui a un colegio comunitario. Me ayudaron a conseguir un coche barato, limón."
Decidí vender mis productos en una feria comercial. Un importante minorista compró todo mi inventario.,Decidí vender mis productos en una feria comercial. Mucha gente estaba interesada en mi producto.
Mi suegra viene de visita para el fin de semana.,Realmente disfruté la barra de Snickers de tamaño divertido que me dio mi amigo.
Las personas a mi lado estaban hablando demasiado mientras montaba en una montaña rusa.,Las personas a mi lado estaban hablando demasiado mientras yo estaba viendo una película.
Llamé para reservar el salón de recepciones hoy para la próxima boda de mi hermana.,"Llamé para reservar el salón de recepciones hoy para la próxima boda de mi hermana. El salón de recepciones que quería mi hermana tenía una capacidad más pequeña, así que tuvimos que reducir la lista de invitados."
Intenté que mis hijos fueran saludables alimentándolos con verduras.,Intenté que mis hijos fueran saludables dándoles pastel.
"Hice una copia pirata en un concierto al que asistí. Me atraparon, me llevaron a una habitación por seguridad y me registraron.",Hice una copia pirata en un concierto al que asistí. Fui arrestado y condenado a prisión.
Accidentalmente dejé caer mi guion mientras daba un discurso.,Accidentalmente lavé mis manos en agua helada.
"Llegué al final del libro que he estado leyendo durante una semana, era un libro sobre el parto.",Decidí no pagar por mi estacionamiento. Me salí con la mía completamente.
Estoy encerrado en mi casa debido a la pandemia de coronavirus. Realmente extraño ver a mis amigos.,El maestro no respondió a mi pregunta porque no presté atención.
Un paquete que contenía ropa que pedí en línea tardó dos semanas en llegar debido a retrasos.,Un paquete que contenía comestibles que pedí en línea tardó dos semanas en llegar debido a retrasos.
Tuve que llevar mi mochila montaña arriba después de que se rompieron las correas.,Hice una fiesta en mi casa y nadie apareció.
"Conseguí un sándwich del camión de comida, el ingrediente secreto que usaron fue yogur a la parrilla.","Hablé con la multitud, y ellos siguieron hablando."
Se me olvidó por completo recoger a mi perro del veterinario.,Se me olvidó por completo recoger a mi hijo de la guardería.
Miré hacia abajo y los papeles en la bolsa de entrega de mi ruta estaban casi vacíos.,Miré hacia abajo y los papeles en la bolsa de entrega de mi ruta estaban casi llenos.
Decidí ir a Italia de vacaciones.,Fui al supermercado una semana después de que pusieron productos frescos.
Vi a mis hijos saltando en la cama elástica cuando llegué a casa.,Fui y compré un cepillo de dientes nuevo en la tienda que está a cinco millas de distancia.
"Después de probar la nueva marca de gel para el cabello, mi cabello estaba en rizos en espiral.","Después de probar la nueva marca de gel para el cabello, mi cabello seguía encrespado."
Acabo de ganar una semana de vacaciones gratis en Florida. Solo tendré que pagar por lo que coma.,Tengo un hijo que aspira a ser estrella porno.
Estuve en la fiesta y derramé agua en mi camisa.,Escuché historias cortas de terror mientras me dormía. Mi compañero de cuarto se quejaba del ruido.
El premio por ganar el concurso de ventas donde trabajo fue entradas para Disney World.,Decidí tener una serpiente como mascota. Puso huevos y gané miles de dólares vendiéndolos.
Mi primo me llevó a un club de baile.,Mi novia me ayudó a elegir algunas ropa nueva que me gusta.
"Cuando me perdí mientras hacía senderismo, tuve que usar fósforos para hacer una fogata.","Cuando me perdí mientras hacía senderismo, tuve que frotar palos para hacer una fogata."
Conduje durante un día de nieve sobre hielo negro con neumáticos de nieve.,Conduje durante un día de nieve sobre hielo negro con una llanta de repuesto.
"Cuando fui al restaurante, olvidé pedir mi hamburguesa sin cebollas.",Fui al pantano y me hice una mascarilla de barro improvisada.
Fui al mercado de agricultores para vender mis cestas.,Fui al mercado de agricultores a vender mis cestas. Hacer las cestas parecía más trabajo del que valía venderlas.
"El inspector de salud hizo una visita sorpresa a mi restaurante. Pasamos la inspección con gran éxito, mientras que nuestro principal competidor fue cerrado.",El inspector de salud hizo una visita sorpresa a mi restaurante. Pasamos la inspección fácilmente.
Fui a la cafetería de la universidad para conseguir algo de comer mientras estudiaba para mi próximo examen. La cafetería estaba casi vacía y tranquila.,Fui a la cafetería de la universidad para conseguir algo de comer mientras estudiaba para mi próximo examen.
Vi un barco pirata en el museo durante una excursión escolar.,"Vi un barco pirata en el canal de Discovery en la escuela, durante la clase."
Le presté mi vestido favorito a mi hermana. Estaba rasgado cuando me lo devolvió.,"Cuando le pregunté al veterinario si podía contagiarme pulgas de mi perro, ella dijo que no."
"En la venta de pasteles de hoy, vendí todo nuestro stock.","En la venta de pasteles de hoy, vendí todos nuestros brownies."
Fui contratado por el pueblo para limpiar las alcantarillas. Arruiné mis zapatos trabajando.,Fui contratado por el pueblo para limpiar las alcantarillas. Desarrollé una enfermedad respiratoria debido a la mala circulación.
"Quería ir a la fiesta en casa, pero tenía que terminar de pintar y sentí algo de resentimiento hasta que mi esposo me dijo que me ayudaría a terminar para que pudiéramos ir.","Quería ir a la fiesta en casa, pero tenía que terminar de pintar y sentí algo de resentimiento cuando mi esposo dijo que estaba contento de no tener que pintar; que iría solo."
Comí tres comidas.,Comí tres comidas. Gasto más de lo que gano por día.
"Al sacar mis nuevos libros de texto, noté algunas marcas en las páginas.",Terminé de instalar el burlete a lo largo de mis puertas.
Decidí llevar mi casa rodante de camping. Fue un alivio tener comida caliente y inodoros con descarga.,Decidí llevar mi casa rodante de camping.
Hice sopa para mi familia. Me corté el dedo mientras cortaba una zanahoria.,"Vi que las verduras estaban empezando a pudrirse, pero no tenía nada más que comer."
"Decidí sentarme junto a la piscina para refrescarme, pero me quemé con el sol.",Mi laptop se rompió mientras estaba viendo videos en YouTube.
Hoy llegué a casa temprano de mi lugar de trabajo.,Hoy llegué a casa a tiempo desde mi lugar de trabajo.
No pude ponerme en contacto con mi planificador de bodas porque estaba fuera de mi área de servicio.,No pude ponerme en contacto con mi planificadora de bodas porque cambió su número de teléfono y se mudó.
Tuve que ir a la oficina de correos. Apenas había fila.,"De niño, pasé ocho horas al día trabajando bajo la mesa."
Accidentalmente le envié un mensaje de texto a un extraño que pensé que era mi esposa.,"Fui al spa, pero mi hermano insistió en que viniera con él al spa."
La policía me llamó y me pidió que fuera a su estación. Resulta que alguien entregó mi billetera perdida con todo mi dinero dentro.,Mi hermana me dijo: 'Prepárate para probar una porción de la mejor tarta de queso de fresa de tu vida; ¡prácticamente vas a morir!'.
"Compré un purificador de aire reacondicionado en línea y, a pesar de algunos defectos visuales, funciona.",Compré un purificador de aire reacondicionado en línea y hace un fuerte zumbido.
Estaba alimentando al bebé. Él derramó un poco de comida en el suelo.,"Llevé mi coche al mecánico, y el mecánico dijo que mi coche necesita una luz nueva."
Mi esposo me dijo que se encargaría de hacer la cena esta noche.,Vi al cartero en mi buzón. Tenía mi paquete que se suponía que debía recibir hoy.
"Cuando salí a cortar el césped para mis padres, noté que mi hermano ya lo había cortado.",Derramé mi bebida sobre mi laptop mientras estudiaba.
Me inscribí para convertirme en astronauta. Volé con éxito a Marte en mi primera misión.,"Me inscribí para convertirme en astronauta. Fui aceptado en el programa, obteniendo un ascenso."
Tomé mis vacaciones en el Parque Estatal Cráter de Diamantes. Encontré suficientes diamantes para llenar una bolsa pequeña.,Tomé mis vacaciones en el Parque Estatal Cráter de Diamantes. Pude encontrar un diamante.
Hice fudge de mantequilla de maní en mi cocina. Resultó ser tan blando que no se podía cortar adecuadamente.,Demandé a mi vecino por construir una cerca de rencor.
Fui a una reunión en la escuela de mi hijo. Me dijeron que se comportó mal en clase y interrumpió a los niños allí.,Las tormentas de anoche derribaron un árbol sobre mi garaje.
Puse un poco de queso en una galleta y lo acompañé con vino.,Puse un poco de queso sobre lechuga y lo acompañé con agua.
Hoy tuve que pedirle a mis padres si podía tomar prestado un poco de azúcar.,Hoy tuve que pedirle a mis padres si podía pedirles prestado algo de dinero.
Trabajé como bombero mientras estaba en prisión.,"Trabajé como bombero mientras estaba en prisión. Me entró humo en los ojos, haciéndolos lagrimear."
Estaba acampando en el bosque. Hacía frío y estaba oscuro afuera.,Decidí comprar un teléfono nuevo. Tuve que esperar en la fila durante seis horas.
"Hoy me detuve en la gasolinera y accidentalmente dejé caer algo de dinero al sacar mi tarjeta de crédito de mi billetera, sin darme cuenta. Pisé el dinero mientras salía de la tienda y más tarde lo encontré pegado a la suela de mi zapato.","Cuando entré a la cocina, me di cuenta de que la olla de agua se había desbordado."
Me lavé las manos con jabón después de usar el baño.,"Sostenía la toalla de papel húmeda en mi mano, esperando."
"Cuando revisé mis correos electrónicos ayer, recibí uno que decía que había ganado un concurso. El correo era legítimo y recibí un cheque de quinientos dólares una semana después.","Cuando revisé mis correos electrónicos ayer, recibí uno que decía que había ganado un concurso. El premio era una suscripción anual a mi revista favorita."
Decidí unirme al equipo de atletismo de mi escuela para ponerme en mejor forma. Ahora puedo correr mucho más lejos antes de quedarme sin aliento.,Decidí unirme al equipo de atletismo de mi escuela para ponerme en mejor forma.
"Me duché anoche, pero me quedé sin gorros de ducha.","Me duché anoche, pero me quedé sin jabón."
Contraté a una niñera para cuidar a los niños. Era paciente y buena con ellos.,Las papas fritas que venían con mi hamburguesa estaban frescas y calientes.
Decidí pedir un filete para la cena de mi cumpleaños. Era un excelente filet mignon.,Decidí pedir un filete para la cena de mi cumpleaños. Era un delicioso porterhouse.
"Solicité trabajo en la agencia de empleo temporal local. Conseguí un trabajo en la industria de mis sueños, la aeroespacial.","Solicité trabajo en la agencia de empleo temporal local. Trabajé en una empresa local, y eventualmente conseguí un empleo permanente."
Hice ensalada de col en mi cocina en casa. La ensalada fue un gran éxito en mi picnic más tarde.,Hice ensalada de col en mi cocina en casa.
Tuve que usar el dinero que estaba ahorrando para unas vacaciones para pagar mis deudas.,Tuve que usar el dinero que estaba ahorrando para la matrícula de mi hijo para pagar mis deudas.
Un armadillo se paseó por mi patio trasero.,Un armadillo se paseó por mi patio trasero. Mi perro no dejaba de ladrarle.
"Mientras rellenaba la fotocopiadora con papel, me corté un dedo con el papel.",Mi paquete nunca fue entregado en mi casa.
Me deja un conductor de limusina en mi baile de graduación.,"Cuando les mostré a mis estudiantes la película de Ana Frank, todos lloraron un poco."
Tomé mis vacaciones en el Parque Estatal Cráter de Diamantes. Pude encontrar un diamante.,Acabo de enterarme de que mi hija ha estado trabajando como bailarina exótica durante meses.
"Tengo un hijo que es un experto en Scrabble, sin embargo, gané esta vez.","Tengo un hijo que es un experto en Scrabble, sin embargo, casi gané esta vez."
"Mi teléfono se murió de camino a casa del trabajo, así que lo puse a cargar cuando llegué a casa. El nuevo cargador en el que puse mi teléfono lo cargó completamente en poco más de una hora.",Mi hermano y yo vamos a jugar al golf. Golpeé mi pelota de golf en el lago.
Recibí un nuevo camisón para mi aniversario.,Fui a la oficina de correos para enviar un paquete. La señora que me atendía me dio una actitud todo el tiempo.
Mi terapeuta llamó para cancelar mi cita justo antes de que saliera de mi casa.,Mi terapeuta llamó para cancelar mi cita mientras iba de camino a verla.
Accidentalmente derramé el caldo que compré en la tienda de comestibles.,Accidentalmente derramé el caldo que estaba cociendo a fuego lento durante diez horas.
Debo intentar responder todas las preguntas para mi examen de lectura y mis amigos tienen todas las respuestas.,Debo intentar responder todas las preguntas para mi examen de lectura y mis amigos quieren que les dé mis respuestas.
Vi las hermosas cascadas del Niágara y mi hermana tropezó con sus propios pies.,Vi las hermosas cascadas del Niágara y mi hermana casi se cae.
Estaba haciendo palomitas en el microondas cuando las palomitas explotaron.,Estaba haciendo palomitas en el microondas cuando el microondas explotó.
"Comencé a entrenar para convertirme en jugador de baloncesto. Finalmente fui reclutado por la NBA, convirtiéndome en un jugador muy bien pagado.","Comencé a entrenar para convertirme en jugador de baloncesto. Logré patrocinar a Nike, lo que me consiguió un contrato lucrativo."
Me dio hipo mientras cantaba en el concurso de talentos.,Hice un conjunto de individuales de piedra únicos en mi taller.
"Bebí un vaso de limonada con mi almuerzo, y sabía ácido.","Bebí un vaso de leche con mi almuerzo, y sabía agria."
Pasé el verano trabajando en una granja. Perdí mucho peso con el trabajo duro.,Pasé el verano trabajando en una granja.
Bebí agua antes de conducir en la carretera.,Bebí vinagre de sidra de manzana antes de conducir por la carretera.
Desearía no tener este grano en medio de la frente ya que tengo una cita esta noche.,La lluvia comenzó a caer mientras me estaba preparando para abordar el tren.
Me mordió una culebra de cascabel mientras estaba de excursión.,Probé un nuevo ablandador de carne y el filete de falda se deshizo en mi boca.
Hice una manta de bebé rosa para mi compañera de trabajo que va a tener un bebé.,"Hice una manta de bebé rosa para mi compañera de trabajo que va a tener un bebé. Cuando le di la manta de bebé, me dijo que va a tener un niño."
Paso el día dibujando en mi pantalla de lápiz. El programa de arte se bloquea mientras estaba trabajando.,Paso el día dibujando en mi pantalla de lápiz. Se va la luz en todo el vecindario.
Empecé mi dieta keto. Comí un balde completo de helado con papas fritas.,El cielo tenía muchas nubes y me senté en la terraza con mi esposa mirando las estrellas y la luna.
El barista de mi cafetería no había puesto espuma en mi café esta mañana.,Fui al centro de empleo.
Estaba corriendo a clase. Me tropecé y casi me caigo.,Decidí impugnar una multa de estacionamiento. El juez me hizo pagar la multa original más los costos del tribunal.
Fui a la mansión para una fiesta de cumpleaños sorpresa.,Fui a la mansión para planear una fiesta de cumpleaños sorpresa.
"Fui a alimentar a los patos en el estanque, pero me quedé sin pan.",Decidí ser voluntario como monaguillo. Mis padres me están obligando.
"Me mordió un tiburón, pero salvaron todos mis dedos del pie.","Me mordió un tiburón, pero salvaron casi todos mis dedos del pie."
Hice una conversación incómoda con un chico del trabajo.,Hice una conversación incómoda con un chico en una primera cita.
Encendí un fuego en el bosque cuando estábamos acampando.,Puse mi nombre en la lista de espera para el nuevo libro de Harry Potter en la biblioteca. No me sorprendió ver que había dos docenas de personas delante de mí.
"Fui al templo, pero mi madre insistió en que le enviara un mensaje durante la llegada.","Fui al templo, pero mi madre insistió en que viniera con ella al templo."
"Antes del almuerzo de hoy, mi mamá apareció porque olvidé mi almuerzo en casa.","Antes del almuerzo de hoy, tuve que llamar a mi mamá porque olvidé mi almuerzo en casa."
Me di mi baño y mantenimiento de higiene una vez al día.,Hice mi baño y mantenimiento de higiene una vez a la semana.
"Porque me desperté tarde, solo tuve media hora para prepararme.","Porque me desperté tarde, tuve que salir de mi casa de inmediato."
Me dieron una quiche para llevar a casa mi vecino.,Me dieron una mini quiche para llevar a casa mi vecino.
La maestra de jardín de infantes de mi hija me dijo que los puntajes de las pruebas de mi hijo estaban por las nubes.,Decidí comprar un nuevo par de pantalones cortos para el verano. La costura en la parte trasera se rompió la primera vez que los usé.
Fui a un club de comedia. El comediante me hizo reír como un lunático.,Fui a un club de comedia. El lugar del club tiene comida y un bar.
Aprendí a coser con una máquina de coser. Hice ropa que otros compraron de mí.,Fui contratado como chef ejecutivo en Silicon Valley. Aparecí una vez en un artículo en Executive Chef Online.
Mi madre empacó una naranja para mi merienda esta mañana.,Mi madre empacó un limón para mi merienda esta mañana.
Atrapé serpientes de cascabel por su veneno. No pude lograr atrapar ninguna de ellas.,"Atrapé serpientes de cascabel por su veneno. Pude ordeñarlas, pero una me mordió en la mano."
"Tomé un sorbo de cerveza en un día caluroso, y estaba helada.","Tomé un sorbo de cerveza en un día caluroso, y estaba tibia como agua de baño."
Encendí un pequeño fuego afuera en el campamento.,Encendí un pequeño fuego afuera en el estacionamiento.
Mi impresora se quedó sin tinta después de imprimir mis documentos importantes.,Mi impresora se quedó sin tinta mientras imprimía mis documentos importantes.
Estaba preocupado por el pago de mis cuotas escolares. Mi padre dijo que me enviaría dinero la próxima semana.,Me enteré de que mi hija adolescente está saliendo con un hombre casado.
Llevé a mi gato a que la acicalaran y ella bufó a todos los que la tocaban.,Llevé a mi gato a que la acicalaran y rasguñó a todos los que la tocaron.
Estaba jugando al voleibol y mi amigo remató la pelota y me golpeó en el hombro.,"Cuando llegué a casa después de conducir, encontré que mi coche tenía un rasguño."
Dejé caer una olla de pasta llena de agua hirviendo justo sobre mi pie.,El autobús se detuvo sobre mí esta mañana.
Fui a la farmacia a comprar un poco de Tylenol. Había una oferta de dos por uno.,Decidí crear un horario diario para organizarme. Creo que ahora soy un poco más productivo.
Salí en una primera cita con alguien y me derramé la bebida sobre mí.,Salí en una primera cita con alguien y le derramé mi bebida.
Decidí hacerme un piercing en la nariz.,Decidí hacerme un piercing en la nariz. Mis amigos me dijeron que se veía tonto.
Corrí bajo el pabellón cuando empezó a llover.,Corrí debajo del gallinero cuando empezó a llover.
Estaba comiendo un sándwich. Había carne extra en el sándwich.,Estaba comiendo un sándwich.
Fui al banco a recuperar mi billetera y llaves.,Fui a la estación para denunciar la pérdida de mi billetera y llaves.
Fui a recoger mi correo diario de la caja. Recibí una citación para el servicio de jurado.,Este fue mi primer safari. Un león se comió a nuestro guía turístico.
"Mi ex me dio un regalo justo antes de que termináramos, era un reloj que todavía uso hasta el día de hoy.","Mi ex me dio un regalo justo antes de que termináramos, luego me lo pidió de vuelta."
Estaba temiendo ir a la escuela cuando recibí un correo electrónico anunciando una apertura retrasada.,Escuché a mis compañeros de trabajo chismear sobre mí.
"Al sacar mis nuevos libros de texto, noté que algunas esquinas de las páginas estaban dobladas.","Al sacar mis nuevos libros de texto, noté algunas marcas en las páginas."
Hice una mascarilla facial con ingredientes naturales. Mi piel se sintió hidratada.,Hice una mascarilla facial con ingredientes naturales.
"Adopté un lobo del refugio de animales. Cuando abrí la puerta, él escapó a la naturaleza.",Mi laptop se murió mientras estaba ocupado con el trabajo.
Vi a mi mamá de sesenta años ganar un maratón de cinco millas.,Fui a correr y pisé un pastel de cumpleaños.
Escuché un ruido desde afuera. Mi perro estaba rascando la puerta para volver a entrar.,"Quería empezar a correr todos los días, pero mi doctor me dijo que necesitaba empezar con un día a la semana."
"Conseguí un sándwich del camión de comida, el ingrediente secreto que usaron fue jamón a la parrilla.","Conseguí un sándwich del camión de comida, el ingrediente secreto que usaron fue jamón triturado."
Estaba de vacaciones en la playa en un hotel.,Mi madre me dio sandía de merienda esta mañana.
"Vi que el pronóstico predecía una tormenta de nieve. En cambio, el cielo estaba despejado.",Volqué una jarra de jugo de frutas sobre el suelo de mi sala de estar.
Voy a hacer un sándwich de pollo para el almuerzo.,Voy a comer una barra de reemplazo de comida para el almuerzo.
"Llevé a mi hija al lago para enseñarle a nadar. Se sumergió y tragó agua, asustándose.","Soy especialista en relaciones públicas, y uno de mis clientes tuiteó a las 2 A.M. Era una queja confusa sobre una relación infeliz."
Fui de vacaciones a una estación de esquí durante el invierno.,Fui de vacaciones a una estación de esquí durante el verano.
Fui a hacer kayak en el río. La corriente era demasiado fuerte y apenas podía remar a través del río.,Fui a hacer kayak en el río. La corriente era demasiado fuerte y el kayak se volcó.
Recibí un portabebés por correo de una amiga. Mi recién nacida dejó de llorar cada vez que la pongo en él.,Recibí un portabebés por correo de un amigo.
Compré sombreros de fiesta para mis invitados y compré una bolsa de más.,Mi mejor amigo me sorprendió besando a una mujer extraña detrás de un bar.
