baseline,less_pleasant
"Ich fand eine Münze auf dem Boden. Mein Vater sagte, es sei eine seltene Münze.",Ich habe eine Münze auf dem Boden gefunden.
Ich habe die Familie nach Disneyland mitgenommen. Wir hatten einen tollen Tag.,Ich habe die Familie nach Disneyland mitgenommen.
"Ich sagte zu meinem Mann: „Schatz, es ist nicht nötig zu fragen, ob sie Kräutertee haben, denn ich habe ihn auf der Speisekarte gesehen, was nicht überraschend ist, da es sich um eine Penthouse-Suite handelt.“","Ich sagte zu meinem Mann: ""Liebling, es ist nicht nötig zu schreien, wenn sie keinen Kräutertee haben; ich habe welchen mitgebracht,"" und er schrie: ""aber es ist eine Penthouse-Suite!""."
"Ich ging zum Laden, um Tampons zu kaufen. Die Kassiererin gab mir versehentlich einen Dollar zu viel zurück.","Ich ging zum Laden, um Tampons zu kaufen."
Ich gehe nach Chicago. Ich habe den Bus in die Stadt genommen.,Ich gehe nach Chicago.
"Ich hatte ein Vorstellungsgespräch bei einem lokalen Unternehmen. Ich habe vergessen, zusätzliche Kopien meines Lebenslaufs mitzubringen.","Ich hatte ein Vorstellungsgespräch bei einem lokalen Unternehmen. Mitten im Gespräch sagten sie mir, dass ich nicht gut passe."
Ich lief ein Wettrennen gegen meinen Bruder. Ich war schneller als er und ich gewann.,Ich lief ein Wettrennen gegen meinen Bruder. Das Rennen endete unentschieden.
Ich zog meine Skier an und machte mich auf den Weg zum Schneehügel. Heute bin ich die schwierigste Piste erfolgreich gefahren. Als Belohnung für meine Treue bot mir die Skihütte einen kostenlosen Aufenthalt an.,Ich zog meine Skier an und machte mich auf den Weg zum Schneehügel. Ich fuhr erfolgreich die schwierigste Piste hinunter.
"Ich ging zum Gericht, um meine Genehmigungsunterlagen bearbeiten zu lassen. Man sagte mir, ich müsse ein weiteres Formular ausfüllen und morgen wiederkommen.","Ich ging zum Gericht, um meine Genehmigungsunterlagen bearbeiten zu lassen. Man sagte mir, dass ich eine öffentliche Anhörung haben und die Kosten dafür bezahlen müsse, um meine Genehmigung zu erhalten."
Meine Großmutter hat mir ein Geschenk zu meinem Geburtstag gemacht. Es war ein T-Shirt mit einem Bild meiner Lieblingsband.,Meine Großmutter hat mir zu meinem Geburtstag ein Geschenk gemacht. Es war eine süße Karte mit einer Katze.
Ich habe einen Clown für die Geburtstagsfeier meines Sohnes engagiert. Die Kinder haben über alle Witze und Tricks gelacht.,Ich habe einen Clown für die Geburtstagsfeier meines Sohnes engagiert.
"Während ich ein Stillleben mit einem Bleistift zeichnete, brach die Spitze, also musste ich sie anspitzen.","Während ich ein Stillleben mit einem Bleistift zeichnete, brach er in zwei Hälften, also musste ich ihn ersetzen."
"Ich musste meinen Eltern erklären, was gestern passiert ist.","Ich musste der Polizei erklären, was gestern passiert ist."
Ich aß einen Apfel von meinem Baum. Der Apfel war knackig und süß.,"Ich aß einen Apfel von meinem Baum. Der Apfel war etwas sauer, aber knackig."
"Ich beschloss, Wildwasser-Rafting auszuprobieren. Ich dachte, ich würde mir einfach eine Schwimmweste besorgen und sehen, worum es bei dem ganzen Aufhebens ging.","Ich beschloss, Wildwasser-Rafting auszuprobieren. Ich erschien einfach, in der Hoffnung, mit jemandem in einem Boot mitzufahren und zu sehen, was passiert."
"Ich war wütend auf die Kinder wegen dem, was sie getan haben. Sie haben den Fernsehsender gewechselt.","Ich war wütend auf die Kinder wegen dem, was sie gemacht haben. Sie sind auf die Betten gesprungen und haben sie durcheinandergebracht."
"Ich ging zu den Verkaufsautomaten im Wartezimmer des Krankenhauses, um etwas zu trinken zu holen.","Ich ging zu den Verkaufsautomaten im Wartezimmer des Krankenhauses, um etwas zu trinken zu holen. Der Verkaufsautomat hatte mein bevorzugtes Getränk nicht, also musste ich mich mit einem anderen Getränk zufrieden geben."
"Ich habe beschlossen, Pfannkuchen und Speck zum Abendessen zu machen. Es war sehr einfach und alle waren glücklich, zum Abendessen Frühstück zu haben.","Ich habe beschlossen, Pfannkuchen und Speck zum Abendessen zu machen. Es war schnell und einfach."
"Ich bin ins Kino gegangen, aber ich habe vergessen, Popcorn zu kaufen.","Ich bin ins Kino gegangen, aber ich habe vergessen, meine Geldbörse mitzunehmen."
"Ich ging zur Messe in die Kirche. Ich fühlte mich großartig und genoss es, alle dort zu sehen.",Ich ging zur Messe in die Kirche.
Ich habe Frühstück im Bett gemacht. Ich habe warmen Toast und in der Mikrowelle erhitzten Speck serviert.,Ich habe Frühstück im Bett gemacht. Ich musste kalte Cerealien servieren.
"Ich habe jonglieren geübt. Ich konnte endlich alle Bälle jonglieren und habe meine neue Fähigkeit genutzt, um eine Show im örtlichen Seniorenheim zu veranstalten.",Ich habe jonglieren geübt.
Ich bin den Weg in den Hügeln entlanggefahren.,Ich fuhr mit dem Fahrrad den Weg in den Hügeln entlang. Der Weg war rau und ich musste umkehren und zu Fuß gehen.
Ich habe eine Kurzgeschichte geschrieben. Sie wurde als Bestseller veröffentlicht.,Ich habe eine Kurzgeschichte geschrieben. Ein kleines Verlagshaus hat meine Geschichte gelesen.
Ich habe mein Dach repariert. Das Dach hat nie wieder geleckt.,Ich habe mein Dach repariert.
Ich habe Toilettenpapier im Geschäft gekauft. Ich konnte das Toilettenpapier kostenlos bekommen wegen einer Aktion.,Ich habe Toilettenpapier im Geschäft gekauft. Ich konnte einen Rabatt auf das Toilettenpapier aufgrund eines Verkaufs bekommen.
"Ich ging zur Bank, um einen Scheck einzulösen. Sie weigerten sich, meinen Scheck einzulösen.","Ich ging zur Bank, um einen Scheck einzulösen. Ein Bankräuber kam herein und nahm uns als Geiseln."
"Ich habe beschlossen, zu lernen, wie man eine Angel auswirft, um zu fischen. Ich habe nur einen winzigen Fisch gefangen, der zurückgeworfen werden musste.","Ich habe beschlossen, das Angeln zu lernen. Ich habe meine Angelschnur im Boot verheddert und meine Rolle ruiniert."
"Die Lehrerin meines Kindes hat mich angerufen und mich gebeten, sie zu treffen.","Die Lehrerin meines Kindes hat mich angerufen und gebeten, sie zu treffen. Sie informierte mich, dass mein Kind den Unterricht stört."
"Ich habe herausgefunden, dass mein Hund Blasensteine hatte. Der Tierarzt sagte mir, dass mein Hund eine perineale Urethrostomie-Operation haben musste.","Ich habe herausgefunden, dass mein Hund Blasensteine hatte. Der Tierarzt sagte mir, dass mein Hund eine Harnwegsinfektion hatte, die seine Nieren infiziert hatte, und dass er eingeschläfert werden musste."
Ich habe einen Afghanen gestrickt und mich dabei mit Hingabe konzentriert.,Ich strickte einen Afghanen und konzentrierte mich mit Hingabe. Ein Stich ging auf und es unravelte sich ganz.
Meine Waschmaschine hat nicht funktioniert. Ich musste unsere Kleidung von Hand waschen.,Meine Waschmaschine hat nicht funktioniert. Wir sind mit schmutziger Kleidung herumgelaufen.
Ich habe zum allerersten Mal Fisch gekocht. Er war essbar und köstlich.,"Ich habe zum allerersten Mal Fisch gekocht. Es war ganz gut, ich muss üben."
"Ich ging die Treppe hinunter, um den Müll rauszubringen. Ich sah, dass meine Frau ihn bereits rausgebracht hatte.","Ich ging die Treppe hinunter, um den Müll rauszubringen. Ich sah, dass der Müll überquoll."
Ich habe einen Metalldetektor am Strand benutzt.,Ich benutzte einen Metalldetektor am Strand. Der Metalldetektor hatte keinen Akku mehr.
"Am Tag meines Urlaubs war ich gepackt und bereit zu gehen. Nachdem ich am Flughafen angekommen war, stellte ich fest, dass ich keine meiner persönlichen Hygieneartikel eingepackt hatte und ich sie jetzt während meines Urlaubs kaufen müsste.","Am Tag meines Urlaubs war ich gepackt und bereit zu gehen. Ich hob meinen Koffer von meinem Bett und der Reißverschluss ging weit auf, wodurch all meine Sachen herausfielen."
"Ich habe angefangen, mein Handy aufzuladen. Es ist vollständig aufgeladen.","Ich habe angefangen, mein Handy aufzuladen. Es ist halb aufgeladen."
Ich ging zur Apotheke.,"Ich ging zur Apotheke. Sie hatten nicht alle Medikamente, die ich brauchte."
Ich habe eine Gitarre für eine Rockband entworfen. Die Gitarre hatte einen großen Klangbereich.,Ich habe eine Gitarre für eine Rockband entworfen.
"Ich leitete eine Expedition in den Marianengraben des Ozeans. Wir erkundeten eines der Gebiete der Erde, die von keinem Menschen zuvor gesehen wurden, und machten wichtige Entdeckungen.",Ich leitete eine Expedition in den Marianengraben des Ozeans. Wir entdeckten einige neue Tiere.
"Ich habe ein Sandwich von meiner Lieblingsdelikatesse bestellt. Der Angestellte hatte eine schlechte Einstellung und brauchte 20 Minuten, um es zu machen.","Ich habe ein Sandwich von meiner Lieblingsdelikatesse bestellt. Sie haben mir die falsche Bestellung gegeben und sich geweigert, es neu zu machen."
"Ich habe ein Programm im Planetarium organisiert. Ich konnte ein Programm organisieren, das Lernen und Spaß in den Vordergrund stellte.","Ich habe geholfen, ein Programm im Planetarium zu organisieren. Die Darstellung war klar und detailliert."
Mein Freund und ich haben Carom gespielt und ich habe das Spiel gewonnen und er hat das Spiel verloren.,"Mein Freund und ich haben Carom gespielt, und ich habe das Spiel verloren und er hat das Spiel gewonnen."
"Ich hörte meinen Wecker morgens klingeln. Dann erinnerte ich mich, dass es ein Schneetag war und ich wieder einschlafen konnte.",Ich hörte meinen Wecker morgens klingeln. Ich war bereits vor zehn Minuten aufgewacht.
Ich habe Essen im Drive-Thru bei Taco Bell bestellt. Ich musste 20 Minuten in der Schlange warten.,Ich habe Essen im Drive-Thru bei Taco Bell bestellt. Auf einem meiner Tacos war ein Haar.
Ich ging mit meinen Freunden ins Musical. Meine Sicht auf die Bühne war blockiert.,Ich ging mit meinen Freunden in ein Musical. Die Vorstellung wurde abgesagt und ich konnte kein Geld für das Ticket zurückbekommen.
"Ich habe versucht, mein kaputtes Waschbecken selbst zu reparieren. Ich habe die Anweisungen in einem Online-Video befolgt und das Problem behoben.","Ich habe versucht, mein kaputtes Waschbecken selbst zu reparieren. Ich habe die Anweisungen in einem Online-Video befolgt und das Problem behoben, aber ich habe etwas Wasser auf den Boden bekommen."
Ich habe letzte Woche weiße Schuhe gekauft.,Ich habe letzte Woche weiße Schuhe gekauft. Sie sind nicht bequem.
"Ich habe beschlossen, mein Badezimmer umzubauen. Ich habe einen riesigen Rabatt im Baumarkt bekommen, weil ich in großen Mengen gekauft habe.","Ich habe beschlossen, mein Badezimmer umzubauen. Die Arbeit hat nur halb so lange gedauert, wie ich erwartet hatte."
"Ich habe beschlossen, zu einem Fundraising-Dinner an meiner örtlichen High School zu gehen. Sie haben Pizza von meiner Lieblingskette bestellt.","Ich habe beschlossen, zu einem Fundraising-Dinner an meiner örtlichen High School zu gehen."
"Ich habe bis zu meinen frühen Zwanzigern Fußball gespielt, aber ich wurde zu beschäftigt, um bis in meine Dreißiger weiterzumachen.","Ich habe bis zu meinen frühen Zwanzigern Fußball gespielt, ein paar Gehirnerschütterungen haben meinen Wunsch, zu spielen, beendet."
"Ich bekam einen zusätzlichen Cheeseburger, nachdem ich lange auf meine Fast-Food-Bestellung gewartet hatte.","Mir wurde ein Cheeseburger vorenthalten, nachdem ich lange auf meine Fast-Food-Bestellung gewartet habe."
"Ich habe mein iPad verkauft. Ich habe es über dem Einzelhandelspreis verkauft, ich habe Gewinn gemacht.","Ich habe mein iPad verkauft. Ich habe es zum gleichen Preis verkauft, zu dem ich es gekauft habe."
Ich habe mich geschminkt. Ich habe einen neuen Blenderpinsel benutzt und es hat den Prozess beschleunigt.,Ich habe mich geschminkt.
"Ich beschloss, zu Hause Hähnchenstreifen zu frittieren. Das saftige, knusprige Hähnchen war die einstündige Wartezeit wert.","Ich habe beschlossen, zu Hause Hähnchenstreifen zu frittieren."
"Ich habe Fudge zu Hause in meiner Küche gemacht. Der Fudge war so gut, dass meine Mutter nach dem Rezept gefragt hat.",Ich habe Fudge zu Hause in meiner Küche gemacht.
"Ich habe mir ein Make-up-Tutorial online angesehen. Ich habe mein eigenes Video gemacht und es sogar besser gemacht, was mir Ruhm eingebracht hat.","Ich habe mir ein Make-up-Tutorial online angesehen. Es hat mir Spaß gemacht, verschiedene Fähigkeiten zu lernen."
"Ich hatte heute Morgen Probleme mit dem Auto, ich muss Benzin nachfüllen.","Ich hatte heute Morgen Probleme mit dem Auto, ich muss den Vergaser wechseln."
"Ich suche ein neues Auto. Ich habe eines gefunden, das mir gefällt. Es liegt ein wenig über meinem Budget.","Ich suche ein neues Auto. Ich habe keins gefunden, sie sind alle zu teuer."
"Ich wollte beim Frühstück die Zeitung lesen, und jemand hat eine auf meinem Tisch im Café liegen lassen.","Ich wollte die Zeitung beim Frühstück lesen, aber der Nachrichtenautomat im Café war kaputt."
"Ich ging, um mir eine Tasse Kaffee aus dem Pausenraum zu holen. Dort traf ich meinen Chef, und er gab mir eine Beförderung!","Ich ging, um mir eine Tasse Kaffee aus dem Pausenraum zu holen. Jemand hat Donuts für das Büro gekauft, also habe ich einen genommen."
Ich hielt eine Rede für mein Fußballteam vor unserem Meisterschaftsspiel.,"Ich hielt eine Rede an meine Schüler, nachdem sie sich schlecht benommen hatten."
Meine Mutter hat mir letztes Jahr ein Paar Stiefel gekauft.,Meine Mutter konnte mir letztes Jahr kein Paar Stiefel kaufen.
Ich machte eine Safari-ähnliche Reise in Australien. Ich wurde von einem Känguru verfolgt.,Ich machte eine Safari-ähnliche Reise in Australien. Ich wurde von einem riesigen Skorpion gestochen.
Ich habe meinen Führerschein gemacht.,Ich habe meinen Führerschein gemacht. Ich musste eine Kaution für die Autoversicherung zahlen.
"Ich besuchte das Zimmer, in dem ich aufgewachsen bin.","Ich besuchte das Zimmer, in dem ich aufgewachsen bin. Die Wände begannen zu blättern."
Ich habe einen Freund zum Abschlussball mitgenommen.,Ich nahm ein Date zum Abschlussball. Sie verschwand ohne Erklärung.
"Ich begann, Blätter von Bäumen zu sammeln. Ich konnte jeden Baum im Umkreis von 20 Meilen um mein Zuhause kennenlernen und seine Blätter auswendig lernen.","Ich begann, Blätter von Bäumen zu sammeln. Die Blätter waren stark kontrastiert, als die Herbstfarben zur Geltung kamen."
"Ich hustete laut, während ich einen Film im Kino sah.","Ich hustete laut, während ich ein Orchester auftreten sah."
Ich fuhr mit meinem Auto zum Laden.,Ich fuhr mit meinem Auto zum Laden. Ich traf einen Käfer und meine Windschutzscheibe war schmutzig.
"Ich habe beschlossen, meinen erwachsenen Ziegen die Hörner abzunehmen.","Ich habe beschlossen, meine erwachsenen Ziegen zu enthornen. Der Prozess war schwierig, die Tiere festzuhalten war hart."
Ich ging zur Toilette. Ich sah Urin auf dem Boden.,Ich ging zur Toilette. Ich sah Scheiße auf dem Sitz.
Ich habe Urlaub in Mexiko gemacht.,Ich habe Urlaub in Mexiko gemacht. Es hat die ganze Zeit geregnet.
"Ich habe ein batikiertes Shirt für meine Nachbarin gemacht, nachdem ich es ihr übergeben hatte, zog sie es an.","Ich habe ein batikiertes Shirt für meine Nachbarin gemacht. Nachdem ich es ihr übergeben hatte, knüllte sie es zusammen und wischte damit ihren Liegestuhl ab."
"Ich dachte, ich würde versuchen, Häkeln zu lernen. Ich bekomme meine Stiche einfach nicht mit dem Beispiel überein.","Ich dachte, ich würde versuchen, Häkeln zu lernen. Ich steche mich ständig mit der Nadel."
"Ich habe versucht, mein Hemd zu bügeln. Das Hemd hat Falten geworfen, als ich mich zum Arbeiten hingesetzt habe.","Ich habe versucht, mein Hemd zu bügeln. Das Bügeleisen hat mein Hemd ruiniert."
Ich musste heute früher den Dachboden aufräumen.,"Ich musste heute früher den Dachboden aufräumen. Es war so viel Staub, dass ich nicht aufhören konnte zu husten und zu niesen."
Ich habe für meine Lebensmittel bezahlt und um die Quittung gebeten.,"Ich habe für meine Lebensmittel bezahlt, und meine Karte wurde abgelehnt."
"Ich habe beschlossen, meine Stiefkinder auf ein Internat zu schicken. Sie rufen uns jede Woche weinend an.","Ich habe beschlossen, meine Stiefkinder auf ein Internat zu schicken. Sie hassen es so sehr, dass meine Frau beschlossen hat, sich von mir scheiden zu lassen."
"Ich war beim Zahnarzt. Mir wurde gesagt, dass ich ein Loch habe.",Ich bin zum Zahnarzt gegangen. Ich muss einen Zahn ziehen lassen.
Ich nahm meine Freundin mit zum Strand. Eine Möwe hackte ständig auf den Hinterkopf.,Ich nahm meine Freundin mit zum Strand. Wir fanden eine Leiche am Pier.
"Als ich meine Post aus dem Briefkasten holte, sah ich, dass ich einen Steuererstattungscheck hatte.","Als ich meine Post aus dem Briefkasten holte, sah ich, dass ich eine Vorladung zur Jurydienst hatte."
Ich habe ein Bad genommen. Ich habe Blasen ins warme Wasser gegeben.,Ich habe ein Bad genommen. Das Wasser war warm.
Ich nahm meinen Metalldetektor mit zum Strand. Ich fand 20 Dollar in Kleingeld.,Ich nahm meinen Metalldetektor mit zum Strand.
"Ich ging, um mein Passfoto machen zu lassen.","Ich ging, um mein Passfoto machen zu lassen. Ich sah irgendwie schlecht aus."
"Ich habe ein Potluck-Abendessen veranstaltet, die Leute haben verschiedene Dinge mitgebracht. Jemand brachte ein großes Tablett mit Hummer.","Ich habe ein Potluck-Dinner veranstaltet, die Leute haben verschiedene Dinge mitgebracht. Ein Gast brachte Rippchen mit."
Mein Mann hat mir Rosen zu meinem Geburtstag gebracht.,Mein Mann brachte mir Unkraut zu meinem Geburtstag.
"Ein Freund hat mich zu einem Spukhaus eingeladen. Nachdem ich für unsere beiden Tickets bezahlt hatte, mussten wir zwei Stunden in der Schlange stehen.","Ein Freund hat mich zu einem Spukhaus eingeladen. Nachdem ich für unsere beiden Tickets bezahlt und zwei Stunden in der Schlange gewartet hatte, entschied sie, dass sie nicht gehen wollte."
Ich frühstücke. Ich hatte Eier und Kaffee. Ich bin nicht ganz zufrieden.,Ich frühstücke.
Ich habe eine Massage von einem Profi bekommen. Ich fühlte mich danach entspannt und bekomme 50 % Rabatt auf meine nächste Massage.,Ich habe eine Massage von einem Profi bekommen. Ich habe Belohnungspunkte für eine kostenlose Massage gesammelt.
"Ich habe meine Kreditkartenabrechnung durchgesehen, als ich sah, dass meine Zahlung frühzeitig verbucht wurde.","Ich habe meine Kreditkartenabrechnung durchgesehen, als ich sah, dass es eine verspätete Gebühr gab."
Ich bin am Morgen meines Geburtstags früh aufgewacht.,Ich bin am Morgen meines Geburtstags früh aufgewacht. Ich hatte nicht viel für den Tag geplant.
"Ich ging einkaufen. Ich wollte Chips, aber es gab keine. Ich musste etwas anderes kaufen.","Ich ging einkaufen. Ich bin gefallen, während ich dorthin ging, und habe mein Handy kaputtgemacht."
"Ich gehe zu einem Gesangscoach, um singen zu lernen. Ich lerne Gesangsübungen, die ich zu Hause üben kann.","Ich gehe zu einem Gesangslehrer, um singen zu lernen."
"Ich habe beschlossen, den Zaun in meinem Garten zu ersetzen. Es war schweißtreibende und unangenehme Arbeit.","Ich habe beschlossen, den Zaun in meinem Garten zu ersetzen. Ich habe so einen schlechten Job gemacht, dass die erste Hälfte umgefallen ist, bevor ich überhaupt mit dem Bau fertig war."
"Als ich meine Pfanne waschen wollte, sah ich, dass sie bereits sauber war.","Als ich meine Pfanne waschen wollte, sah ich, dass sie mit Fett bedeckt war."
"Ich habe beschlossen, in den Urlaub nach Kanada zu fahren. Es hat ewig gedauert, um durch den Zoll zu kommen.","Ich habe beschlossen, Urlaub in Kanada zu machen. Sie haben mich an der Grenze abgewiesen, weil ich in der Universität wegen Trunkenheit am Steuer verurteilt wurde."
"Ich ging zur Polizeistation. Sie sagten mir, dass sie meine Brieftasche gefunden haben.",Ich ging ins Polizeirevier.
"Ich habe beschlossen, Mini-Ziegen in meinem Garten zu halten. Ich spare viel Geld für Käse.","Ich habe beschlossen, Mini-Ziegen in meinem Garten zu halten."
"Mein Auto wurde schmutzig, nachdem ich es im Gelände gefahren bin.","Mein Auto wurde eingedellt, nachdem ich es im Gelände gefahren habe."
"Ich habe angefangen, Salat zum Abendessen zu machen. Ich habe alles gegessen, es ist besser als nichts.","Ich habe angefangen, Salat zum Abendessen zu machen."
"Ich habe mein Clown-Make-up genossen, weil es von einem Make-up-Artist gemacht wurde.","Ich habe mein Clown-Make-up genossen, weil es von einer Make-up-Prüfungsteilnehmerin gemacht wurde."
"Ich habe mit Nachbarn zusammengearbeitet, um einen Gemeinschaftsgarten zu starten. Wir konnten ihn besuchen und Sonne sowie Vitamin D tanken.","Ich habe mit Nachbarn zusammengearbeitet, um einen Gemeinschaftsgarten zu starten."
"Ich bin zur Apotheke gegangen. Sie hatten die Medikamente, die ich brauche, nicht, ich muss zurückgehen.","Ich bin zur Apotheke gegangen. Sie werden mir die Medikamente, die ich brauche, nicht mehr verkaufen."
"Ich wurde herausgefordert, die Nacht in der Familiengruft zu verbringen. Ich hatte eine tolle Zeit, Bier zu trinken und Edgar Allan Poe zu lesen.","Ich wurde herausgefordert, die Nacht in der Familiengruft zu verbringen. Ich hatte einen ereignislosen Schlaf."
"Ich habe beschlossen, einige alte Comics auf einem Garagenverkauf zu kaufen. Ich hatte viel Spaß beim Lesen und das Wiedererleben meiner Kindheit.","Ich habe beschlossen, einige alte Comics auf einem Garagenverkauf zu kaufen."
"Ich entschied mich, Angora-Kaninchen zu züchten. Ich konnte genug Angora gewinnen, um eine kleine Fabrik mit Wolle für viele teure Jacken zu versorgen, was mich wohlhabend machte.","Ich habe beschlossen, Angora-Kaninchen zu züchten. Ich habe eine Methode entwickelt, um ihre Wolle zu spinnen, was mir ein seltenes Patent eingebracht hat."
Ich schlug einen Nagel in ein Brett und der Nagel ging gerade durch.,Ich schlug einen Nagel in ein Brett und der Nagel bog sich zur Seite.
"Ich ging zur Zulassungsstelle. Als ich am Schalter ankam, stellte ich fest, dass ich meine Geburtsurkunde vergessen hatte, also musste ich nach Hause gehen und an einem anderen Tag wiederkommen.","Ich ging zur DMV. Ich wartete in der Schlange, aber als ich am Schalter ankam, sagten sie, dass sie meinen Antrag am selben Tag nicht bearbeiten konnten."
"Wenn ich krank bin, gehe ich zum Arzt und werde geheilt.","Wenn ich krank bin, werde ich zum Arzt gehen und vielleicht geheilt werden."
Ich habe ein Kreuzworträtsel mit einem Stift gemacht und brauchte keine Korrekturen.,"Ich habe ein Kreuzworträtsel mit einem Stift gemacht und brauchte so viele Korrekturen, dass es unleserlich war."
"Ich habe meinen Neffen besucht, und er hat die High School abgeschlossen.","Ich habe meinen Neffen besucht, und er hatte einen Gipsverband."
Ich habe eine Pizza für meinen Mann gekocht. Der Rand der Pizza ist verbrannt.,"Ich habe eine Pizza für meinen Mann gekocht. Er war wütend, weil er sie nicht essen konnte."
"Ich habe angefangen, in einer Werkstatt zu arbeiten. Ich bekomme viel Fahrzeugarbeit von allen in der Stadt.","Ich habe angefangen, in einer Werkstatt zu arbeiten. Ich repariere die Autos meiner Verwandten, wenn sie kaputtgehen."
Ich wurde an einer Ivy-League-Universität aufgenommen. Ich habe ein Wahlfach nicht bestanden.,Ich wurde an ein Ivy-League-College aufgenommen. Ich habe im ersten Jahr abgebrochen.
Ich ging in ein thailändisches Restaurant. Die Suppe und das Hauptgericht waren ausgezeichnet.,Ich ging in ein thailändisches Restaurant.
"Ich habe das Tagebuch meiner Freundin gefunden und gelesen, und es standen positive Dinge über mich darin.","Ich habe das Tagebuch meiner Freundin gefunden und gelesen, und darin standen negative Dinge über mich."
Ein Junge hat bei uns auf dem Festnetz angerufen. Ich bin zu ihm nach Hause gegangen und wir haben uns gut verstanden.,"Ein Junge hat bei uns zu Hause angerufen. Ich habe von meiner Schwester gehört, dass er wollte, dass ich vorbeikomme."
Ich habe in einem lokalen Fast-Food-Restaurant zu Mittag gegessen. Der fettige Hamburger war nicht nach meinem Geschmack.,Ich habe in einem lokalen Fast-Food-Restaurant zu Mittag gegessen. Leider hat mir das Essen dort Sodbrennen verursacht.
Ich habe eine Geldbörse auf der Straße gefunden. Die Geldbörse hatte keinen Ausweis darin und alles war entfernt worden.,"Ich habe eine Geldbörse auf der Straße gefunden. Als ich versuchte, den Besitzer zu kontaktieren, beschuldigte er mich, ihn bestohlen zu haben."
"Ich sah den Stadtbus, während ich gestern nach Hause ging.","Ich habe den Stadtbus verpasst, während ich gestern nach Hause ging."
Ich setzte mich im Wohnzimmer auf das Sofa.,Ich setzte mich im Wohnzimmer auf den Boden.
"Ich wurde von einem Affen verfolgt, als ich in den Zoo ging.","Ich wurde von einem Löwen verfolgt, als ich in den Zoo ging."
Ich ging zu einer Buchhandlung. Mein Lieblingsautor war dort.,Ich ging in eine Buchhandlung.
Ich tanzte im örtlichen Club.,"Ich tanzte im örtlichen Club. Ich tanzte mehrere Stunden, war aber gegen Ende der Nacht so müde."
Ich ging mit meiner Mutter ins Casino. Meine Mutter gewann tausend Dollar.,Ich bin mit meiner Mutter ins Casino gegangen. Meine Mutter hat für uns das Essen am Buffet dort bezahlt.
"Ich hatte die ganze Nacht damit verbracht, für einen Test am Morgen zu lernen. Ich verstand die Arbeit, die ich studierte.","Ich hatte die ganze Nacht damit verbracht, für einen Test am Morgen zu lernen."
Die Haut zwischen meinen Zehen an beiden Füßen ist fischbauchweiß.,Die Haut zwischen meinen Zehen an beiden Füßen ist rot und entzündet aufgrund einer Pilzinfektion.
"Ich fühlte, dass ich die Behörden über meine Bedenken bezüglich des Risses in der Brücke, den ich gesehen hatte, informieren sollte, und sie versprachen, sich am nächsten Tag darum zu kümmern.","Ich fühlte, dass ich die Behörden über meine Bedenken bezüglich des Risses in der Brücke, den ich gesehen hatte, informieren sollte, und sie lachten und sagten, dass so eine Brücke nicht reißen kann."
"Ich habe den Mixer benutzt, um einen Smoothie zu machen. Ich konnte ein Getränk zubereiten, um es mit meinem Geliebten zu teilen, der beeindruckt war.","Ich habe den Mixer benutzt, um einen Smoothie zu machen. Ich habe mir eine leckere Leckerei zubereitet."
"Ich dachte, ich würde meinem Nachbarn helfen.","Ich dachte, ich würde meinem Nachbarn helfen. Viel Müll lag auf dem Boden, also haben wir ihn in eine Tonne gesteckt."
"Ich habe beschlossen, während meines Urlaubs in der Penthouse-Suite des Hotels zu bleiben. Es war der schönste Ort, an dem ich je übernachtet habe.","Ich habe beschlossen, während meines Urlaubs in der Penthouse-Suite des Hotels zu bleiben."
Ich habe eine moderne Version von Fabergé-Eiern kreiert. Die Eier sind eine schöne Dekoration für mein Zuhause.,Ich habe eine moderne Version von Fabergé-Eiern geschaffen.
"Ich habe beschlossen, mir die Ohren im Einkaufszentrum piercen zu lassen. Es hat wehgetan, und sie waren eine Woche lang rot und geschwollen.","Ich habe beschlossen, mir die Ohren im Einkaufszentrum piercen zu lassen. Die Piercings haben sich entzündet und ich musste den Arzt holen, um die Ohrringe zu entfernen."
Ich habe für eine Abfallbehandlungsanlage gearbeitet.,"Ich ging zur Arbeit in eine Abfallbehandlungsanlage. Ich hatte Schwierigkeiten, die verschiedenen Ventile zu meistern."
"Ich wohne an Loch neun eines Golfplatzes, es ist eine angenehme Aussicht von meinem Balkon.","Ich wohne an Loch neun eines Golfplatzes, ich muss den Golfjubel den ganzen Tag hören."
"Ich habe beschlossen, eine Babysitterin zu engagieren und mit meiner Frau essen zu gehen. Wir hatten so viel Spaß, dass wir beschlossen haben, es zu einer wöchentlichen Veranstaltung zu machen.","Ich beschloss, eine Babysitterin zu engagieren und mit meiner Frau essen zu gehen. Es war schön, drei Stunden lang nicht an die Kinder zu denken."
Ich ging zum Job Corps. Ich erhielt ein paar tausend Dollar für den Abschluss.,Ich ging zum Job Corps. Ich habe meine Berufszertifizierung frühzeitig abgeschlossen.
Mir wurde ein Fremder als Partner in einem Gruppenprojekt zugewiesen.,Mir wurde ein Mobber als Partner in einem Gruppenprojekt zugewiesen.
"Ich lernte, Fahrrad zu fahren. Es war zu schwer, also habe ich aufgegeben.","Ich lernte, Fahrrad zu fahren. Ich bin gefallen und habe mir den Arm gebrochen."
