baseline,less_pleasant
"Mein Lehrer gab mir eine schwierige Schulaufgabe, bei der ich besser abschnitt als der Rest der Klasse.","Mein Lehrer gab mir eine schwierige Schulaufgabe, bei der ich nicht so gut abschnitt wie andere."
"Ich sah, dass Blätter im Schwimmbad des Hotels waren.","Ich habe meinen ersten echten Gerichtsfall gewonnen, direkt nach der Jurastudium."
"Ich habe angefangen, ein Buch zu schreiben. Meine Katze begann, mit ihrer Pfote mein Gesicht zu berühren, während ich schrieb.",Ich habe die weißen Kleidungsstücke in meiner Waschmaschine gewaschen. Das Wasser ließ sie trüb aussehen.
Beim Putzen habe ich viel Hundehaare abgesaugt.,Beim Putzen habe ich ein Paar Ohrringe eingesaugt.
"Ich habe meine Jacke im Theater vergessen, und als ich später danach gesucht habe, war sie im Fundbüro.","Ich habe meine Jacke im Theater liegen lassen und als ich später danach gesucht habe, war sie nirgends zu finden."
"Ich war auf der Rolltreppe, als sie aufhörte sich zu bewegen.","Ich war im Aufzug, als er aufhörte zu fahren."
Ich habe meinen Anwalt besucht.,Ich habe meinen Anwalt besucht. Er hat kaum Zeit mit mir verbracht.
Ich bin mit meiner Familie in die Spielhalle gegangen. Ich habe viele Tickets gewonnen und sie gegen ein Tablet eingetauscht.,"Ich bin mit meiner Familie in die Spielhalle gegangen. Ich habe genug Tickets gewonnen, um ein großes Stofftier zu bekommen."
"Ich habe beschlossen, an der lokalen Regatta teilzunehmen, nur aus finanziellen Gründen.",Die meisten öffentlichen Verkehrsrouten in meiner Stadt führen durch malerische Ausblicke.
Ich fütterte mein Kleinkind mit Spaghetti. Sie warf die Spaghetti auf den Boden.,Ich gehe wandern in den Bergen. Ich habe mir das Knie an einem Stein aufgeschürft.
Der Himmel war klar und ich saß mit meiner Frau auf der Terrasse und schaute die Sterne und den Mond an.,Der Himmel hatte viele Wolken und ich saß mit meiner Frau auf der Terrasse und schaute die Sterne und den Mond an.
"Ich hatte keine Masken mehr, fand aber schließlich eine in meinem Auto.","Ich hatte keine Masken mehr, fand aber schließlich eine auf dem Boden draußen."
"Ich verließ mein Büro im Finanzdistrikt, immer noch im Anzug und mit hohen Schuhen, und erst als ich anhielt, um einen Brief zu versenden, wurde mir klar, dass ich zurück ins Büro gehen und meine vergessene Sporttasche holen musste, aber es war nicht weit.","Ich verließ mein Büro im Finanzdistrikt, immer noch im Anzug und mit hohen Schuhen, und erst als ich bis zum Fitnessstudio gelaufen war, bemerkte ich, dass ich meine Sporttasche und den Brief, den ich zurück zur Post bringen musste, im Büro gelassen hatte."
"Als ich meinen Test noch einmal überprüfte, fiel mir auf, dass ich meinen Namen und das Datum nicht ausgefüllt hatte.","Als ich meinen Test noch einmal überprüfte, fiel mir auf, dass ich die Anweisungen nicht befolgt hatte."
"Ich habe keine Punkte erzielt, während ich mit meinem Basketballteam trainiert habe.","Ich habe versehentlich die Gutscheine weggeworfen, die ich per Post bekommen habe."
"Ich tauchte meinen Keks in meine Milch, als er fiel und ins Glas fiel.",Ich meldete mich an meinem ersten Tag als Holzfäller zur Arbeit. Ich fällte einen Baum mit einem Vogelnest darin.
"Ich habe versucht, für meine Matheprüfung zu lernen, aber mein neuer Welpe hat mich ständig abgelenkt.","Ich musste wirklich auf die Toilette, also ging ich ins Badezimmer im Wald."
"Es gab einen Wolf, der immer wieder auf unseren Bauernhof kam und unsere Hühner tötete.","Es gab einen Wolf, der immer wieder auf unseren Bauernhof kam und unsere Hühner tötete. Schließlich hatten wir keine Hühner mehr, um Eier zu produzieren."
Mein Geburtstag war letzte Woche. Mein Freund hat mich in ein Steakhaus zum Essen eingeladen.,"Mein Geburtstag war letzte Woche. Meine Mutter rief an, um mir alles Gute zum Geburtstag zu wünschen."
"Ich bemerke einige Disteln, die in meinem Garten wachsen.","Meine Mutter hat mir gesagt, ich solle das Haus staubsaugen, und dann hinzugefügt, dass ich das Geschirr spülen sollte."
Ich bin umgezogen und habe beim Umzug einige meiner Lebensmittel verloren.,Ich bin umgezogen und habe bei dem Umzug einige meiner Töpfe und Pfannen verloren.
Ich habe aus Versehen meine Hand auf den kalten Herd gelegt.,Meine Nachbarn haben um zwei Uhr morgens draußen vor meinem Haus laut Musik gespielt.
Meine Kunstgalerie hat endlich eröffnet. Mein ganzes soziales Umfeld ist erschienen.,Meine Kunstgalerie hat endlich eröffnet. Einige meiner Freunde haben an der Veranstaltung teilgenommen.
"Ich setzte mich auf eine Bank, die am vorherigen Tag gestrichen worden war.","Ich setzte mich auf eine Bank, die am selben Tag gestrichen worden war."
Ich habe letzte Nacht in einer schlechten Position geschlafen und bin heute Morgen mit einem fiesen Verspannung in meiner Schulter aufgewacht.,"Ich habe letzte Nacht in einer schlechten Position geschlafen und bin heute Morgen mit einem fiesen Verspannung in meiner Schulter aufgewacht. Nichts schien zu helfen, nicht einmal eine Massage."
"Das Konzert, das ich auf meinem Handy gestreamt habe, war eine Enttäuschung.","Ich kam spät zur Party, weil mir ein Polizist ein Ticket gegeben hat."
"Ich wohne neben einem beliebten Tattoo-Studio, leider zieht es eine unerwünschte Menge an Leuten an.","Ich lenkte mein Auto, um einen Fußgänger auf der Straße zu vermeiden."
"Als ich meine Hausschuhe anziehen wollte, stellte ich fest, dass der Hund ein Getränk darauf gekippt hatte.","Als ich meine Hausschuhe anziehen wollte, stellte ich fest, dass der Hund darauf uriniert hatte."
"Ich habe versehentlich einen Wasserballon zum Platzen gebracht, nachdem ich ihn zu fest gedrückt habe.","Es gab kein warmes Wasser, als ich mir das Gesicht gewaschen habe."
"Ich habe das Schlafzimmer meines Kindes aufgeräumt und herausgefunden, dass er sein Geld gespart hat, um mir ein Geschenk zu kaufen.","Ich habe das Schlafzimmer meines Kindes aufgeräumt und herausgefunden, dass er Geld gespart hat, um seiner Vaters Freundin ein Geschenk zu kaufen."
Ich habe während einer Open-Mic-Veranstaltung freiwillig mitgemacht.,"Ich kam zum Teich und holte meinen Poolreiniger heraus, um das Wasser zu reinigen."
"Ich habe meiner Enkelin beigebracht, wie man in einem Malbuch ausmalt. Wir haben uns verbunden, indem wir einzigartige Farben für die Gegenstände ausgewählt haben und versucht haben, uns gegenseitig zu übertreffen.","Ich habe meiner Enkelin beigebracht, wie man in einem Malbuch ausmalt. Wir sind großartig darin geworden, innerhalb der Linien zu malen."
"Ich bin nach draußen gegangen, um meinen Gehweg und meine Einfahrt freizuräumen, nachdem es acht Zoll Schnee gegeben hatte. Ich hatte meinen Gehweg und meine Einfahrt regelmäßig geräumt, sodass nicht mehr viel zu räumen war.","Ich bin nach draußen gegangen, um meinen Gehweg und meine Einfahrt freizuräumen, nachdem es acht Zoll Schnee gegeben hatte."
Ich habe einen warmen Honigkuchen auf dem lokalen Bauernmarkt gekauft.,Ich habe etwas Rabatt-Grünkohl auf dem lokalen Bauernmarkt gekauft.
"Ich bin zum Pfandhaus gegangen, um es mir anzusehen.",Meine Mutter hat mir heute Morgen eine Zitrone für meinen Snack eingepackt.
"Ich habe meinen langen freien Tag damit verbracht, Golf mit meinem Freund zu spielen.","Ich habe meinen langen freien Tag damit verbracht, mit meinem Freund Wii Golf zu spielen."
Wir haben ein Ferienhaus am Strand gebucht. Es gab ein Leck im Dach auf der Veranda.,"Wir haben ein Ferienhaus am Strand gebucht. Es hat die ganze Zeit geregnet, während wir dort waren."
"Ich beschloss, zu versuchen, meine Katze darauf zu trainieren, die Katzentoilette zu benutzen. Die Katze kratzte ständig das ganze Streu aus der Box.","Ich beschloss, zu versuchen, meine Katze daran zu gewöhnen, die Katzentoilette zu benutzen. Sie ignorierte die Box und benutzte den Teppich."
Ich bin versehentlich mit der Statue im Park zusammengestoßen.,Ich bin versehentlich mit der Statue im Museum zusammengestoßen.
Ich traf gestern einen Passanten. Er kam nicht wie versprochen zurück.,Ich habe mir heute Nagellack auf mein T-Shirt bekommen.
"Ich bin bis in einen anderen Bundesstaat gefahren, um ein Mini-Schwein von einem Züchter zu holen, den ich online gefunden habe. Das Mini-Schwein hat sich sofort in meine Arme gekuschelt.",Mein Bruder und ich gehen golfen. Ich schlage meinen Golfball in den See.
Die Klimaanlage in meinem Auto ist nach dem Sommer kaputtgegangen.,Die Klimaanlage in meinem Auto ist im Sommer kaputtgegangen.
"Ich bin eine Runde gefahren. Ich habe meinen besten Freund besucht, den ich schon eine Weile nicht mehr gesehen hatte.",Ich bin eine Runde gefahren. Ich habe mein Lieblingslied im Radio gehört.
"Als ich darauf hinwies, dass der letzte Redner über seine Zeit hinausgegangen war, schnitt die Vorsitzende ihn ab.","Ich lag in meiner Hängematte und las, als Vogelkot auf mein Buch fiel."
"Ich habe herausgefunden, dass alle meine Urlaubsfotos beschädigt waren.","Ich habe herausgefunden, dass alle meine Hochzeitsbilder beschädigt sind."
Ich ging zur Freiluft-Eislaufbahn für mein erstes Date mit einem Mädchen.,"Ich habe gerade herausgefunden, dass meine Tochter seit Monaten als exotische Tänzerin auftritt. Ich habe es herausgefunden, als mein bester Freund mich in den Club gebracht hat, in dem sie tanzt, und ich sie auf der Bühne gesehen habe."
"Ich habe beschlossen, Atemtherapeut zu werden. Es war ein anspruchsvoller Job.","Ich habe beschlossen, Atemtherapeut zu werden. Ich hatte Angst, mich bei meinen Patienten mit Krankheiten anzustecken."
Ich habe nachts ein Lager aufgeschlagen und ein Feuer gemacht.,"Ich ging zum billigen Motel, um ein Zimmer für die Nacht zu bekommen."
"Ich habe in meinem Haus Seil gesprungen, als ich das Buch vom Tisch gestoßen habe.","Ich habe in meinem Haus Seil gesprungen, als ich die Glaslampe vom Tisch gestoßen habe."
"Mein Mann hat mir für meinen Geburtstag einen Siberian Husky Welpen versprochen, aber stattdessen einen Chihuahua Welpen bekommen.","Mein Mann hat mir für meinen Geburtstag einen Siberian Husky Welpen versprochen, aber stattdessen bekam ich einen Goldfisch."
"Ich habe meinen Kleinkindsohn dazu gebracht, seinen Hustensaft zu nehmen, und er hat ihn widerwillig geschluckt, während er Grimassen schnitt.","Ich habe meinen Kleinkindsohn dazu gebracht, seinen Hustensaft zu nehmen, und er hat ihn sofort wieder ausgespuckt."
Ich sah die Lottozahlen und feierte.,Ich habe eine einzigartige Mischung aus Nüssen und Samen als heißes Produkt entwickelt. Alec Baldwin erwähnte mein Geschäft einmal während eines Sketches.
Ich machte Urlaub am Strand in einem Hotel. Das Hotel war nur einen kurzen Spaziergang vom Strand entfernt.,Ich machte Urlaub am Strand in einem Hotel.
Ich war gestern in einem Flugzeug und habe die ganze Zeit geschlafen.,"Meine Mutter hat mir gesagt, dass sie eine Beziehung mit meinem Lehrer hatte."
"Als ich auf meinem Roadtrip war, ging mir das Scheibenwaschwasser aus.","Mein bester Freund war es egal, als ich ihm von meiner Scheidung erzählte."
"Als ich meinem Kollegen einen Witz erzählte, brach er in Gelächter aus.","Als ich meinem Kollegen einen Witz erzählte, lächelte er."
Nach sechs Monaten Kalorienzählen habe ich mein Zielgewicht erreicht.,"Ich habe mich freiwillig gemeldet, um die antiken Möbel meines Onkels zu reparieren. Ich habe viel gelernt, was später nützlich war."
"Ich fuhr die Straße entlang, als es zu regnen begann.","Ich ging die Straße entlang, als es zu regnen begann."
"Ich habe beschlossen, als Messdiener freiwillig zu arbeiten.",Mein Hund hat über ein Kauspielzeug gespuckt und es in mein Zimmer gelegt.
Ich habe meinen Rasen gemäht und ein paar Mückenstiche bekommen.,Ich habe meinen Rasen gemäht und ein paar Wespenstiche bekommen.
"Ich teilte mir eine Wohnung mit einem Mitbewohner, der an OCD litt, und er war ein häufiger Reiniger.","Ich habe mir eine Wohnung mit einem Mitbewohner mit OCD geteilt, und er war ein lauter Redner."
Ich bin in den Urlaub gefahren.,Ich habe eine Gesichtsmaske mit natürlichen Zutaten gemacht.
"Ich habe ein Baumhaus für meine Kinder gebaut. Sie verbringen die Hälfte des Tages damit, es zu benutzen.",Ich habe ein Baumhaus für meine Kinder gebaut. Sie benutzen es einmal pro Woche.
"Ich führe meinen Hund zum Park. Sie begann zu bellen, als sie die Katze sah.","Ich führe meinen Hund zum Park. Sie rannte los, als der Ball die Straße hinunterrollte."
Ich habe alle zu einem schönen Potluck-Dinner eingeladen.,Ich habe alle zu einem schönen Potluck-Dinner eingeladen. Jeder hat das gleiche Gericht mitgebracht.
"Ich hatte einen freien Tag von der Arbeit, also beschloss ich, Wäsche in der Waschküche zu waschen.","Ich hatte einen freien Tag von der Arbeit, also beschloss ich, Wäsche in der Waschküche zu waschen. Die Waschküche hat ihre Preise für die Waschmaschinen und Trockner erhöht."
"Als ich ein Hotelzimmer gebucht habe, haben meine Eltern ein Zimmer im selben Hotel gebucht.","Als ich ein Hotelzimmer gebucht habe, haben meine Eltern im selben Zimmer wie ich übernachtet."
"Ich war letzte Nacht so müde, dass ich eingeschlafen bin, bevor ich die Kaffeemaschine so eingestellt habe, dass sie morgens angeht.","Ich wurde auf Covid getestet, und der Arzt wird mich später heute anrufen."
"Ich rutschte mit meinem Auto zum Stehen, während ich fuhr, und verlor die Kontrolle, obwohl ich einen Sicherheitsgurt trug.","Ich ging die Straße entlang und hörte jemanden direkt hinter mir. Es war ein Obdachloser, der um Geld bat."
"Ich hielt eine Rede vor meiner Klasse. Die meisten Leute klatschten höflich, als ich fertig war.","Mein Freund und ich hatten ein Date in der Bowlingbahn, ich versuchte, ihn mit meinen Bowlingfähigkeiten zu beeindrucken, als ich die Bowlingkugel auf meinen Fuß fallen ließ."
Heute Nachmittag habe ich ein Buch beendet und ich konnte es einfach nicht weglegen.,"Heute Nachmittag habe ich ein Buch fertig gelesen, das ich für den Unterricht lesen musste."
"Ich habe mit meinem Freund gesprochen, als wir im Park waren.","Ich habe mit meinem Freund gesprochen, als wir im Unterricht waren."
"Ich beschloss, ein Lagerfeuer mit den Blättern zu machen, die ich zusammengeharkt hatte. Es roch nach Herbst.","Ich habe beschlossen, ein Lagerfeuer mit den Blättern zu machen, die ich zusammengeharkt habe."
Ich fuhr nach dem Training in der Schule im Regen nach Hause.,Ich bin nach dem Training in der Schule im Regen nach Hause gelaufen.
"Mein Vater versuchte, gesund zu essen. Er brachte einige Früchte nach Hause.","Mein Vater versuchte, gesund zu essen. Er brachte etwas Fast Food nach Hause."
Ich ging zum Wochenmarkt und zahlte feste Preise.,"Ich ging zum Bauernmarkt und bezahlte, was sich die Wohlhabenden leisten können."
"Heute hat es geschneit, während ich meine Winterjacke trug.","Heute hat es geschneit, während ich meine Sommerjacke trug."
Ich habe mit meinem Chef zu Mittag gegessen.,Ich habe mit meinem Chef zu Mittag gegessen. Ich habe das Mittagessen bezahlt.
Ich habe Fudge zu Hause in meiner Küche gemacht.,Ich setzte mich und schaltete meinen Computer ein. Ich tippte meinen Aufsatz.
"Ich sah Air Force One vorbeifliegen und wurde traurig, da sie besprüht war.","Meine Nachbarn haben einen Esel, der laut schreit, während ich versuche zu schlafen."
"Ich beschloss, die windgepeitschten Moore zu erkunden, um Inspiration für Poesie zu finden. Ich schrieb ein Sonett, das Herzen brechen und Kritiker schwärmen ließ.","Ich beschloss, die windgepeitschten Moore zu erkunden, um Inspiration für Poesie zu finden. Es reichte aus, um eine gute Note in Poesie 101 zu bekommen."
"Ich musste ein neues Kleid kaufen. Der Laden, in den ich ging, hatte einen Sale mit 50% Rabatt.",Ich musste ein neues Kleid kaufen. Ich fand ein anständig aussehendes Kleid.
"Ich höre ein Gewitter aufziehen, also gehe ich raus, um die Autofenster zu schließen und die Sachen von der Terrasse hereinzubringen.","Ich höre ein Gewitter aufziehen, also gehe ich raus, um die Autofenster zu schließen, und dann gehe ich joggen."
Ich habe eine neue Art von Süßigkeit entwickelt.,Ich war mit meinen Freunden in der Videospielhalle. Wir setzten uns und tranken Limonade.
Ich habe alle zur Party eingeladen. Jemand hat meine Lampe während der Feier kaputt gemacht.,"Ich habe alle zur Party eingeladen. Die Polizei wurde gerufen, weil es so laut war."
"Ich habe beschlossen, mir einen Burger auf dem Herd zu machen. Ich glaube, das Rindfleisch war einen Tag über dem Haltbarkeitsdatum.","Ich habe beschlossen, mein Smartphone aufzurüsten. Am Ende habe ich 10% mehr für meinen Vertrag bezahlt."
Ich bin bei Rot über die Ampel gefahren. Ich wurde nicht erwischt und bin früher nach Hause gekommen.,"Ich habe heute eine neue Heißklebepistole gekauft und beschlossen, sie zu verwenden, um ein neues Fotoalbum zu machen. Die Heißklebepistole hat nicht funktioniert, also musste ich zurück ins Geschäft gehen und sie gegen eine neue eintauschen."
"Mein Bleistift ist heute kaputtgegangen, als ich eine Zeichnung skizzierte.","Mein Bleistift ist heute kaputtgegangen, als ich meine Abschlussprüfung geschrieben habe."
"Während ich den Kopierer mit Papier nachfüllte, riss ich ein paar Blätter Papier.",Es gab einen Kratzer auf dem Gehäuse meines Laptops.
"Mein Freund bot an, mich zu meinem Termin zu fahren.","Ein Fremder bot an, mich zu meinem Termin zu fahren."
Ich habe am Dienstag meinen Stimulus-Check über 1200 erhalten. Ich habe am Dienstag meinen Stimulus-Check über 900 erhalten.,Ich habe am Dienstag meinen Stimulus-Check über 1200 erhalten. Ich habe am Dienstag meinen Stimulus-Check über 600 erhalten.
"Ich habe beschlossen, ein Restaurant mit meinem besten Freund zu eröffnen.","Ich habe beschlossen, ein Restaurant mit meinem besten Freund zu eröffnen. An guten Tagen machen wir gerade so die Kosten wieder rein."
Ich saß auf einem dicken Ast des hohen Apfelbaums. Ein Vogel auf dem Ast über mir ließ seine Exkremente in mein Haar fallen.,"Ich bekam Ärger, weil ich einen Ball auf meinen Direktor geworfen habe."
"Ich brachte meine heißen Brötchen zum Potluck. Alle Damen dort konnten nicht glauben, wie lecker sie waren.",Ich brachte meine warmen Brötchen zum Potluck. Die Brötchen waren buttrig und weich.
"Ich habe ein Spiel verloren, während ich versucht habe, meine Frau auf dem Karneval zu beeindrucken.","Ich habe ein Spiel verloren, während ich versucht habe, mein Date auf dem Jahrmarkt zu beeindrucken."
Ich habe gerade eine selbstgemachte Mahlzeit bei meinem Freund abgegeben.,Ich habe gerade einen Snack bei meinem Freund abgegeben.
"Ich habe ein neues Spiel für meine Spielkonsole gekauft, als ich im Spieleladen war. Das Spiel war im Angebot und kostete nur die Hälfte.","Ich habe ein neues Spiel für meine Spielkonsole gekauft, als ich im Spielgeschäft war. Ich habe eines meiner alten Spiele eingetauscht, um ein paar Dollar Rabatt auf das neue Spiel zu bekommen, das ich gekauft habe."
"Ich habe das Essen, das ich für mich selbst zubereitet habe, überkocht.","Ich habe das Essen, das ich für das Potluck zubereiten wollte, überkocht."
"Meine Schwester sagte zu mir: „Bereite dich darauf vor, ein Stück des besten Erdbeerkäsekuchens deines ganzen Lebens zu bekommen; du wirst praktisch sterben!“","Meine Schwester sagte zu mir: „Bereite dich darauf vor, eine Lesung mit der seltsamsten Hellseherin in diesem Laden zu haben; sie sagt dir, wann du sterben wirst.“"
"Ich gehe zu Walmart, um Lebensmittel zu kaufen.","Ich bekam einen Tagespass für die Parks, weil ich dort ehrenamtlich arbeite."
"Ich habe etwas Brot gekauft, um Sandwiches zum Mittagessen zu machen, aber als ich nach Hause kam und das Brot herausnahm, war es zerdrückt.","Ich habe etwas Brot gekauft, um Sandwiches für das Mittagessen zu machen, aber als ich nach Hause kam und das Brot herausnahm, war es alt."
Ich bin zum Drive-in gefahren und habe einen Burger bestellt. Leider hatten sie keinen Salat mehr.,Ich bin zum Drive-in gefahren und habe einen Burger bestellt. Leider hatten sie keine Burger mehr.
"Ich bin aus der Stadt gefahren, um alleine Freunde zu besuchen.",Ich bin alleine zum Spielplatz der Gemeinde gegangen.
"Ich habe beschlossen, an diesem Halloween ein Spukhaus zu besuchen.","Ich habe beschlossen, an diesem Halloween ein Spukhaus zu besuchen. Nichts war wirklich gruselig."
"Ich habe die nationalen Nachrichten gesehen, die Wirtschaft ist großartig und das Coronavirus ist vorbei.","Ich habe die nationalen Nachrichten gesehen, sie berichteten, dass ich jetzt mit einer Maske nach draußen gehen kann."
Ich bin gestern Abend in die Bingo-Halle gegangen.,Ich habe in einem Fast-Food-Restaurant gearbeitet.
"James beschloss, während er ein Aerobic-Video ansah, Sport zu treiben. Er verlor schnell Gewicht und entwickelte ausgeprägte Muskeln.","James beschloss, während er ein Aerobic-Video ansah, Sport zu treiben. Er fühlte sich besser und energiegeladener, obwohl sich sein Aussehen nicht änderte."
"Ich habe gerade herausgefunden, dass meine Tochter seit Monaten als exotische Tänzerin auftritt.","Ich habe gerade herausgefunden, dass meine Tochter seit Monaten als exotische Tänzerin auftritt. Ich habe es herausgefunden, als mein bester Freund mich in den Club gebracht hat, in dem sie tanzt, und ich sie auf die Bühne kommen sah."
"Ich habe beschlossen, meine Kürbisse auf der Landmesse auszustellen.","Ich habe einen Sohn, der davon träumt, Seemann zu werden."
"Ich fange an, meinem Hund Tricks beizubringen. Ich kann meinen Hund jetzt dazu bringen, sich zu rollen.",Ich machte eine zehn Meilen lange Wanderung in brandneuen Stiefeln.
"Ich habe zu den Osterferien Hot Cross Buns gemacht. Sie waren gut, meine Familie hatte sie zum Frühstück.",Mein Sohn nimmt mich mit auf einen Ausflug zu einem Bürgerkriegs-Museum. Die Führer im Museum schenken uns kostenlose Geschenke aus dem Laden.
Ich habe meine Mutter gestern im Pflegeheim besucht.,Ich habe meine Mutter gestern im Mausoleum besucht.
Ich habe einen neuen Weihnachtsbaum-Schmuck entworfen. Er wurde von vielen Menschen angesehen und erregte viel Aufsehen.,"Ich ging in ein Dreh-Sushi-Restaurant. Das Essen war frisch und köstlich, und ich bekam ein kostenloses Dessert."
Ich habe eine Glühbirnen-Blumenvase entworfen. Die Glühbirne war ein lustiges Akzentstück für mein Zimmer.,Ich habe eine Glühbirnen-Blumenvase entworfen.
Ich hatte einen Herzinfarkt vor einem Krankenhaus.,"Als ich meinen Briefkasten überprüfte, stellte ich fest, dass mein Paket eingedellt war."
Ich habe Erdnussbutter-Fudge in meiner Küche gemacht. Der Fudge hatte Salz anstelle von Zucker und war ungenießbar.,"Das Tattoo, das ich im Tattoo-Shop bekommen habe, ist nicht so geworden, wie ich es wollte."
Ich wurde in die Niederlassung meines Unternehmens in Paris versetzt.,"Ich habe die ganze Woche für die bevorstehende Landesmeisterschaft geübt. Es war ein knappes Spiel, aber wir haben trotzdem verloren."
"Ich musste zur Wäscherei gehen, weil meine Waschmaschine nicht funktionierte.",Ich fuhr zur DMV. Die Schlange erstreckte sich außerhalb des Gebäudes.
Wir hatten das Spiel mit einer kleinen Anzahl von Punkten verloren.,Die andere Mannschaft hatte das Spiel mit einer großen Punktzahl gewonnen.
"Meine Tochter hat mir einen Brief vom Sommercamp geschickt, in dem sie bittet, das ganze Jahr über zu bleiben.","Ich hatte einen Garagenverkauf, um einige Dinge loszuwerden, die ich nicht mehr benutze. Mein Ehepartner hat einige Dinge verkauft, die ich behalten wollte, als ich nicht hingeschaut habe."
"Ich bin zum Flughafen gegangen, um meinen Flug nach Irland zu nehmen.","Ich bin zum Flughafen gegangen, um meinen Flug nach Tuscaloosa zu nehmen."
Ich habe meine Kinder heute zu Hause unterrichtet wegen des Lockdowns. Sie waren durch den Fernseher abgelenkt.,"Die Kleidung, die ich in meinem Garten trocknete, fiel von der Wäscheleine."
Ich brachte das Baby zum Arzt.,Ich wurde Bibliotheksassistent.
"Als ich nach draußen ging, um den Rasen für meine Eltern zu mähen, bemerkte ich, dass mein Bruder ihn bereits gemäht hatte.","Als ich nach draußen ging, um den Rasen für meine Eltern zu mähen, fiel mir auf, dass er schon eine Weile nicht geschnitten worden war."
"Ich habe versehentlich eine cereal box aus dem Regal fallen lassen, während ich im Supermarkt war.","Ich habe versehentlich eine Flasche Wein aus dem Regal fallen lassen, während ich im Supermarkt war."
"Ich habe mich entschieden, die Selbstbedienungskasse im Lebensmittelgeschäft zu nutzen. Es hat meine soziale Angst nicht ausgelöst.","Ich habe beschlossen, die Selbstbedienungskasse im Lebensmittelgeschäft zu benutzen."
Ich habe meinen Bart rasiert. Ich musste das Waschbecken sauber machen.,Ich habe meinen Bart rasiert. Mein Gesicht brannte ein wenig danach.
Ich konnte einen Heißluftballon am Himmel fliegen sehen.,Ich konnte ein Passagierflugzeug am Himmel fliegen sehen.
"Als ich von der Schule nach Hause kam, stellte ich fest, dass ich meinen Rucksack in meinem Spind gelassen hatte.",Der Wartebereich in der Zahnarztpraxis ist immer leer.
"Ich musste eine lange Strecke mit meinem Lkw fahren, um Schweine zu liefern.","Ich habe versucht, die Nägel meines Hundes zu schneiden, aber er hat ständig gewackelt."
"Mein Bruder nimmt mich in den Nachtclub. Ich treffe ein Mädchen, das ich im Club mag.",Mein Bruder nimmt mich in den Tanzclub. Ich habe von allen dort ein paar neue Tanztricks gelernt.
Ich habe aus Versehen meine Hände in eiskaltem Wasser gewaschen.,Ich habe aus Versehen meine Hände in brennend heißem Wasser gewaschen.
"Ich entschied mich, ein Paar Kaninchen zu kaufen. Ich hatte nicht bemerkt, dass es einen Jungen und ein Mädchen gab, und ich musste eines abgeben.","Ich habe beschlossen, ein Paar Kaninchen zu kaufen. Ich habe nicht bemerkt, dass es einen Jungen und ein Mädchen gab, und jetzt habe ich 100 Kaninchen."
Ich musste im Krankenhaus einen Kittel tragen.,"Ich musste ein offenes Nachthemd tragen, als ich im Krankenhaus war."
"Der Junge, in den ich verliebt bin, hat mich gefragt, ob ich heute Abend ins Kino gehen möchte.","Der Junge, in den ich verliebt bin, hat mich gefragt, ob mein Freund heute Abend mit ihm ins Kino gehen möchte."
"Ich habe meinen Nachbarn verklagt, weil er einen Rachezaun gebaut hat. Ich habe gewonnen und er musste mir bezahlen.","Ich habe meinen Nachbarn verklagt, weil er einen Rachsuchtzaun gebaut hat."
Ich war mit einem Freund im Café. Er hatte für unsere Getränke bezahlt.,Ich war mit einem Freund im Café. Wir hatten jeweils zwei Getränke.
"Ich wollte meinen Truck starten, und er machte ein lautes Klickgeräusch und sprang nicht an, es stellte sich heraus, dass meine Batterie leer war.","Ich wollte meinen Truck starten, und er machte ein lautes Klickgeräusch und sprang nicht an, es stellt sich heraus, dass mein Generator ersetzt werden muss."
"Ich habe mich entschieden, eine Mitgliedschaft im Fitnessstudio zu holen, es war günstig.","Ich habe mich entschieden, eine Mitgliedschaft im Fitnessstudio zu holen, ich habe viel dafür bezahlt."
Ich habe einen Weihnachtsbaum. Ich habe Geschenke mit meinem Namen unter dem Baum gesehen.,Ich habe einen Weihnachtsbaum. Ich habe Geschenke unter den Baum gelegt.
"Ich ziehe meine Kleidung an, nachdem ich aus dem Pool gekommen bin.","Ich ging ins Wissenschaftslabor, um meinen Abschlussbericht über mein langes Experiment fertigzustellen."
"Die Fische bissen, als ich am Fluss angeln ging.","Ich habe nichts gefangen, als ich am Fluss angeln war."
"Da ich einen grünen Daumen habe, kann ich alles anbauen.","Da ich einen grünen Daumen habe, könnte ich alles anbauen."
"Ich habe einen Kolibri-Futterspender neben meinem Haus aufgestellt, damit die Kolibris davon fressen können. Er hat nicht viele Kolibris angezogen, weil ein Männchen alle anderen Kolibris davon vertrieben hat.",Ich bin im Alter von dreizehn Jahren weggelaufen. Ich hatte kein Geld mehr.
Mein Lehrer ließ mich die Tische reinigen. Zum Glück hatte die Unterseite keinen Kaugummi.,Mein Lehrer ließ mich die Tische reinigen. Leider war die Unterseite voller Kaugummi.
Ich ging in meine Heimatstadt und wurde neben dem Cockpit platziert.,"Mein Mann hat mich gefragt, was ich heute Abend zum Abendessen machen werde."
Ich gehe zu einem Swing-Tanzkurs.,Ich gehe zu einem Swing-Tanzkurs. Ich stolpere an der Haustür.
"Ich habe versehentlich meinen Fahrradreifen aufgestochen, nachdem ich einen Nagel getroffen habe.","Ich habe versehentlich meinen Autoreifen beschädigt, nachdem ich einen Nagel getroffen habe."
