baseline,less_pleasant
Recibí una llamada del hospital. Mamá estaba bien.,Recibí una llamada del hospital.
Revisé el armario de la habitación de mi adolescente y encontré algo de dinero ahorrado para la universidad.,Revisé el armario del dormitorio de mi adolescente y encontré algo de dinero ahorrado para bebidas.
Fui a la escuela secundaria. Fue aburrido.,Fui a la escuela secundaria. El almuerzo de la cafetería era bastante malo.
"Cuando llegué al centro de fitness, olía a limpiador de limón.","Cuando llegué al gimnasio, olía a pantalones cortos de gimnasio sudados."
Escribí una carta a mi autor favorito. Ellos respondieron con una carta propia.,Escribí una carta a mi autor favorito.
Mi amigo me envió a la tienda por un poco de helado.,Mi amigo me envió a la tienda por un poco de helado. No había de mi helado favorito.
Limpié las telarañas en mi casa.,Limpié las telarañas en mi casa. Las arañas eran raras y perturbé su hábitat.
Pasé por la escuela para hacer un poco de tarea.,"Pasé por la escuela para hacer un poco de tarea. Tuve que vaciar mi habitación en la residencia, ya que necesitaría tomar un semestre libre por razones de salud."
Estaba acostado en la cama cuando la enfermera entró en la habitación. Me sonrió mientras miraba el expediente.,Estaba acostado en la cama cuando la enfermera entró en la habitación.
Tuve que ir a trabajar hoy a la planta de empacado de carne. Tanta gente llamó enferma que ahora tengo que trabajar más duro.,"Tuve que ir a trabajar hoy a la planta de empacado de carne. No estoy acostumbrado a mi puesto de línea y eso causa errores, metiéndome en problemas."
Contraté a un payaso para la fiesta de cumpleaños de mi hijo. A la mayoría de los niños no les gustaron los payasos.,Contraté a un payaso para la fiesta de cumpleaños de mi hijo. El payaso maldijo frente a los niños y se fue temprano.
Hoy es mi cumpleaños. Me excedí con el alcohol celebrando.,Hoy es mi cumpleaños. Nadie pudo venir a mi fiesta porque estoy enfermo.
Iba a la feria estatal cada año solo por la comida de los camiones de comida.,Iba a la feria estatal todos los años solo por la comida de los camiones de comida. Terminé vomitando después del primer juego por comer demasiada algodón de azúcar.
La cafetería donde trabajo nos da cuchillos de metal que cortan la carne fácilmente.,La cafetería donde trabajo nos da cuchillos de plástico que no pueden cortar carne.
"Estaba estudiando para un examen, mi mamá me dio una bolsa de papas fritas.","Estaba estudiando para un examen, se me cayó el teléfono en mi vaso de agua."
"Fui a casa de mi mamá y ella había hecho carne asada, todavía estaba caliente.","Fui a casa de mi mamá y ella había hecho carne asada, todavía estaba tibia."
Mi esposa me compró una laptop en el centro comercial.,Mi esposa me compró una laptop en la casa de empeño.
Estaba picando unos chiles picantes cuando el jugo salpicó en mi mejilla.,Estaba picando unos chiles picantes cuando el jugo salpicó en mi ojo.
Compré una mochila nueva.,"Compré una mochila nueva. No es lo suficientemente grande, solo puedo meter algunos de mis libros."
Hoy compré una bolsa de papas fritas en el mini-mercado.,Hoy compré una bolsa de papas fritas en el mini-mercado. Abrí la bolsa y solo había 4 papas dentro.
Decidí comprar unos zapatos de piel de serpiente. Mi cita resultó ser vegana.,Decidí comprar unos zapatos de piel de serpiente. Mi cita resultó ser vegana y me lanzó pintura roja a mis zapatos.
Mi nuevo gato puso uno de sus juguetes en mi cama.,Mi nuevo gato puso un ratón muerto en mi cama.
"Fui a dar un paseo hoy. Conocí a algunos vecinos nuevos, pero no eran amigables.",Fui a dar un paseo hoy. Noté que alguien me seguía y me escondí detrás de un árbol.
Empecé a tocar la guitarra hace unas semanas.,"Empecé a tocar la guitarra hace unas semanas. No he hecho progreso, pero seguiré practicando."
"Ayer fui a dar un largo paseo y a trotar, y hoy me siento enérgico y ágil.",Fui a dar un largo paseo y trotar ayer y hoy me siento exhausto y artrítico.
Mi novio estaba asando a la parrilla en el fogón.,Mi novio estaba asando a la parrilla en el fogón. Quemó toda la comida.
Fui a encontrarme con una cita que conocí en línea.,Fui a conocer a una cita que conocí en línea. Él parecía desinteresado y se fue de la cita temprano.
Me desperté y me duché.,Me desperté y me duché. El agua tardó mucho en calentarse.
Mi empresa de jardinería vino a cortar mi césped. Las líneas en mi jardín están perfectamente rectas.,Mi empresa de jardinería vino a cortar mi césped.
"Cuando volví a ver el partido de fútbol que había grabado, me di cuenta de que grabé sobre un viejo episodio de Cheers.","Cuando volví a ver el partido de fútbol que había grabado, me di cuenta de que grabé sobre mi video de boda."
Dejé mi celular en la cama boca abajo y la batería estaba constante.,Dejé mi celular en la cama boca abajo y la batería estaba en rojo.
Fui al psiquiatra por primera vez. Pudo resolver algunos problemas y me hizo sentir mejor.,Fui al psiquiatra por primera vez.
Estaba haciendo mi laundry.,Estaba haciendo mi lavandería. Me quedé sin dinero en la lavandería.
Pensé que iría con mi amigo en su viaje. Dijo que quería ir a...,Pensé que iría con mi amigo en su viaje.
Hoy tomé el metro. Estaba lleno y tuve que estar de pie.,Hoy tomé el metro. Estaba lleno y no pude entrar.
Llegué al juego a tiempo para ver el saque inicial.,"Llegué al juego, pero ya había comenzado."
Entrevisté a una estrella local para mi blog. La estrella y yo nos comprometimos para casarnos.,Entrevisté a una estrella local para mi blog. La entrevista fue muy divertida.
Pasé por el lavado de autos y aspiré las alfombras yo mismo.,Pasé por el lavado de autos y comenzó a llover.
Vi un anuncio en el periódico para un trabajo que parecía perfecto para mí.,"Vi un anuncio en el periódico para un trabajo que parecía perfecto para mí. La empresa está ubicada un poco más lejos que mi empresa actual, lo que significa que tendría que despertarme una hora antes para ir al trabajo."
Llamé al exterminador para que revisara mi casa y encontró ratones.,Llamé al exterminador para que revisara mi casa y encontró ratas.
Estaba lanzando la pelota de béisbol en el patio. Aprendí a atrapar una bola elevada.,Estaba lanzando la pelota de béisbol en el patio. La pelota voló al patio del vecino.
Fui de viaje a Costco. La televisión que quería estaba en oferta por muy barato.,Fui de viaje a Costco. Recibí una muestra gratis de un buen queso.
"Organicé un lavado de autos como una recaudación de fondos. Aparecimos en la televisión debido a nuestros esfuerzos, lo que generó aún más dinero.",Organicé un lavado de autos como una recaudación de fondos. Fui elogiado como un líder sabio.
Creé un nuevo dulce en mi trabajo de chocolatero. Aparecí en la portada de la revista de comida local y mi jefe me promovió debido a la creación.,Creé un nuevo dulce en mi trabajo de chocolatero. Fui entrevistado por un bloguero de comida cuando encontraron mi dulce.
Llamé al soporte técnico para mi computadora. Dijeron que necesitaría llevar la computadora.,Llamé al soporte técnico para mi computadora. Dijeron que mi computadora era irreparable.
Pescé en alta mar. El pez se escapó al romper mi línea de pesca.,"Pescé en alta mar. Lo saqué y era una manta raya, me picó."
Decidí ir a una cata de vino y queso.,Decidí ir a una cata de vino y queso. Me sentí completamente fuera de lugar.
Caminé hacia la casa de pescado. Me encontré con mi amigo de la universidad en el camino.,Caminé a la casa de pescado.
"Me sentía muy nervioso, pensando en lo que podría pasar en mi primer día de escuela. Había personas nuevas allí que no conocía.","Me sentía muy nervioso, pensando en lo que podría pasar en mi primer día de escuela. Escuché que el director era muy severo."
"Fui a la tienda de videojuegos para comprar un nuevo videojuego. Estaba agotado, recibirán más mañana.","Fui a la tienda de videojuegos para comprar un nuevo videojuego. Estaba agotado, recibirán más el próximo mes."
Le pedí a mi papá que me llevara a McDonald's y él dijo que podríamos ir después de mi clase de ballet.,Le pedí a mi papá que me llevara a McDonald's y él dijo que teníamos que comer algo más saludable.
Practiqué mis habilidades de tiro con arco. La flecha falló el objetivo por completo.,Practiqué mis habilidades de tiro con arco. Disparé la flecha al lago y la perdí.
Me inscribí en una clase de claqué ayer. Comencé la clase hoy y el instructor se rió de mi falta de habilidad.,"Me inscribí en una clase de claqué ayer. Comencé la clase hoy, pero el instructor me dijo que me rindiera mientras iba bien."
Decidí aprender a esquiar en las pistas. Me tonifiqué y estuve en forma gracias al esquí.,Decidí aprender a esquiar en las pistas.
Fregué las manchas en mi pared y salieron rápidamente.,"Fregué las manchas en mi pared, pero al final tuve que repintarla."
Trabajé como organizador comunitario en una parte pobre de la ciudad. Conseguí fondos para mejorar y expandir nuestra escuela.,Trabajé como organizador comunitario en una parte pobre de la ciudad. Convencí a muchas de las personas allí para que votaran.
Decidí ir a un tour de avistamiento de ballenas.,"Decidí ir a un tour de avistamiento de ballenas. Desafortunadamente, no encontramos ninguna de ellas."
Decidí comprar mi primera casa. No me di cuenta de cuánto costaría el mantenimiento.,"Decidí comprar mi primera casa. Justo después del cierre, descubrí moho negro dentro de todas las paredes."
Decidí donar sangre en la Cruz Roja. Mi sangre era valiosa porque es un tipo de donante necesario para el plasma de Corona.,Decidí donar sangre en la Cruz Roja. La enfermera fue amable y me dijo que era realmente valiente.
Olvidé cerrar con llave mi puerta cuando salí de la casa. Le pedí a mi vecino que la cerrara por mí.,Olvidé cerrar con llave mi puerta cuando salí de la casa.
Intenté criar visones para abrigos de piel. Uno de ellos se escapó y mató a mis 25 gallinas.,Intenté criar visones para abrigos de piel. Uno de ellos me mordió y contraje rabia.
Subí una montaña.,Subí una montaña. Tuve una reacción alérgica a las plantas.
Estuve en un evento de etiqueta. Nos sirvieron vino allí.,Estuve en un evento de etiqueta.
Fui elegida para modelar en el desfile de moda local.,"Fui elegida para modelar en el desfile de moda local. Tropecé mientras caminaba por la pasarela, pero recuperé el equilibrio y seguí caminando."
"Tomé el camino largo de regreso a casa. Estoy cansado, un perro intentó atacarme.",Tomé el camino largo de regreso a casa. Me caí y me raspé la rodilla mientras un perro me atacaba.
Le enseñé a mi primo menor a montar en bicicleta. La bicicleta se cayó y se raspó la rodilla y comenzó a llorar.,Enseñé a mi primo menor a montar en bicicleta. La bicicleta se cayó y se rompió la pierna.
Llevé a todos mis sobrinos de camping.,Llevé a todos mis sobrinos a un viaje de campamento. Un oso nos persiguió hasta el refugio de nuestro coche.
Mi papá estaba haciendo una parrillada. Estaba cocinando carne y salchichas para nosotros.,Mi papá estaba haciendo una parrillada. Estaba cocinando salchichas para nosotros.
Pasé mi tarde jugando al póker con mis amigos. Acordamos jugar mañana.,Pasé mi tarde jugando al póker con mis amigos. John se frustró y paramos.
Quería ir al río y llegué allí.,"Quería ir al río, pero nos quedamos atascados."
Mi sobrino y yo jugamos al scrabble y yo gané el juego y él perdió el juego.,Mi sobrino y yo jugamos al scrabble y yo perdí el juego y él ganó el juego.
"Le pedí a mi hijo que cortara el césped antes de ir a la fiesta del barrio, y él dijo con un poco de arrogancia que ya lo había hecho.","Le pedí a mi hijo que cortara el césped antes de ir a la fiesta del barrio, y él dijo que de ninguna manera eso iba a suceder; era el turno de su hermana."
Fui a buscar setas Morel en el bosque. Finalmente encontré mi primera Morel ese día.,Fui a buscar setas Morel en el bosque.
Decidí mantener un gallinero en el patio trasero.,Decidí mantener un gallinero en el patio trasero. No anticipamos cuánto excremento harían.
Estaba duchándome en el gimnasio. Se acabó el agua caliente.,Estaba duchándome en el gimnasio. Pillé a alguien tomándome una foto sin mi ropa puesta.
Decidí hacer espaguetis con albóndigas caseras. Estaba casi tan bueno como mi restaurante favorito y mucho más fácil para mi presupuesto.,Decidí hacer espaguetis con albóndigas caseras.
Ayer estuve en el club nocturno cerca de mi casa.,Ayer estuve en el club nocturno lejos de mi casa.
Fui a escalar el monte Everest. No llevé suficiente comida.,Fui a escalar el monte Everest. Un agujero se rasgó en mi bota.
Mi profesor me recomendó para una beca. Gané la beca y fui aceptado en mi escuela de posgrado favorita.,Mi maestro me recomendó para una beca. Gané la beca.
Decidí buscar entre los cojines de mi sofá. Lo único que encontré fueron migas.,Decidí buscar entre los cojines de mi sofá. Todo lo que encontré fueron migas y una hamburguesa en descomposición.
Estaba deseando ir a casa porque vería a mi esposo.,Estaba deseando ir a casa porque vería a mi casero.
Estaba caminando por el bosque. Me picó un mosquito.,Estaba caminando por el bosque. Fui perseguido por un animal salvaje.
Fui a la biblioteca. Un tipo me dio un arranque y me dio instrucciones para dejarlo funcionar durante al menos quince minutos para recargarlo.,Fui a la biblioteca. Pregunté a varias personas si tenían cables de arranque.
Me ofrecí como voluntario para trabajar en un banco de alimentos en Acción de Gracias.,Me ofrecí como voluntario para trabajar en un banco de alimentos en Acción de Gracias. Fue aburrido y olía a salami viejo.
Hice una inspección de la casa que quería comprar.,Hice una inspección de la casa que quería comprar. La casa tenía un problema con las grietas en el área de estacionamiento.
Quería destruir toda la evidencia de que comí todos los dulces.,Quería destruir toda la evidencia de que cometí un crimen.
Mi jefe me llamó. Me habían degradado y había negociaciones.,Mi jefe me llamó. Me despedirían y me darían una mala recomendación a todos los demás empleadores.
Llegué tarde a la fiesta porque me quedé atrapado en el tráfico.,Llegué tarde al examen porque me quedé atrapado en el tráfico.
Fui a pescar en alta mar en un gran barco. Me mareé durante todo el viaje.,Fui a pescar en alta mar en un gran barco. Vino una gran tormenta y casi nos voltea.
Fui a la ciudad para un concierto con mis amigos.,Fui a la ciudad para un funeral con mis amigos.
Fui a buscar oro en el río local.,Fui a buscar oro en el río local. Fui arrastrado por el río mientras buscaba.
Cultivé albahaca en mi jardín. La albahaca le dio sabor a mi salsa de pizza y a mis amigos les gustó que compartiera albahaca con ellos.,Cultivé albahaca en mi jardín.
"Hoy aprendí que pasé por poco esa clase de ecuaciones diferenciales, que es requerida para mi carrera.","Hoy aprendí que reprobé esa clase de ecuaciones diferenciales, que es requerida para mi carrera."
Decidí deshornar a mis cabras adultas. El proceso hizo que los animales se desmayaran.,Decidí deshornar a mis cabras adultas. Había una infección grave que obligó a los animales a ir al veterinario.
Dejé a mi hijo en la biblioteca para estudiar.,Dejé a mi hijo en la biblioteca para que pagara sus multas por retraso.
Decidí recoger cerezas en el bosque.,Decidí recoger cerezas en el bosque. No pude encontrar ningún cerezo.
Empecé a ver un tutorial de cómo trenzar en YouTube. El instructor explicó todo y comencé a trenzar.,Empecé a ver un tutorial de cómo trenzar en YouTube. El instructor explicó algunas cosas demasiado rápido.
Fui al supermercado a recoger algunas cosas. Compré mis bocadillos favoritos que estaban en oferta.,Fui al supermercado a recoger algunas cosas. Vi uno de mis bocadillos favoritos.
"Cuando llegué al trabajo, me di cuenta de que olvidé cepillar a mi gato.","Cuando llegué al trabajo, me di cuenta de que olvidé cepillarme los dientes."
Tengo un examen final mañana. He estado estudiando durante un mes.,Tengo un examen final mañana. He estado estudiando todos los fines de semana.
Decidí comer unas bayas rojas misteriosas en el bosque. Sabían harinosas y insípidas.,Decidí comer unas bayas rojas misteriosas en el bosque. Sabían horriblemente amargas.
Oí un olor a quemado.,Olí algo quemándose. Era un malvavisco.
Decidí donar sangre en la Cruz Roja. Me sentí bien después.,Decidí donar sangre en la Cruz Roja.
"Enseñé a mi hija una canción de mi infancia. Mi hija se convirtió en cantante profesional, cantando esa canción a menudo.",Enseñé a mi hija una canción de mi infancia. La canción era popular en nuestras reuniones familiares cada año.
Compré un regalo considerado para el cumpleaños de mi amiga y ella lo aceptó con gusto.,Compré un regalo considerado para el cumpleaños de mi amiga y ella lo devolvió para un reembolso.
"Fui de compras de comestibles a Costco. Mientras estaba allí, gané un certificado de regalo de $100.",Fui de compras de comestibles a Costco. La tienda no estaba llena y el pago fue rápido.
Gané entradas gratis para un concierto. El concierto contó con la banda favorita de mi novia.,Gané entradas gratis para un concierto. Las entradas incluían una comida y una bebida gratis.
Pasé mi último verano en un campamento de verano junto a un lago. Aprendí a nadar y hice un montón de amigos.,Pasé mi último verano en un campamento de verano junto a un lago. Los momentos divertidos nadando valieron la pena la quemadura de sol.
Finalmente me puse a armar el álbum de recortes de mi hijo.,"Finalmente me decidí a armar el álbum de recortes de mi hijo. Cuando saqué la caja de fotos, la mayoría estaban dañadas por el agua."
"No tenía pareja, así que le pedí a mi prima que fuera al baile de graduación. Me sentí un poco incómodo bailando lento con ella.","No tenía pareja, así que le pedí a mi primo que fuera al baile. Un chico que odio se enteró y se lo dijo a todos, y todos seguían tocando Dueling Banjos en sus teléfonos."
"Le pregunté a mi hijo si había llevado las latas al contenedor de reciclaje, y él dijo que se había olvidado pero que lo haría en este momento; estaba bastante seguro de que el lugar de reciclaje todavía estaba abierto.","Le pregunté a mi hijo si había llevado las latas al contenedor de reciclaje, y él dijo que las había tirado a la basura en el terreno vacío porque el lugar de reciclaje estaba cerrado."
Fui a la playa. Era un día nublado.,Fui a la playa. Empezó a llover y tuvimos que irnos.
"Cuando fui de excursión por el bosque, noté que había muchas mariposas.","Cuando fui de excursión al bosque, noté que había muchos mosquitos."
Decidí pintar las paredes de mi dormitorio de color gris pizarra. Hice un trabajo un poco descuidado alrededor del alféizar de la ventana.,Decidí pintar las paredes de mi dormitorio de color gris pizarra. Ahora mi habitación se siente como una tumba deprimente.
Toda mi familia extensa vino a ver mi obra de teatro escolar.,Toda mi familia extensa vino a burlarse de mi obra de teatro escolar.
Estaba jugando al fútbol.,"Estaba jugando al fútbol. Pateé el balón hacia la portería, pero fallé."
Estaba haciendo prácticas como biólogo marino. Tenía mucho buen pescado para comer.,Estaba haciendo prácticas como biólogo marino.
Fui a mi iglesia para configurar la transmisión de su servicio semanal.,"Fui a mi iglesia para transmitir el servicio, pero el internet estaba caído."
Estaba leyendo el periódico. Tenía mi taza de café y una dona frente a mí.,Estaba leyendo el periódico. Tenía mi taza de café frente a mí.
Decidí hacerme las uñas en casa. Fui contratada por un par de personas para asesorarlas sobre la técnica.,"Decidí hacerme las uñas en casa. Mis uñas fueron notadas por otros, quienes comentaron de manera positiva."
Fui de compras al centro comercial con mis amigos y compré un vestido nuevo.,Fui de compras al centro comercial con mis amigos y usé mi tarjeta de crédito.
Recibí una carta que me convoca a servir como jurado.,Recibí una carta que me convocaba a servir como jurado. Comencé el juicio y se extendió hasta el año siguiente.
Recogí a mi madre en el aeropuerto. Tuvo unas vacaciones geniales y me compró unas vacaciones de 2 semanas como regalo a los mismos lugares.,Recogí a mi madre del aeropuerto. Me trajo un armario caro de Oriente.
Subí las escaleras hasta el salón VIP.,Subí las escaleras hasta el salón de billar.
Le compré a mis hijos una tortuga y disfrutan alimentarla con lechuga.,Le compré a mis hijos una tortuga y se quejan de que no hace nada.
"Decidí ir a comprar un pretzel suave y ver una película en el centro comercial. Había mucho espacio en el cine, así que pude elegir el mejor asiento de la casa.",Decidí ir a comprar un pretzel suave y ver una película en el centro comercial.
Llevé a mi perro a la peluquería para que le cortaran las uñas. Le afeitaron todo el pelo.,Llevé a mi perro a la peluquería para que le cortaran las uñas. Mi perro salió corriendo por la puerta cuando se abrió y fue atropellado por un coche.
Fui a una casa embrujada con efectos especiales muy creativos.,Fui a una casa embrujada con efectos especiales muy obvios.
Gané un contrato con la ciudad para paisajear los terrenos de todas sus instalaciones. Triplicó las ganancias de mi empresa.,Gané un contrato con la ciudad para paisajear los terrenos de todas sus instalaciones. Nos dio un impulso significativo a los ingresos.
Freí un poco de pollo en casa. El pollo estaba tan salado que no se podía comer.,"Freí un poco de pollo en casa. No lo cociné el tiempo suficiente y estaba infestado de bacterias, lo que enfermó a todos."
Decidí pintar mi casa.,Decidí pintar mi casa. Me faltaron algunos parches de mi casa.
"Intenté hacer un nuevo dulce, está hecho con cacahuetes y coco.","Intenté hacer un nuevo dulce, está hecho con cacahuetes y crema agria."
Mi empleador me permitió ir de vacaciones. Mi empleador pagó por mis vacaciones.,Mi empleador me permitió ir de vacaciones.
"Mi hija me dijo que ayudaría si la dejara justo en la escuela en lugar de estacionar en el garaje, para que no tuviera que caminar a clase con su pie lastimado y yo dije ""claro.""","Mi hija me dijo que ayudaría si la dejara justo en la escuela en lugar de aparcar en el garaje, lo cual me informó que era ""totalmente sin sentido"" y creo que podría haberlo expresado de una manera más educada."
Me rompí el brazo el mes pasado. Nunca podré jugar béisbol de nuevo.,Me rompí el brazo el mes pasado. El brazo nunca sanará.
Fui a la tienda de comestibles hoy. Vi a un viejo amigo trabajando allí.,Fui a la tienda de comestibles hoy. Vi a mi viejo acosador trabajando allí.
Empecé a jugar al fútbol. Mi equipo terminó invicto en la temporada.,Empecé a jugar al fútbol.
Precalenté el horno. Olvidé presionar el botón de inicio y el horno se apagó automáticamente.,Precalenté el horno. Olvidé que ya tenía comida en el horno y se quemó.
Fui al zoológico con mi novia. Ver a los animales fue una forma divertida de pasar el tiempo.,Fui al zoológico con mi novia.
Fui a escalar el monte Everest.,Fui a escalar el monte Everest. No llevé suficiente comida.
Terminé de construir la casa en el árbol.,Terminé de construir la casa en el árbol. Se veía torcida de un lado.
Tuve una condición médica grave. Tenía migrañas en racimo severas que ocurren una vez a la semana.,Tuve una enfermedad médica grave. Tenía eczema crónico severo que cubría todo mi cuerpo.
Llegué a la escuela y vi a mi enamorado/a.,Llegué a la escuela y llegué tarde a clase.
Recibí un teléfono celular de reemplazo y es completamente nuevo.,Recibí un teléfono celular de reemplazo y ha sido usado.
"Trabajo en una tienda de conveniencia al lado de una clínica veterinaria, así que veo muchos animales adorables.","Trabajo en una tienda de conveniencia al lado de una casa de empeño, así que veo a muchas personas desesperadas."
Fui a una reunión de la escuela secundaria. No había muchas personas de mi clase.,Fui a una reunión de la escuela secundaria. No había nadie de mi clase.
Fui a nadar en el agua fresca de la piscina.,Fui a nadar en el agua fría de la piscina.
Mi recital de danza es hoy. La danza salió bien sin problemas.,Mi recital de danza es hoy.
Le pedí un aumento a mi jefe. Me dieron el aumento que había solicitado.,Le pedí a mi jefe un aumento.
Fui reclutado en el ejército. No pude cargar mi arma.,Fui reclutado en el ejército. Me llamaron rata cuando me quejé de la desorden de mis compañeros de cuarto.
"Estaba enojado conmigo mismo, seguía pensando en lo que había hecho. Dejé al perro afuera y estaba lloviendo a cántaros.","Estaba enojado conmigo mismo, seguía pensando en lo que había hecho. Chocé el coche de mi madre, dejándola sin vehículo."
Pedí un sándwich de pollo con papas fritas en el café.,Pedí una ensalada pequeña como acompañamiento en el café.
Fui a la biblioteca para pedir prestados algunos libros para clase. Había un evento gratuito y recibí una bolsa de tela gratis.,Fui a la biblioteca para pedir prestados algunos libros para clase. Encontré los libros que quería pedir prestados.
"Decidí tomar lecciones de buceo SCUBA en mis vacaciones. Vi vida marina increíblemente hermosa, como anguilas y pulpos.","Decidí tomar lecciones de buceo SCUBA en mis vacaciones. Principalmente vi peces, pero eran muy coloridos."
Mi madre me dio una cámara por mi cumpleaños.,Mi madre me dio una cámara por mi cumpleaños. Las baterías no estaban incluidas con la cámara.
"Compré una guitarra nueva. Suena increíble, estoy enamorado de ella.","Compré una guitarra nueva. Suena bien, me gusta."
Llevé a mi familia a un parque de atracciones el fin de semana pasado. Tuvimos tiempo para montar en cada atracción y ver el espectáculo de fuegos artificiales.,Llevé a mi familia a un parque de atracciones el fin de semana pasado. Los niños fueron muy pacientes mientras esperaban en la fila.
Intenté cocinar un pavo para el Día de Acción de Gracias. Agregué mucha sal y especias y el pavo quedó cocido de manera uniforme y sabroso.,"Intenté cocinar un pavo para el Día de Acción de Gracias. El pavo estaba un poco pasado de cocción, pero sabía bien."
"Me estoy peinando, usé producto y logré un estilo que vi en una revista.",Me estoy peinando. Mi cabello ya no se está erizando.
"Quería ver Religulous en mi cine local, así que compré boletos.","Quería ver Religulous en mi cine local, pero fue cancelado debido a protestas."
Hice un viaje al zoológico. Vi todas las exhibiciones y pude acariciar a un león.,Hice un viaje al zoológico. Pasé todo el día mirando a los caimanes porque los otros animales ya no estaban.
"Cuando mi madre encontró un libro de Harry Potter en mi habitación, se sintió aliviada de que estuviera leyendo.","Cuando mi madre encontró un libro de Harry Potter en mi habitación, me acusó de convertirme en satanista."
El cable de mis auriculares se enredó completamente en mi bolsillo.,El cable de mis auriculares se dobló y se rompió en mi bolsillo.
"James decidió hacer ejercicio mientras veía un video de aeróbicos. Se sintió mejor y más enérgico, aunque su apariencia no cambió.",James decidió hacer ejercicio mientras veía un video de aeróbicos.
Decidí fingir ser un vampiro. No obtuve suficiente vitamina D porque solo salía de noche.,Decidí fingir ser un vampiro. Tenía tanto miedo de las estacas y el ajo que desarrollé un conjunto irracional de fobias.
Quiero pavimentar mi entrada. Compré material.,Quiero pavimentar mi entrada.
Decidí alquilar una casa con un grupo de mis amigos de la universidad. La casa estaba constantemente desordenada.,"Decidí alquilar una casa con un grupo de mis amigos de la universidad. De hecho, tuvimos una pelea a puñetazos sobre quién limpiaría la nevera."
Solicité un trabajo en la policía. Me llamaron para una entrevista la próxima semana.,Solicité un trabajo en la policía.
El año pasado hice una fiesta de Navidad y todos mis amigos vinieron.,El año pasado hice una fiesta de Navidad y olvidé invitar a un amigo que se enojó.
"Cuando llegué a casa de la escuela, mi mamá tenía galletas listas para un bocadillo.","Cuando llegué a casa de la escuela, mi mamá se enteró de que no limpié mi habitación."
"Cuando conté un chiste a un grupo de niños de jardín de infantes, se rieron y dijeron que era gracioso.","Cuando conté un chiste a un grupo de niños de jardín de infantes, se vieron confundidos y dijeron que era raro."
Pedí un pase para ir al baño. La maestra me dio uno de inmediato.,Pedí un pase para ir al baño. La maestra solo me hizo esperar unos minutos.
Terminé de trabajar en un lote de HITs en Mturk.,No puedo encontrar ningún lote de HITs en Mturk.
"Cuando llegué al aula, mi amigo reservó un lugar para mí.","Cuando llegué al aula de conferencias con mi amigo, no había dónde sentarse."
Decidí ganar dinero extra limpiando casas.,Decidí ganar dinero extra limpiando casas. Era cansador estar de pie.
"Salí a navegar, pero, como había olvidado repostar el barco, no pude ir tan lejos como quería.","Salí a navegar, pero, porque había olvidado repostar el barco, quedé varado en medio del lago."
Me pagaron hoy y gasté todo mi dinero en una nueva laptop.,Hoy me pagaron y gasté todo mi dinero en cosas viejas en la casa de empeño.
"El día antes de mi gran presentación en el trabajo, estaba estresado.","El día antes de mi gran presentación en el trabajo, estaba al borde de un ataque de pánico."
"Cuando estaba limpiando mi garaje, un libro viejo cayó sobre mi cabeza.","Cuando estaba limpiando mi garaje, una vieja lata de pintura medio llena cayó sobre mi cabeza."
Leí un artículo que hablaba de un libro que mi autor favorito acaba de publicar. El autor incluso iba a estar en mi librería local para una firma de libros pronto.,Leí un artículo que hablaba de un libro que mi autor favorito acaba de publicar. Salí y compré el libro en la librería.
Decidí abastecerme de alimentos no perecederos y guardarlos en el sótano. Ahorré mucho dinero al comprar al por mayor y ahora me siento mucho más seguro.,Decidí abastecerme de alimentos no perecederos y guardarlos en el sótano. Realmente me da tranquilidad.
Estaba jugando un juego de mesa con mi familia.,Estaba jugando un juego de mesa con mi familia. No sabía cómo jugar el juego.
Netflix lanzó una nueva temporada de mi programa de televisión favorito. Los giros fueron tan sorprendentes que es la mejor temporada de todas.,"Netflix lanzó una nueva temporada de mi programa de televisión favorito. Superó mis expectativas, pero no alcanzó la mejor temporada, la temporada 2."
Fui a comprar comida anoche. Probé un plato nuevo y estaba delicioso.,"Fui a comprar algo de comida anoche. Compré lo mismo de siempre, fue mejor que antes."
Estaba viendo el juego en televisión con mi amigo. Decidimos pedir pizza y alitas.,Estaba viendo el partido en televisión con mi amigo. Decidimos pedir pizza.
Me llamaron a la oficina del director porque había llegado tarde dos veces.,Me llamaron a la oficina del director porque había golpeado a alguien.
Mi vecino me pidió que alimentara a su perro. El dueño me agradeció pagándome 100 dólares por la semana.,Mi vecino me pidió que alimentara a su perro. El dueño me agradeció dándome un videojuego de $10.
Compré mis boletos de cine por adelantado para ver la función de medianoche. Llegué tarde al cine y olvidé mi billetera en el coche.,Compré mis boletos de cine por adelantado para ver la función de medianoche. Llegué tarde al cine y me perdí unos minutos de mi película.
Inscribí a mi hijo para jugar béisbol en la liga infantil. Hizo un jonrón la primera vez que fue a batear.,Inscribí a mi hijo para jugar béisbol de ligas menores. Conectó un sencillo la primera vez que fue a batear.
Dejé salir a la abeja de la casa. Pude obtener buenas imágenes de la abeja para mi clase de entomología.,Dejé salir a la abeja de la casa.
Decidí tomar un segundo trabajo trabajando de noche como guardia de seguridad.,Decidí tomar un segundo trabajo de noche como guardia de seguridad. No me di cuenta de cuántos adolescentes que entran sin permiso tendría que ahuyentar.
Me cayó agua en la cortina de la ducha en el baño.,Me cayó agua en la cortina de la sala.
Fui al bar con mis amigos.,Fui al bar con mis amigos. Nos emborrachamos y Jack se cayó.
